date,wssWindSpeedMean,wssWindSpeedMinimum,wssWindSpeedMaximum,wssWindSpeedVariance,wssWindSpeedStdErMean,wssWindSpeedNumPts,windSpeedQF
"2018-04-01",6.67,0.00,22.16,14.50,0.01,86361.0,0
"2018-04-02",13.35,0.35,33.00,14.50,0.01,86332.0,0
"2018-04-03",10.97,0.16,27.36,11.83,0.01,86348.0,0
"2018-04-04",13.54,4.69,25.56,5.95,0.01,86348.0,0
"2018-04-05",12.55,0.00,30.88,29.24,0.02,86341.0,0
"2018-04-06",8.10,0.09,24.03,10.60,0.01,86350.0,0
"2018-04-07",7.65,0.37,21.68,6.24,0.01,86349.0,0
"2018-04-08",11.43,0.20,31.69,29.53,0.02,86153.0,0
"2018-04-09",10.21,1.04,27.28,14.43,0.01,86352.0,0
"2018-04-10",12.07,1.18,27.42,10.56,0.01,86349.0,0
"2018-04-11",10.17,0.40,25.34,16.43,0.01,86352.0,0
"2018-04-12",8.09,0.06,31.73,11.08,0.01,86351.0,0
"2018-04-13",12.28,0.28,27.31,9.81,0.01,86340.0,0
"2018-04-14",11.42,0.35,28.66,14.73,0.01,86352.0,0
"2018-04-15",10.63,1.52,23.68,8.91,0.01,86351.0,0
"2018-04-16",9.81,0.03,25.89,32.19,0.02,86344.0,0
"2018-04-17",9.09,0.09,27.44,13.16,0.01,86349.0,0
"2018-04-18",9.79,0.01,29.17,39.26,0.02,86153.0,0
"2018-04-19",3.22,0.01,9.52,2.17,0.01,86360.0,0
"2018-04-20",2.56,0.00,11.19,2.27,0.01,86351.0,0
"2018-04-21",3.52,0.02,19.24,7.79,0.01,86340.0,0
"2018-04-22",7.24,0.02,22.28,19.01,0.01,86353.0,0
"2018-04-23",4.38,0.00,17.73,9.03,0.01,86337.0,0
"2018-04-24",6.57,0.00,30.38,12.34,0.02,41849.0,1
"2018-04-25",5.82,0.04,31.58,9.89,0.01,44191.0,1
"2018-04-26",4.75,0.00,21.95,13.83,0.01,86347.0,0
"2018-04-27",2.83,0.01,8.71,2.92,0.01,86352.0,0
"2018-04-28",2.44,0.02,10.30,1.43,0.00,86352.0,0
"2018-04-29",7.14,0.34,22.46,19.92,0.02,86341.0,0
"2018-04-30",4.19,0.06,11.84,2.72,0.01,86351.0,0
