date,wssWindSpeedMean,wssWindSpeedMinimum,wssWindSpeedMaximum,wssWindSpeedVariance,wssWindSpeedStdErMean,wssWindSpeedNumPts,windSpeedQF
"2017-01-01",,,,-0.00,,0.0,1
"2017-01-02",,,,-0.00,,0.0,1
"2017-01-03",,,,-0.00,,0.0,1
"2017-01-04",,,,-0.00,,0.0,1
"2017-01-05",1.14,0.00,3.83,0.34,0.00,29729.0,1
"2017-01-06",1.66,0.01,5.88,0.40,0.00,86003.0,0
"2017-01-07",2.73,0.01,8.56,1.00,0.00,44247.0,1
"2017-01-08",1.33,0.00,4.84,0.34,0.00,86369.0,0
"2017-01-09",1.36,0.00,4.70,0.39,0.00,86374.0,0
"2017-01-10",2.28,0.04,7.52,0.54,0.00,86374.0,0
"2017-01-11",2.46,0.03,9.35,0.70,0.00,86367.0,0
"2017-01-12",1.97,0.03,7.48,0.64,0.00,86366.0,0
"2017-01-13",1.24,0.01,4.50,0.27,0.00,86377.0,0
"2017-01-14",0.74,0.00,3.63,0.16,0.00,86375.0,0
"2017-01-15",0.56,0.00,3.82,0.11,0.00,86379.0,0
"2017-01-16",1.24,0.00,5.05,0.32,0.00,86373.0,0
"2017-01-17",1.96,0.01,8.47,0.47,0.00,86381.0,0
"2017-01-18",0.98,0.00,5.17,0.24,0.00,86374.0,0
"2017-01-19",1.40,0.01,5.20,0.38,0.00,86371.0,0
"2017-01-20",1.81,0.04,6.77,0.44,0.00,86377.0,0
"2017-01-21",1.28,0.00,6.80,0.46,0.00,86368.0,0
"2017-01-22",1.52,0.00,10.59,0.92,0.00,86374.0,0
"2017-01-23",2.74,0.07,12.08,1.53,0.00,86380.0,0
"2017-01-24",1.49,0.00,6.65,0.41,0.00,86373.0,0
"2017-01-25",1.85,0.14,8.12,0.53,0.00,86377.0,0
"2017-01-26",2.09,0.05,7.25,0.74,0.00,86370.0,0
"2017-01-27",1.62,0.03,5.67,0.42,0.00,86372.0,0
"2017-01-28",1.62,0.00,7.80,0.61,0.00,86376.0,0
"2017-01-29",1.70,0.10,8.16,0.61,0.00,71976.0,0
"2017-01-30",1.42,0.01,7.90,0.51,0.00,86374.0,0
"2017-01-31",1.84,0.05,7.22,0.36,0.00,84802.0,0
