date,wssWindSpeedMean,wssWindSpeedMinimum,wssWindSpeedMaximum,wssWindSpeedVariance,wssWindSpeedStdErMean,wssWindSpeedNumPts,windSpeedQF
"2017-04-01",2.23,0.02,7.65,1.41,0.00,86380.0,0
"2017-04-02",4.53,1.03,10.24,2.33,0.01,86370.0,0
"2017-04-03",3.07,0.00,9.97,2.70,0.01,86377.0,0
"2017-04-04",2.22,0.00,9.30,2.23,0.01,86371.0,0
"2017-04-05",2.50,0.06,6.72,1.42,0.00,86374.0,0
"2017-04-06",2.15,0.00,9.54,1.66,0.00,86192.0,0
"2017-04-07",5.11,1.02,14.89,5.87,0.01,82415.0,0
"2017-04-08",4.41,0.00,15.02,9.80,0.01,86372.0,0
"2017-04-09",4.33,0.01,13.52,7.46,0.01,86377.0,0
"2017-04-10",6.65,0.45,14.25,3.84,0.01,86369.0,0
"2017-04-11",2.30,0.00,8.70,1.93,0.00,86374.0,0
"2017-04-12",1.85,0.01,9.29,0.72,0.00,86372.0,0
"2017-04-13",3.74,0.00,15.19,12.00,0.01,86369.0,0
"2017-04-14",8.46,1.58,17.83,4.00,0.01,86379.0,0
"2017-04-15",3.31,0.00,12.96,3.34,0.01,86376.0,0
"2017-04-16",5.43,1.10,16.08,4.44,0.01,86374.0,0
"2017-04-17",3.96,0.01,12.08,3.84,0.01,86374.0,0
"2017-04-18",4.94,0.64,12.68,2.79,0.01,86377.0,0
"2017-04-19",2.25,0.01,7.51,1.61,0.00,86035.0,0
"2017-04-20",2.59,0.01,7.01,1.17,0.00,86367.0,0
"2017-04-21",1.41,0.00,7.38,0.69,0.00,85719.0,0
"2017-04-22",3.02,0.00,10.77,3.00,0.01,86378.0,0
"2017-04-23",5.54,0.47,13.87,5.06,0.01,86373.0,0
"2017-04-24",5.22,0.28,11.96,3.60,0.01,86293.0,0
"2017-04-25",7.01,1.34,15.24,2.39,0.01,86375.0,0
"2017-04-26",5.95,1.36,12.56,2.09,0.00,86367.0,0
"2017-04-27",3.99,0.12,11.81,4.05,0.01,86373.0,0
"2017-04-28",3.35,0.07,11.28,2.57,0.01,86371.0,0
"2017-04-29",1.58,0.00,6.71,0.84,0.00,86374.0,0
"2017-04-30",2.45,0.00,9.08,1.58,0.00,86301.0,0
