date,wssWindSpeedMean,wssWindSpeedMinimum,wssWindSpeedMaximum,wssWindSpeedVariance,wssWindSpeedStdErMean,wssWindSpeedNumPts,windSpeedQF
"2020-10-01",3.20,0.02,11.44,2.32,0.01,86354.0,0
"2020-10-02",2.66,0.26,7.74,0.73,0.00,86356.0,0
"2020-10-03",4.09,0.03,10.50,1.97,0.00,86346.0,0
"2020-10-04",2.26,0.00,6.57,1.28,0.00,86353.0,0
"2020-10-05",1.76,0.05,4.14,0.44,0.00,86343.0,0
"2020-10-06",1.56,0.00,4.00,0.45,0.00,86342.0,0
"2020-10-07",2.29,0.01,6.01,1.01,0.00,86259.0,0
"2020-10-08",3.60,1.45,7.06,0.53,0.00,86353.0,0
"2020-10-09",3.85,1.23,8.86,0.55,0.00,86360.0,0
"2020-10-10",2.27,0.04,6.69,0.67,0.00,86357.0,0
"2020-10-11",1.42,0.00,3.85,0.32,0.00,86346.0,0
"2020-10-12",1.43,0.00,4.75,0.84,0.00,86342.0,0
"2020-10-13",1.51,0.00,4.12,0.73,0.00,86347.0,0
"2020-10-14",1.69,0.00,6.21,0.60,0.00,86191.0,0
"2020-10-15",1.62,0.09,4.55,0.68,0.00,86334.0,0
"2020-10-16",2.70,0.00,10.06,2.44,0.01,86340.0,0
"2020-10-17",2.27,0.00,7.27,0.95,0.00,86363.0,0
"2020-10-18",2.08,0.00,4.12,0.85,0.00,86354.0,0
"2020-10-19",3.08,0.72,8.07,0.96,0.00,86348.0,0
"2020-10-20",2.67,0.01,7.08,1.69,0.00,86352.0,0
"2020-10-21",2.60,0.34,6.67,0.69,0.00,86351.0,0
"2020-10-22",3.01,0.06,8.25,1.50,0.00,86350.0,0
"2020-10-23",3.17,0.00,8.08,2.17,0.01,86356.0,0
"2020-10-24",4.20,0.00,13.12,3.53,0.01,86339.0,0
"2020-10-25",1.91,0.01,6.12,1.63,0.00,86350.0,0
"2020-10-26",2.95,0.01,9.52,1.40,0.00,86351.0,0
"2020-10-27",2.34,0.01,9.39,1.95,0.00,86355.0,0
"2020-10-28",6.22,1.79,12.82,3.11,0.01,86346.0,0
"2020-10-29",3.84,0.01,10.43,3.62,0.01,86354.0,0
"2020-10-30",3.99,0.47,8.54,1.42,0.00,86348.0,0
"2020-10-31",3.93,0.01,10.02,2.98,0.01,86362.0,0
