date,wssWindSpeedMean,wssWindSpeedMinimum,wssWindSpeedMaximum,wssWindSpeedVariance,wssWindSpeedStdErMean,wssWindSpeedNumPts,windSpeedQF
"2017-11-01",1.14,0.01,3.14,0.13,0.00,86372.0,0
"2017-11-02",1.57,0.01,4.90,0.29,0.00,86379.0,0
"2017-11-03",1.16,0.01,4.05,0.22,0.00,86373.0,0
"2017-11-04",0.92,0.00,6.63,0.26,0.00,86366.0,0
"2017-11-05",1.11,0.01,4.80,0.30,0.00,86376.0,0
"2017-11-06",1.32,0.02,4.87,0.24,0.00,86374.0,0
"2017-11-07",1.24,0.01,4.51,0.17,0.00,86370.0,0
"2017-11-08",1.28,0.00,4.23,0.23,0.00,82773.0,0
"2017-11-09",1.14,0.00,4.38,0.27,0.00,86372.0,0
"2017-11-10",1.25,0.00,4.66,0.25,0.00,86378.0,0
"2017-11-11",0.91,0.00,4.80,0.23,0.00,86372.0,0
"2017-11-12",0.86,0.00,4.34,0.24,0.00,86382.0,0
"2017-11-13",0.82,0.00,3.82,0.28,0.00,86373.0,0
"2017-11-14",0.81,0.00,2.85,0.22,0.00,86373.0,0
"2017-11-15",0.99,0.00,4.26,0.32,0.00,85697.0,0
"2017-11-16",0.75,0.00,3.44,0.20,0.00,86376.0,0
"2017-11-17",0.77,0.00,2.83,0.18,0.00,86364.0,0
"2017-11-18",2.16,0.08,7.36,0.56,0.00,86374.0,0
"2017-11-19",2.44,0.00,14.20,1.08,0.00,86374.0,0
"2017-11-20",0.96,0.00,2.80,0.19,0.00,86380.0,0
"2017-11-21",0.87,0.00,3.34,0.16,0.00,86366.0,0
"2017-11-22",1.51,0.03,5.39,0.29,0.00,86374.0,0
"2017-11-23",1.47,0.01,4.94,0.22,0.00,86375.0,0
"2017-11-24",1.01,0.00,3.34,0.17,0.00,86373.0,0
"2017-11-25",0.77,0.00,2.68,0.07,0.00,86362.0,0
"2017-11-26",1.41,0.00,5.62,0.28,0.00,86375.0,0
"2017-11-27",0.73,0.00,2.85,0.14,0.00,86377.0,0
"2017-11-28",1.02,0.00,4.30,0.28,0.00,86364.0,0
"2017-11-29",0.72,0.00,3.40,0.15,0.00,86377.0,0
"2017-11-30",0.90,0.00,3.00,0.18,0.00,86374.0,0
