date,wssWindSpeedMean,wssWindSpeedMinimum,wssWindSpeedMaximum,wssWindSpeedVariance,wssWindSpeedStdErMean,wssWindSpeedNumPts,windSpeedQF
"2018-01-01",0.70,0.00,4.51,0.20,0.00,86371.0,0
"2018-01-02",0.60,0.00,3.05,0.15,0.00,86378.0,0
"2018-01-03",0.43,0.00,2.43,0.10,0.00,86379.0,0
"2018-01-04",0.67,0.00,3.63,0.15,0.00,86375.0,0
"2018-01-05",0.55,0.00,2.81,0.11,0.00,86371.0,0
"2018-01-06",0.48,0.00,2.70,0.12,0.00,86374.0,0
"2018-01-07",0.62,0.00,2.43,0.11,0.00,86108.0,0
"2018-01-08",0.64,0.00,2.98,0.18,0.00,86368.0,0
"2018-01-09",0.47,0.00,2.46,0.06,0.00,86373.0,0
"2018-01-10",0.60,0.00,3.66,0.18,0.00,86371.0,0
"2018-01-11",0.49,0.00,1.95,0.07,0.00,86378.0,0
"2018-01-12",0.66,0.00,4.74,0.22,0.00,86369.0,0
"2018-01-13",0.82,0.00,3.89,0.21,0.00,86378.0,0
"2018-01-14",0.71,0.00,3.58,0.16,0.00,86369.0,0
"2018-01-15",0.63,0.00,4.65,0.30,0.00,86380.0,0
"2018-01-16",0.61,0.00,2.27,0.08,0.00,86372.0,0
"2018-01-17",0.56,0.00,2.97,0.12,0.00,86378.0,0
"2018-01-18",0.44,0.00,2.08,0.09,0.00,86379.0,0
"2018-01-19",0.52,0.00,2.48,0.11,0.00,86370.0,0
"2018-01-20",0.65,0.00,3.20,0.09,0.00,86379.0,0
"2018-01-21",0.45,0.00,1.99,0.07,0.00,86369.0,0
"2018-01-22",0.46,0.00,2.10,0.07,0.00,86375.0,0
"2018-01-23",1.10,0.00,5.78,0.30,0.00,86376.0,0
"2018-01-24",0.70,0.00,3.25,0.14,0.00,86374.0,0
"2018-01-25",0.56,0.00,2.72,0.14,0.00,86377.0,0
"2018-01-26",0.47,0.00,3.01,0.14,0.00,86368.0,0
"2018-01-27",0.47,0.00,2.02,0.06,0.00,86376.0,0
"2018-01-28",0.49,0.00,1.97,0.09,0.00,86371.0,0
"2018-01-29",0.64,0.00,2.80,0.13,0.00,86371.0,0
"2018-01-30",0.76,0.00,4.77,0.20,0.00,86373.0,0
"2018-01-31",0.73,0.00,4.29,0.33,0.00,86377.0,0
