date,wssWindSpeedMean,wssWindSpeedMinimum,wssWindSpeedMaximum,wssWindSpeedVariance,wssWindSpeedStdErMean,wssWindSpeedNumPts,windSpeedQF
"2021-12-01",0.34,0.00,2.82,0.08,0.00,86371.0,0
"2021-12-02",0.43,0.00,3.10,0.11,0.00,86324.0,0
"2021-12-03",0.36,0.00,2.59,0.07,0.00,85960.0,0
"2021-12-04",0.33,0.00,3.21,0.07,0.00,68413.0,1
"2021-12-05",,,,-0.00,,0.0,1
"2021-12-06",0.65,0.00,3.42,0.16,0.00,21974.0,1
"2021-12-07",0.40,0.00,2.85,0.08,0.00,81129.0,0
"2021-12-08",0.41,0.00,2.96,0.09,0.00,78366.0,0
"2021-12-09",0.28,0.00,2.32,0.04,0.00,81585.0,0
"2021-12-10",0.31,0.00,2.65,0.07,0.00,83520.0,0
"2021-12-11",0.37,0.00,3.39,0.09,0.00,80792.0,0
"2021-12-12",0.30,0.00,2.19,0.06,0.00,81622.0,0
"2021-12-13",0.37,0.00,2.50,0.09,0.00,81374.0,0
"2021-12-14",0.29,0.00,2.62,0.06,0.00,52716.0,1
"2021-12-15",0.53,0.00,2.73,0.12,0.00,39483.0,1
"2021-12-16",0.47,0.00,3.54,0.12,0.00,84155.0,0
"2021-12-17",0.52,0.00,3.28,0.14,0.00,80496.0,0
"2021-12-18",0.48,0.00,3.45,0.14,0.00,77180.0,0
"2021-12-19",0.43,0.00,3.88,0.13,0.00,81955.0,0
"2021-12-20",0.43,0.00,3.21,0.09,0.00,85701.0,0
"2021-12-21",0.38,0.00,2.77,0.09,0.00,83750.0,0
"2021-12-22",0.42,0.00,3.72,0.10,0.00,84403.0,0
"2021-12-23",0.42,0.00,2.77,0.06,0.00,85968.0,0
"2021-12-24",0.26,0.00,1.78,0.03,0.00,86371.0,0
"2021-12-25",0.35,0.00,2.55,0.10,0.00,86369.0,0
"2021-12-26",0.38,0.00,2.65,0.07,0.00,86368.0,0
"2021-12-27",0.26,0.00,2.30,0.04,0.00,86366.0,0
"2021-12-28",0.35,0.00,2.59,0.08,0.00,86367.0,0
"2021-12-29",0.40,0.00,2.99,0.12,0.00,86369.0,0
"2021-12-30",0.38,0.00,3.58,0.10,0.00,86371.0,0
"2021-12-31",0.42,0.00,3.66,0.12,0.00,86369.0,0
