date,wssWindSpeedMean,wssWindSpeedMinimum,wssWindSpeedMaximum,wssWindSpeedVariance,wssWindSpeedStdErMean,wssWindSpeedNumPts,windSpeedQF
"2016-03-01",4.62,0.14,16.77,4.06,0.01,86370.0,0
"2016-03-02",5.77,0.01,23.90,25.85,0.02,86374.0,0
"2016-03-03",4.46,0.70,18.47,4.80,0.01,86377.0,0
"2016-03-04",3.79,0.00,14.09,6.58,0.01,86372.0,0
"2016-03-05",1.70,0.00,7.01,0.74,0.00,86377.0,0
"2016-03-06",3.07,0.00,11.63,3.11,0.01,86377.0,0
"2016-03-07",3.90,0.01,14.26,5.73,0.01,80900.0,0
"2016-03-08",4.54,0.05,15.08,2.92,0.01,68835.0,1
"2016-03-09",2.12,0.02,10.51,1.21,0.00,78687.0,0
"2016-03-10",2.36,0.00,9.70,1.27,0.00,67541.0,1
"2016-03-11",2.10,0.00,7.80,1.07,0.00,78280.0,0
"2016-03-12",2.76,0.01,11.46,2.58,0.01,85782.0,0
"2016-03-13",6.42,1.10,16.55,5.81,0.01,86370.0,0
"2016-03-14",3.83,0.00,24.30,17.54,0.02,52945.0,1
"2016-03-15",10.06,4.64,18.05,4.48,0.07,1030.0,1
"2016-03-16",,,,-0.00,,0.0,1
"2016-03-17",,,,-0.00,,0.0,1
"2016-03-18",,,,-0.00,,0.0,1
"2016-03-19",,,,-0.00,,0.0,1
"2016-03-20",,,,-0.00,,0.0,1
"2016-03-21",,,,-0.00,,0.0,1
"2016-03-22",,,,-0.00,,0.0,1
"2016-03-23",,,,-0.00,,0.0,1
"2016-03-24",,,,-0.00,,0.0,1
"2016-03-25",,,,-0.00,,0.0,1
"2016-03-26",,,,-0.00,,0.0,1
"2016-03-27",,,,-0.00,,0.0,1
"2016-03-28",,,,-0.00,,0.0,1
"2016-03-29",,,,-0.00,,0.0,1
"2016-03-30",,,,-0.00,,0.0,1
"2016-03-31",,,,-0.00,,0.0,1
