uid,namedLocation,domainID,siteID,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,plotType,nlcdClass,plotID,subplotID,endDate,boutNumber,eventID,samplingProtocolVersion,divDataType,targetTaxaPresent,otherVariablesPresent,taxonID,scientificName,taxonRank,family,nativeStatusCode,identificationQualifier,taxonIDRemarks,morphospeciesID,morphospeciesIDRemarks,identificationReferences,otherVariables,percentCover,heightPlantOver300cm,heightPlantSpecies,remarks,measuredBy,recordedBy,samplingImpractical,samplingImpracticalRemarks,biophysicalCriteria
"b0674983-6c7d-48b0-834b-4154e5a5778e","BONA_071.basePlot.div","D19","BONA",65.154979,-147.507196,"WGS84",20.11,246.1,0.1,"tower","evergreenForest","BONA_071","40.1.1","2021-07-06",1,"BONA_071.1.2021","NEON.DOC.014042vL","otherVariables","Y","Y",,,,,,,,,,,"otherNonVascular",0.50,,,,"0000-0001-6603-4076","0000-0001-6603-4076","OK",,"OK - no known exceptions"
"b332147a-c681-4b09-b580-43991e79e4e6","BONA_071.basePlot.div","D19","BONA",65.154979,-147.507196,"WGS84",20.11,246.1,0.1,"tower","evergreenForest","BONA_071","32.2.1","2021-07-06",1,"BONA_071.1.2021","NEON.DOC.014042vL","otherVariables","Y","Y",,,,,,,,,,,"standingDeadWoody",0.50,,,,"0000-0002-2833-9853","0000-0001-5626-5364","OK",,"OK - no known exceptions"
"c943527d-4f61-4bfe-9fe7-280aef8badf8","BONA_071.basePlot.div","D19","BONA",65.154979,-147.507196,"WGS84",20.11,246.1,0.1,"tower","evergreenForest","BONA_071","32.2.1","2021-07-06",1,"BONA_071.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","PEFR5","Petasites frigidus (L.) Fr.","species","Asteraceae","N",,,,,,,1.00,"N",,,"0000-0002-2833-9853","0000-0001-5626-5364","OK",,"OK - no known exceptions"
"83d8aa42-e24f-49d3-b998-ca742ed941c9","BONA_071.basePlot.div","D19","BONA",65.154979,-147.507196,"WGS84",20.11,246.1,0.1,"tower","evergreenForest","BONA_071","40.3.1","2021-07-06",1,"BONA_071.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","ROAC","Rosa acicularis Lindl.","species","Rosaceae","N",,,,,,,6.00,"N",,,"0000-0001-6603-4076","0000-0001-6603-4076","OK",,"OK - no known exceptions"
"f3e744ad-ccb4-4f11-8b3d-a2e45bd4559f","BONA_071.basePlot.div","D19","BONA",65.154979,-147.507196,"WGS84",20.11,246.1,0.1,"tower","evergreenForest","BONA_071","41.4.1","2021-07-06",1,"BONA_071.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","PEFR5","Petasites frigidus (L.) Fr.","species","Asteraceae","N",,,,,,,1.00,"N",,,"0000-0002-2833-9853","0000-0001-5626-5364","OK",,"OK - no known exceptions"
"5d1a3ba0-29c5-40fe-99ce-54f3f48de1f4","BONA_071.basePlot.div","D19","BONA",65.154979,-147.507196,"WGS84",20.11,246.1,0.1,"tower","evergreenForest","BONA_071","32.2.1","2021-07-06",1,"BONA_071.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","EQSY","Equisetum sylvaticum L.","species","Equisetaceae","N",,,,,,,1.00,"N",,,"0000-0002-2833-9853","0000-0001-5626-5364","OK",,"OK - no known exceptions"
"832e6cf9-8162-423d-8923-ed79a9eb99e5","BONA_071.basePlot.div","D19","BONA",65.154979,-147.507196,"WGS84",20.11,246.1,0.1,"tower","evergreenForest","BONA_071","40.3.1","2021-07-06",1,"BONA_071.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","PEFR5","Petasites frigidus (L.) Fr.","species","Asteraceae","N",,,,,,,1.00,"N",,,"0000-0001-6603-4076","0000-0001-6603-4076","OK",,"OK - no known exceptions"
"2ba521d6-4868-4c43-b1a1-6ef072f266dc","BONA_071.basePlot.div","D19","BONA",65.154979,-147.507196,"WGS84",20.11,246.1,0.1,"tower","evergreenForest","BONA_071","31.1.1","2021-07-06",1,"BONA_071.1.2021","NEON.DOC.014042vL","otherVariables","Y","Y",,,,,,,,,,,"standingDeadWoody",0.50,,,,"0000-0001-6603-4076","0000-0002-9637-938X","OK",,"OK - no known exceptions"
"79cc0a77-cc25-4448-9673-a20ac51d7ae2","BONA_071.basePlot.div","D19","BONA",65.154979,-147.507196,"WGS84",20.11,246.1,0.1,"tower","evergreenForest","BONA_071","41.4.1","2021-07-06",1,"BONA_071.1.2021","NEON.DOC.014042vL","otherVariables","Y","Y",,,,,,,,,,,"wood",1.00,,,,"0000-0002-2833-9853","0000-0001-5626-5364","OK",,"OK - no known exceptions"
"105e5058-0865-47e0-9369-6184cc5dd271","BONA_071.basePlot.div","D19","BONA",65.154979,-147.507196,"WGS84",20.11,246.1,0.1,"tower","evergreenForest","BONA_071","41.4.1","2021-07-06",1,"BONA_071.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","LEGR","Ledum groenlandicum Oeder","species","Ericaceae","N",,,,,,,5.00,"N",,,"0000-0002-2833-9853","0000-0001-5626-5364","OK",,"OK - no known exceptions"
