prcp(mm/day),srad(W/m2),swe(kg/m2),tmax(C),tmin(C),vp(Pa),fapar(-),lat,lon,elev_measured(m),elev_Daymet(m),CO2(ppm),t(C),year_mean,yday_mean
27.83,1861.5900000000001,0.0,23.21,-4.04,902.0599999999998,0.429,32.95047,-87.39325900000001,166.0,134.0,369.09000000000003,10.782857142857143,2000.0,4.0
55.83,1865.36,0.0,21.67,-0.94,851.9757142857144,0.46,32.95047,-87.39325900000001,166.0,134.0,369.09000000000003,11.404285714285715,2000.0,11.0
9.68,1712.43,0.0,20.0,-2.87,782.7571428571429,0.499,32.95047,-87.39325900000001,166.0,134.0,369.09000000000003,8.766428571428573,2000.0,18.0
44.980000000000004,1528.1999999999998,0.0,9.53,-5.61,511.84857142857135,0.4526666666666666,32.95047,-87.39325900000001,166.0,134.0,369.09000000000003,1.7542857142857144,2000.0,25.0
5.19,2106.0,0.0,16.28,-6.63,494.2957142857143,0.497,32.95047,-87.39325900000001,166.0,134.0,368.8957142857143,3.4792857142857136,2000.0,32.0
0.0,2734.6800000000003,0.0,22.58,-7.0,558.7814285714286,0.473,32.95047,-87.39325900000001,166.0,134.0,368.75,7.694999999999999,2000.0,39.0
12.719999999999999,2242.59,0.0,25.57,0.17,1120.1414285714286,0.5224000000000001,32.95047,-87.39325900000001,166.0,134.0,368.75,15.483571428571429,2000.0,46.0
0.0,2600.52,0.0,26.24,-0.77,921.6028571428571,0.554,32.95047,-87.39325900000001,166.0,134.0,368.75,13.112142857142858,2000.0,53.0
7.47,2572.49,0.0,25.84,1.78,937.7642857142856,0.47075,32.95047,-87.39325900000001,166.0,134.0,368.87,14.175714285714287,2000.0,60.0
55.16,2532.66,0.0,27.12,2.37,1035.5214285714285,0.51,32.95047,-87.39325900000001,166.0,134.0,369.03000000000003,15.414285714285715,2000.0,67.0
22.72,2374.7400000000002,0.0,23.46,-1.51,931.0014285714286,0.525,32.95047,-87.39325900000001,166.0,134.0,369.03000000000003,12.491428571428571,2000.0,74.0
95.17999999999999,2595.0299999999997,0.0,25.81,3.26,1018.4671428571429,0.522,32.95047,-87.39325900000001,166.0,134.0,369.03000000000003,14.472857142857142,2000.0,81.0
20.21,2452.0,0.0,25.88,5.12,1169.3957142857143,0.5522307692307692,32.95047,-87.39325900000001,166.0,134.0,369.03000000000003,15.830714285714285,2000.0,88.0
116.88,2679.4600000000005,0.0,25.36,0.89,1150.6857142857143,0.612,32.95047,-87.39325900000001,166.0,134.0,369.0,15.55642857142857,2000.0,95.0
16.05,2638.3100000000004,0.0,23.63,-0.36,1038.8028571428572,0.6757000000000001,32.95047,-87.39325900000001,166.0,134.0,369.0,13.350714285714286,2000.0,102.0
4.54,3160.56,0.0,28.97,7.34,1209.8757142857141,0.7030000000000001,32.95047,-87.39325900000001,166.0,134.0,369.0,17.424285714285713,2000.0,109.0
14.66,2942.0699999999997,0.0,23.95,5.2,1081.2442857142855,0.6493,32.95047,-87.39325900000001,166.0,134.0,369.0,15.293571428571427,2000.0,116.0
0.0,3400.870000000001,0.0,30.52,6.38,1398.7371428571428,0.66715,32.95047,-87.39325900000001,166.0,134.0,368.72142857142865,19.942857142857143,2000.0,123.0
0.0,3004.46,0.0,32.01,15.0,1868.6528571428573,0.685,32.95047,-87.39325900000001,166.0,134.0,368.61000000000007,23.362142857142853,2000.0,130.0
0.0,3119.42,0.0,32.0,10.4,1730.8742857142859,0.686,32.95047,-87.39325900000001,166.0,134.0,368.61000000000007,22.405714285714282,2000.0,137.0
51.72,2502.53,0.0,33.31,16.52,2228.218571428571,0.6857391304347826,32.95047,-87.39325900000001,166.0,134.0,368.61000000000007,25.197142857142858,2000.0,144.0
7.39,3086.13,0.0,33.72,13.97,1917.9699999999998,0.6854347826086957,32.95047,-87.39325900000001,166.0,134.0,368.80428571428575,23.97357142857143,2000.0,151.0
32.81,2906.1,0.0,34.42,10.75,1805.4742857142858,0.6940000000000001,32.95047,-87.39325900000001,166.0,134.0,369.29,22.638571428571428,2000.0,158.0
31.77,2741.4500000000003,0.0,34.23,17.59,2241.5000000000005,0.6929772727272728,32.95047,-87.39325900000001,166.0,134.0,369.29,25.926428571428566,2000.0,165.0
10.15,2396.29,0.0,34.38,19.17,2482.85,0.6905909090909091,32.95047,-87.39325900000001,166.0,134.0,369.29,26.66857142857143,2000.0,172.0
31.46,2455.71,0.0,35.1,17.06,2319.075714285714,0.6882045454545455,32.95047,-87.39325900000001,166.0,134.0,369.29,25.947142857142854,2000.0,179.0
0.0,3381.48,0.0,36.37,17.08,2062.2985714285714,0.6858181818181819,32.95047,-87.39325900000001,166.0,134.0,369.38000000000005,26.927857142857142,2000.0,186.0
0.0,3081.4299999999994,0.0,37.85,20.74,2569.2628571428572,0.6834318181818182,32.95047,-87.39325900000001,166.0,134.0,369.38000000000005,29.945714285714292,2000.0,193.0
18.11,3070.5400000000004,0.0,38.95,19.77,2244.8385714285714,0.6810454545454546,32.95047,-87.39325900000001,166.0,134.0,369.38000000000005,29.003571428571426,2000.0,200.0
4.73,2865.45,0.0,35.31,18.74,2182.845714285714,0.6840350877192983,32.95047,-87.39325900000001,166.0,134.0,369.38000000000005,26.685000000000002,2000.0,207.0
54.900000000000006,2174.46,0.0,35.25,19.47,2429.4085714285716,0.6890701754385965,32.95047,-87.39325900000001,166.0,134.0,369.5057142857142,26.661428571428576,2000.0,214.0
28.909999999999997,2638.4700000000003,0.0,36.11,19.92,2531.0299999999997,0.6941052631578948,32.95047,-87.39325900000001,166.0,134.0,369.59999999999997,28.188571428571432,2000.0,221.0
0.0,3269.1,0.0,38.59,16.75,2104.61,0.699140350877193,32.95047,-87.39325900000001,166.0,134.0,369.59999999999997,26.881428571428568,2000.0,228.0
2.57,2892.78,0.0,36.89,19.19,2327.888571428571,0.7041754385964912,32.95047,-87.39325900000001,166.0,134.0,369.59999999999997,27.700714285714287,2000.0,235.0
9.04,2756.37,0.0,38.58,19.39,2398.3385714285714,0.7092105263157895,32.95047,-87.39325900000001,166.0,134.0,369.6485714285714,28.225,2000.0,242.0
8.149999999999999,2019.18,0.0,36.4,17.55,2315.9085714285716,0.7142456140350877,32.95047,-87.39325900000001,166.0,134.0,369.94,25.20642857142857,2000.0,249.0
