prcp(mm/day),srad(W/m2),swe(kg/m2),tmax(C),tmin(C),vp(Pa),fapar(-),lat,lon,elev_measured(m),elev_Daymet(m),CO2(ppm),t(C),year_mean,yday_mean
18.76,1714.1600000000003,0.0,21.83,-5.77,762.7814285714286,0.426,35.96412800000001,-84.28258800000002,344.0,329.0,369.09000000000003,8.215,2000.0,4.0
40.44,1677.8100000000002,0.0,16.33,-4.21,608.9542857142858,0.426,35.96412800000001,-84.28258800000002,344.0,329.0,369.09000000000003,6.045714285714285,2000.0,11.0
31.660000000000004,1505.03,0.0,11.72,-10.46,484.3542857142857,0.467,35.96412800000001,-84.28258800000002,344.0,329.0,369.09000000000003,1.6292857142857144,2000.0,18.0
13.9,1802.58,83.68,4.82,-12.22,345.66857142857134,0.4618333333333334,35.96412800000001,-84.28258800000002,344.0,329.0,369.09000000000003,-3.5249999999999995,2000.0,25.0
15.389999999999999,1899.85,57.5,11.38,-9.01,416.2785714285714,0.4431111111111111,35.96412800000001,-84.28258800000002,344.0,329.0,368.8957142857143,-0.38999999999999985,2000.0,32.0
17.44,2722.2100000000005,26.240000000000006,19.99,-7.8,505.69571428571425,0.444,35.96412800000001,-84.28258800000002,344.0,329.0,368.75,5.826428571428571,2000.0,39.0
63.089999999999996,1780.9299999999998,0.0,21.26,-0.82,784.4757142857143,0.438,35.96412800000001,-84.28258800000002,344.0,329.0,368.75,8.861428571428572,2000.0,46.0
2.93,2413.54,0.0,23.95,-4.46,708.1442857142857,0.44,35.96412800000001,-84.28258800000002,344.0,329.0,368.75,8.714285714285714,2000.0,53.0
31.95,2322.5800000000004,0.0,23.86,-0.45,814.0328571428571,0.484,35.96412800000001,-84.28258800000002,344.0,329.0,368.87,11.097142857142856,2000.0,60.0
38.93000000000001,2717.11,0.0,26.06,-0.61,846.8928571428571,0.531,35.96412800000001,-84.28258800000002,344.0,329.0,369.03000000000003,13.618571428571428,2000.0,67.0
28.18,2276.04,0.0,20.79,-3.15,727.7985714285714,0.544,35.96412800000001,-84.28258800000002,344.0,329.0,369.03000000000003,8.452857142857143,2000.0,74.0
41.03,2588.7400000000002,0.0,24.45,-0.41,855.6357142857142,0.597,35.96412800000001,-84.28258800000002,344.0,329.0,369.03000000000003,11.792142857142855,2000.0,81.0
36.010000000000005,2387.45,0.0,25.54,-1.06,852.3771428571428,0.645,35.96412800000001,-84.28258800000002,344.0,329.0,369.03000000000003,11.616428571428571,2000.0,88.0
