prcp(mm/day),srad(W/m2),swe(kg/m2),tmax(C),tmin(C),vp(Pa),fapar(-),lat,lon,elev_measured(m),elev_Daymet(m),CO2(ppm),t(C),year_mean,yday_mean
11.71,2770.2799999999997,0.0,32.31,14.22,1802.8257142857144,0.5650000000000001,47.1282,-99.24133399999998,591.0,583.0,369.5057142857142,22.29357142857143,2000.0,214.0
8.82,2606.49,0.0,33.26,14.11,1843.472857142857,0.5660000000000001,47.1282,-99.24133399999998,591.0,583.0,369.59999999999997,22.315714285714286,2000.0,221.0
26.1,2572.0499999999997,0.0,29.15,8.92,1455.892857142857,0.592,47.1282,-99.24133399999998,591.0,583.0,369.59999999999997,18.4,2000.0,228.0
24.8,2432.59,0.0,30.84,9.44,1486.782857142857,0.5171428571428571,47.1282,-99.24133399999998,591.0,583.0,369.59999999999997,19.240000000000002,2000.0,235.0
2.51,2361.55,0.0,28.5,7.6,1402.7014285714283,0.547,47.1282,-99.24133399999998,591.0,583.0,369.6485714285714,17.277142857142856,2000.0,242.0
10.52,1976.72,0.0,27.26,8.79,1377.8714285714286,0.52,47.1282,-99.24133399999998,591.0,583.0,369.94,16.934285714285718,2000.0,249.0
0.0,2683.68,0.0,26.66,3.14,1039.5285714285712,0.496,47.1282,-99.24133399999998,591.0,583.0,369.94,15.058571428571428,2000.0,256.0
39.03,1901.0799999999997,0.0,27.38,2.52,981.2428571428571,0.474,47.1282,-99.24133399999998,591.0,583.0,369.94,12.659999999999998,2000.0,263.0
0.0,2502.71,0.0,26.34,-1.85,686.4742857142858,0.45075,47.1282,-99.24133399999998,591.0,583.0,369.94,10.324285714285717,2000.0,270.0
0.0,1630.0800000000002,0.0,22.38,-3.99,715.6057142857142,0.481,47.1282,-99.24133399999998,591.0,583.0,370.12,6.615,2000.0,277.0
20.939999999999998,1915.15,0.0,19.86,-7.21,560.4871428571429,0.333,47.1282,-99.24133399999998,591.0,583.0,370.15000000000003,6.842142857142858,2000.0,284.0
5.73,1698.69,0.0,23.15,0.74,726.33,0.2824444444444444,47.1282,-99.24133399999998,591.0,583.0,370.15000000000003,9.927142857142858,2000.0,291.0
46.55,1193.21,0.0,18.27,-2.34,745.7928571428573,0.2737894736842105,47.1282,-99.24133399999998,591.0,583.0,370.15000000000003,8.24357142857143,2000.0,298.0
19.92,738.63,0.0,13.8,-1.97,855.2971428571428,0.2774736842105263,47.1282,-99.24133399999998,591.0,583.0,370.27,7.583571428571429,2000.0,305.0
25.119999999999997,763.6500000000001,40.94,11.49,-11.67,405.4828571428571,0.278,47.1282,-99.24133399999998,591.0,583.0,370.42999999999995,-3.029285714285714,2000.0,312.0
8.05,1027.95,132.49999999999997,-4.8,-17.88,232.2942857142857,0.2737055214723927,47.1282,-99.24133399999998,591.0,583.0,370.42999999999995,-9.476428571428572,2000.0,319.0
0.0,1386.8899999999999,136.42999999999998,1.17,-19.83,214.91,0.2694110429447853,47.1282,-99.24133399999998,591.0,583.0,370.42999999999995,-9.157857142857141,2000.0,326.0
19.61,994.1500000000001,214.86999999999998,1.31,-13.83,283.17857142857144,0.2651165644171779,47.1282,-99.24133399999998,591.0,583.0,370.42571428571426,-6.391428571428571,2000.0,333.0
0.0,1281.01,273.7,-0.29,-24.05,202.44,0.2608220858895705,47.1282,-99.24133399999998,591.0,583.0,370.40000000000003,-9.483571428571429,2000.0,340.0
0.0,1073.8,273.7,-10.37,-28.52,80.76142857142858,0.2565276073619632,47.1282,-99.24133399999998,591.0,583.0,370.40000000000003,-21.042857142857144,2000.0,347.0
0.0,1092.54,273.7,-10.27,-28.3,86.67,0.2522331288343558,47.1282,-99.24133399999998,591.0,583.0,370.40000000000003,-19.655714285714286,2000.0,354.0
6.21,981.54,290.45000000000005,-8.89,-30.62,115.79857142857144,0.2479386503067484,47.1282,-99.24133399999998,591.0,583.0,370.40000000000003,-17.50142857142857,2000.0,361.0
0.0,1207.25,123.19000000000003,4.45,-29.14,225.8042857142857,0.2436441717791411,47.1282,-99.24133399999998,591.0,583.0,370.2628571428572,-8.487857142857143,2000.857142857143,55.142857142857146
0.0,1003.0599999999998,90.86000000000001,-0.79,-14.03,254.24571428571426,0.2393496932515337,47.1282,-99.24133399999998,591.0,583.0,370.24000000000007,-7.183571428571428,2001.0,10.0
2.48,1126.4399999999998,108.29,-4.36,-27.57,156.96428571428572,0.2350552147239263,47.1282,-99.24133399999998,591.0,583.0,370.24000000000007,-13.232857142857142,2001.0,17.0
0.0,1347.8099999999997,108.29,-0.77,-20.5,181.82142857142853,0.230760736196319,47.1282,-99.24133399999998,591.0,583.0,370.24000000000007,-9.610714285714284,2001.0,24.0
0.0,1654.0100000000002,108.29,0.8,-26.54,135.3357142857143,0.2264662576687116,47.1282,-99.24133399999998,591.0,583.0,370.4714285714286,-10.671428571428573,2001.0,31.0
0.0,1225.4,108.29,-0.82,-28.11,168.57571428571427,0.2221717791411043,47.1282,-99.24133399999998,591.0,583.0,370.78000000000003,-13.782857142857141,2001.0,38.0
13.03,1778.09,199.5,-10.09,-27.51,89.08000000000001,0.2178773006134969,47.1282,-99.24133399999998,591.0,583.0,370.78000000000003,-18.37857142857143,2001.0,45.0
5.57,1964.2300000000002,210.64,-5.88,-26.08,110.91,0.2135828220858895,47.1282,-99.24133399999998,591.0,583.0,370.78000000000003,-15.475714285714288,2001.0,52.0
0.0,2249.4900000000002,238.48999999999998,1.86,-28.14,126.18999999999998,0.2092883435582821,47.1282,-99.24133399999998,591.0,583.0,370.7285714285714,-11.180714285714286,2001.0,59.0
0.0,2314.8599999999997,238.48999999999998,0.29,-17.05,142.6585714285714,0.2049938650306748,47.1282,-99.24133399999998,591.0,583.0,370.65999999999997,-7.2057142857142855,2001.0,66.0
0.74,2333.9,236.3,3.51,-14.91,174.58714285714288,0.2006993865030674,47.1282,-99.24133399999998,591.0,583.0,370.65999999999997,-3.2307142857142854,2001.0,73.0
3.67,2386.15,224.14000000000004,6.54,-13.52,179.96571428571428,0.1964049079754601,47.1282,-99.24133399999998,591.0,583.0,370.65999999999997,-3.1385714285714283,2001.0,80.0
0.0,2821.04,211.97000000000003,7.18,-15.92,138.48285714285717,0.1921104294478527,47.1282,-99.24133399999998,591.0,583.0,370.65999999999997,-2.5971428571428565,2001.0,87.0
23.95,2421.58,163.84,10.44,-7.06,259.62142857142857,0.1878159509202454,47.1282,-99.24133399999998,591.0,583.0,370.21,1.4585714285714284,2001.0,94.0
5.32,2689.3599999999997,66.33,12.45,-3.07,378.1257142857143,0.183521472392638,47.1282,-99.24133399999998,591.0,583.0,370.21,3.617142857142858,2001.0,101.0
0.0,3176.9,11.25,18.27,-9.07,282.2685714285714,0.1792269938650306,47.1282,-99.24133399999998,591.0,583.0,370.21,2.8685714285714283,2001.0,108.0
0.0,3398.07,0.0,27.79,-3.77,301.5871428571428,0.229,47.1282,-99.24133399999998,591.0,583.0,370.21,10.651428571428571,2001.0,115.0
25.47,3033.22,0.0,27.15,3.38,413.41571428571433,0.278,47.1282,-99.24133399999998,591.0,583.0,370.6242857142857,13.152142857142858,2001.0,122.0
19.29,2854.26,0.0,24.47,1.77,622.74,0.397,47.1282,-99.24133399999998,591.0,583.0,370.79,11.354999999999999,2001.0,129.0
14.61,2950.2799999999997,0.0,28.93,7.27,735.4114285714286,0.4495,47.1282,-99.24133399999998,591.0,583.0,370.79,17.50357142857143,2001.0,136.0
10.16,2374.96,0.0,22.46,1.92,748.0528571428571,0.558,47.1282,-99.24133399999998,591.0,583.0,370.79,10.385,2001.0,143.0
4.64,2830.5099999999998,0.0,22.25,5.86,823.7828571428571,0.5223636363636364,47.1282,-99.24133399999998,591.0,583.0,370.8128571428571,14.404285714285715,2001.0,150.0
46.36,2333.36,0.0,27.6,8.16,1048.9385714285713,0.656,47.1282,-99.24133399999998,591.0,583.0,370.86999999999995,15.279285714285717,2001.0,157.0
62.82,1968.8100000000002,0.0,26.9,8.49,1317.7800000000002,0.6389090909090909,47.1282,-99.24133399999998,591.0,583.0,370.86999999999995,15.99357142857143,2001.0,164.0
25.2,2813.4700000000003,0.0,28.43,7.06,1146.6,0.651,47.1282,-99.24133399999998,591.0,583.0,370.86999999999995,15.56,2001.0,171.0
0.0,2736.81,0.0,30.56,12.2,1848.5799999999997,0.648,47.1282,-99.24133399999998,591.0,583.0,370.86999999999995,21.935000000000002,2001.0,178.0
4.46,3152.72,0.0,29.79,6.69,1284.6457142857143,0.6930000000000001,47.1282,-99.24133399999998,591.0,583.0,370.84999999999997,18.315714285714286,2001.0,185.0
11.82,2539.01,0.0,31.48,13.37,1775.6214285714286,0.686,47.1282,-99.24133399999998,591.0,583.0,370.84999999999997,21.92214285714286,2001.0,192.0
78.15,2346.88,0.0,31.37,16.59,2005.2285714285717,0.73,47.1282,-99.24133399999998,591.0,583.0,370.84999999999997,23.860000000000007,2001.0,199.0
56.32,2108.11,0.0,28.31,12.38,1695.7557142857142,0.713,47.1282,-99.24133399999998,591.0,583.0,370.84999999999997,19.861428571428572,2001.0,206.0
22.68,2571.95,0.0,33.21,14.14,1874.03,0.685,47.1282,-99.24133399999998,591.0,583.0,370.9357142857143,22.792142857142856,2001.0,213.0
10.84,2705.5,0.0,34.93,9.1,1841.0557142857142,0.634,47.1282,-99.24133399999998,591.0,583.0,371.0,22.832142857142856,2001.0,220.0
12.4,2789.31,0.0,28.84,9.96,1359.955714285714,0.632,47.1282,-99.24133399999998,591.0,583.0,371.0,18.580000000000002,2001.0,227.0
0.0,2691.61,0.0,30.19,9.63,1690.734285714286,0.535,47.1282,-99.24133399999998,591.0,583.0,371.0,21.802857142857142,2001.0,234.0
0.0,2749.77,0.0,31.21,6.61,1321.5357142857142,0.605,47.1282,-99.24133399999998,591.0,583.0,371.0385714285714,19.050000000000004,2001.0,241.0
4.27,2221.05,0.0,35.0,8.49,1434.9114285714288,0.558,47.1282,-99.24133399999998,591.0,583.0,371.27,19.163571428571426,2001.0,248.0
8.49,1735.0,0.0,22.18,4.43,943.9585714285714,0.54,47.1282,-99.24133399999998,591.0,583.0,371.27,11.581428571428571,2001.0,255.0
7.84,1816.0900000000001,0.0,21.2,6.96,1087.8657142857141,0.4966363636363636,47.1282,-99.24133399999998,591.0,583.0,371.27,13.572142857142854,2001.0,262.0
0.0,2508.21,0.0,24.95,-0.72,801.7714285714285,0.496,47.1282,-99.24133399999998,591.0,583.0,371.27,12.205714285714285,2001.0,269.0
0.0,2206.76,0.0,26.12,-5.28,741.9971428571428,0.462,47.1282,-99.24133399999998,591.0,583.0,371.49285714285713,9.62142857142857,2001.0,276.0
35.39,1742.52,0.0,19.12,-2.84,669.7542857142859,0.435,47.1282,-99.24133399999998,591.0,583.0,371.53000000000003,8.072142857142856,2001.0,283.0
0.0,1505.47,0.0,16.18,-5.37,582.4871428571429,0.357,47.1282,-99.24133399999998,591.0,583.0,371.53000000000003,5.082142857142856,2001.0,290.0
10.82,1198.44,0.0,15.39,-9.03,454.8957142857143,0.312,47.1282,-99.24133399999998,591.0,583.0,371.53000000000003,0.7428571428571429,2001.0,297.0
0.0,1404.6499999999999,0.0,16.52,-3.91,604.3685714285714,0.3033846153846153,47.1282,-99.24133399999998,591.0,583.0,371.6585714285714,5.619999999999999,2001.0,304.0
0.0,1383.32,0.0,18.97,-3.02,558.51,0.311,47.1282,-99.24133399999998,591.0,583.0,371.83,5.677142857142856,2001.0,311.0
0.0,1414.7,0.0,18.84,-4.69,544.7642857142857,0.303,47.1282,-99.24133399999998,591.0,583.0,371.83,6.933571428571429,2001.0,318.0
0.0,938.96,0.0,13.05,-6.7,503.82,0.27,47.1282,-99.24133399999998,591.0,583.0,371.83,2.608571428571429,2001.0,325.0
5.569999999999999,503.65,30.46,-2.2,-13.54,298.1114285714285,0.2452127659574468,47.1282,-99.24133399999998,591.0,583.0,371.87142857142857,-7.671428571428572,2001.0,332.0
4.61,930.04,62.10999999999999,4.01,-13.73,277.9271428571429,0.238709219858156,47.1282,-99.24133399999998,591.0,583.0,372.11999999999995,-5.83,2001.0,339.0
0.0,982.99,71.33,5.61,-11.63,292.92,0.2322056737588652,47.1282,-99.24133399999998,591.0,583.0,372.11999999999995,-5.1242857142857146,2001.0,346.0
2.8,1008.1500000000002,74.11999999999999,5.02,-14.02,293.8614285714286,0.2257021276595744,47.1282,-99.24133399999998,591.0,583.0,372.11999999999995,-5.469285714285713,2001.0,353.0
0.0,975.24,90.86000000000001,-6.53,-20.03,160.6442857142857,0.2191985815602836,47.1282,-99.24133399999998,591.0,583.0,372.11999999999995,-13.317857142857141,2001.0,360.0
0.0,1132.03,50.50999999999999,1.53,-24.18,168.25571428571428,0.2126950354609929,47.1282,-99.24133399999998,591.0,583.0,372.31285714285707,-12.460714285714287,2001.7142857142858,106.28571428571429
0.0,980.6699999999998,14.530000000000001,8.11,-11.68,418.2757142857143,0.2061914893617021,47.1282,-99.24133399999998,591.0,583.0,372.38999999999993,-0.9992857142857144,2002.0,9.0
6.13,1100.54,41.55,-0.96,-21.72,206.33285714285716,0.1996879432624113,47.1282,-99.24133399999998,591.0,583.0,372.38999999999993,-10.360000000000001,2002.0,16.0
0.0,1391.9,42.910000000000004,1.34,-18.42,203.24142857142857,0.1931843971631205,47.1282,-99.24133399999998,591.0,583.0,372.38999999999993,-8.587142857142856,2002.0,23.0
1.84,1417.9,53.89,-2.35,-23.34,115.33857142857141,0.1866808510638297,47.1282,-99.24133399999998,591.0,583.0,372.38142857142856,-15.436428571428573,2002.0,30.0
0.0,1691.34,55.06,7.52,-20.21,244.24428571428572,0.180177304964539,47.1282,-99.24133399999998,591.0,583.0,372.36000000000007,-5.467857142857142,2002.0,37.0
0.0,1779.79,53.45,7.11,-13.67,302.0828571428571,0.1736737588652482,47.1282,-99.24133399999998,591.0,583.0,372.36000000000007,-1.455714285714286,2002.0,44.0
3.1,1855.1699999999998,42.879999999999995,8.22,-10.43,309.60714285714283,0.1671702127659574,47.1282,-99.24133399999998,591.0,583.0,372.36000000000007,-0.48214285714285693,2002.0,51.0
0.0,1806.8300000000002,33.39,-6.13,-24.86,136.10428571428568,0.1606666666666666,47.1282,-99.24133399999998,591.0,583.0,372.27142857142866,-14.669285714285715,2002.0,58.0
7.75,1706.42,57.53999999999999,-4.55,-26.25,139.25428571428571,0.1541631205673758,47.1282,-99.24133399999998,591.0,583.0,372.05000000000007,-14.20785714285714,2002.0,65.0
1.13,2758.0600000000004,88.77,6.86,-26.5,160.71285714285713,0.1476595744680851,47.1282,-99.24133399999998,591.0,583.0,372.05000000000007,-7.351428571428571,2002.0,72.0
7.15,2258.94,141.36999999999998,1.69,-22.36,182.20428571428573,0.1411560283687943,47.1282,-99.24133399999998,591.0,583.0,372.05000000000007,-9.862857142857143,2002.0,79.0
0.0,2843.7700000000004,137.44,10.41,-17.83,165.62857142857143,0.1346524822695035,47.1282,-99.24133399999998,591.0,583.0,372.05000000000007,-2.8592857142857144,2002.0,86.0
9.53,2917.95,186.97000000000003,10.99,-18.22,153.08714285714288,0.1281489361702127,47.1282,-99.24133399999998,591.0,583.0,372.17857142857144,-4.977857142857142,2002.0,93.0
0.0,3070.4700000000003,148.87,21.43,-5.5,244.44714285714286,0.135,47.1282,-99.24133399999998,591.0,583.0,372.19999999999993,5.237142857142857,2002.0,100.0
19.810000000000002,2550.35,11.719999999999999,20.26,-7.24,325.68571428571425,0.235,47.1282,-99.24133399999998,591.0,583.0,372.19999999999993,6.9542857142857155,2002.0,107.0
6.33,2655.12,8.04,20.27,-7.02,295.8342857142857,0.23,47.1282,-99.24133399999998,591.0,583.0,372.19999999999993,2.704285714285714,2002.0,114.0
6.42,2765.64,1.27,21.19,-6.45,331.9257142857142,0.2168571428571428,47.1282,-99.24133399999998,591.0,583.0,372.2685714285714,5.046428571428572,2002.0,121.0
19.62,2328.88,0.0,13.96,-2.97,441.46714285714285,0.228,47.1282,-99.24133399999998,591.0,583.0,372.32000000000005,3.7800000000000002,2002.0,128.0
0.0,3446.89,0.0,21.68,-3.32,373.5314285714286,0.319,47.1282,-99.24133399999998,591.0,583.0,372.32000000000005,8.07642857142857,2002.0,135.0
0.0,3473.57,0.0,23.99,-3.42,365.9857142857143,0.371,47.1282,-99.24133399999998,591.0,583.0,372.32000000000005,9.480714285714287,2002.0,142.0
5.82,3184.6,0.0,29.41,5.29,663.0100000000001,0.3745714285714285,47.1282,-99.24133399999998,591.0,583.0,372.4114285714286,18.59857142857143,2002.0,149.0
18.73,2540.96,0.0,28.42,6.39,773.5457142857142,0.4875714285714286,47.1282,-99.24133399999998,591.0,583.0,372.96,15.450714285714286,2002.0,156.0
8.22,2541.3500000000004,0.0,25.1,6.36,894.2514285714286,0.5444444444444445,47.1282,-99.24133399999998,591.0,583.0,372.96,15.367142857142861,2002.0,163.0
27.119999999999997,2493.54,0.0,29.25,9.82,1125.772857142857,0.555,47.1282,-99.24133399999998,591.0,583.0,372.96,19.53142857142857,2002.0,170.0
17.03,2794.73,0.0,36.5,15.44,1530.107142857143,0.554,47.1282,-99.24133399999998,591.0,583.0,372.96,24.252142857142854,2002.0,177.0
26.71,2789.2,0.0,32.09,11.65,1446.4685714285715,0.625,47.1282,-99.24133399999998,591.0,583.0,373.2085714285714,22.189285714285713,2002.0,184.0
43.43,2178.5099999999998,0.0,30.34,11.88,1668.6214285714286,0.604,47.1282,-99.24133399999998,591.0,583.0,373.25,20.527142857142856,2002.0,191.0
36.23,2492.3,0.0,34.41,15.59,1987.4157142857146,0.634,47.1282,-99.24133399999998,591.0,583.0,373.25,24.265714285714285,2002.0,198.0
3.24,2441.5099999999998,0.0,30.86,10.18,1631.162857142857,0.641,47.1282,-99.24133399999998,591.0,583.0,373.25,19.917857142857144,2002.0,205.0
8.91,2774.72,0.0,29.04,7.03,1462.8228571428572,0.655,47.1282,-99.24133399999998,591.0,583.0,373.1171428571429,19.527142857142856,2002.0,212.0
9.14,2604.42,0.0,32.33,10.59,1617.7428571428572,0.5557,47.1282,-99.24133399999998,591.0,583.0,372.94,20.291428571428572,2002.0,219.0
13.899999999999999,2541.57,0.0,28.72,7.21,1260.6642857142856,0.618,47.1282,-99.24133399999998,591.0,583.0,372.94,16.582142857142856,2002.0,226.0
0.0,2874.38,0.0,31.82,5.24,1266.6271428571429,0.5820000000000001,47.1282,-99.24133399999998,591.0,583.0,372.94,17.88142857142857,2002.0,233.0
33.22,2307.19,0.0,31.83,13.91,1722.0942857142857,0.553,47.1282,-99.24133399999998,591.0,583.0,372.94,21.937857142857144,2002.0,240.0
0.0,2565.9199999999996,0.0,31.43,9.8,1617.5671428571427,0.602,47.1282,-99.24133399999998,591.0,583.0,374.02,21.698571428571427,2002.0,247.0
8.12,2166.7999999999997,0.0,27.18,5.62,1260.16,0.581,47.1282,-99.24133399999998,591.0,583.0,374.02,16.700714285714287,2002.0,254.0
0.0,2175.14,0.0,31.12,3.64,1081.3385714285712,0.473,47.1282,-99.24133399999998,591.0,583.0,374.02,15.226428571428572,2002.0,261.0
0.0,2135.16,0.0,16.73,0.01,664.0328571428571,0.4595,47.1282,-99.24133399999998,591.0,583.0,374.02,7.6,2002.0,268.0
13.77,1788.5700000000002,0.0,22.48,-3.61,647.4814285714285,0.4403,47.1282,-99.24133399999998,591.0,583.0,373.7842857142858,6.2764285714285695,2002.0,275.0
6.03,1723.4099999999999,0.0,20.55,-3.94,612.8785714285714,0.4144,47.1282,-99.24133399999998,591.0,583.0,373.69,6.087142857142857,2002.0,282.0
3.48,1442.98,0.0,10.63,-5.97,465.59000000000003,0.344,47.1282,-99.24133399999998,591.0,583.0,373.69,0.9971428571428573,2002.0,289.0
4.9,1102.3600000000001,0.0,5.23,-8.73,386.07428571428574,0.3126842105263158,47.1282,-99.24133399999998,591.0,583.0,373.69,-3.065,2002.0,296.0
2.0700000000000003,1362.38,0.0,5.24,-12.54,337.66857142857145,0.308,47.1282,-99.24133399999998,591.0,583.0,373.8471428571429,-3.856428571428571,2002.0,303.0
1.44,1452.07,0.0,14.33,-6.99,444.2042857142857,0.289,47.1282,-99.24133399999998,591.0,583.0,374.24000000000007,1.0457142857142858,2002.0,310.0
0.0,1200.8799999999999,0.0,6.17,-13.06,325.4714285714286,0.2481363636363636,47.1282,-99.24133399999998,591.0,583.0,374.24000000000007,-4.0321428571428575,2002.0,317.0
0.0,1120.26,0.0,8.89,-6.18,467.97857142857146,0.242090909090909,47.1282,-99.24133399999998,591.0,583.0,374.24000000000007,1.2192857142857143,2002.0,324.0
0.0,1120.4800000000002,0.0,10.41,-13.79,249.55428571428575,0.2360454545454545,47.1282,-99.24133399999998,591.0,583.0,374.24000000000007,-5.8549999999999995,2002.0,331.0
1.11,1009.2,5.550000000000001,-1.06,-24.59,173.31,0.23,47.1282,-99.24133399999998,591.0,583.0,374.65999999999997,-11.749285714285715,2002.0,338.0
0.0,1238.8899999999999,7.490000000000001,8.33,-19.77,294.32857142857137,0.2239545454545454,47.1282,-99.24133399999998,591.0,583.0,374.65999999999997,-2.2764285714285712,2002.0,345.0
22.720000000000002,367.1199999999999,0.62,2.23,-8.64,410.32,0.2179090909090909,47.1282,-99.24133399999998,591.0,583.0,374.65999999999997,-3.506428571428571,2002.0,352.0
0.0,851.03,0.0,-1.42,-22.43,189.40285714285716,0.2118636363636363,47.1282,-99.24133399999998,591.0,583.0,374.65999999999997,-11.266428571428573,2002.0,359.0
4.91,868.86,114.77,2.13,-19.23,267.4585714285714,0.2058181818181818,47.1282,-99.24133399999998,591.0,583.0,374.6428571428572,-7.300714285714285,2002.5714285714287,157.42857142857142
0.0,938.8,181.89000000000001,4.17,-26.25,281.64142857142855,0.1997727272727272,47.1282,-99.24133399999998,591.0,583.0,374.63000000000005,-7.9207142857142845,2003.0,8.0
0.0,1262.89,175.63,-5.91,-24.64,93.67428571428573,0.1937272727272727,47.1282,-99.24133399999998,591.0,583.0,374.63000000000005,-17.575,2003.0,15.0
0.0,1220.62,175.63,-7.68,-31.16,89.92999999999999,0.1876818181818182,47.1282,-99.24133399999998,591.0,583.0,374.63000000000005,-19.75357142857143,2003.0,22.0
0.0,1557.6399999999999,175.59,0.95,-30.69,190.17000000000002,0.1816363636363636,47.1282,-99.24133399999998,591.0,583.0,374.66857142857145,-9.985714285714286,2003.0,29.0
0.0,1476.26,174.23000000000002,-3.19,-28.59,145.54857142857145,0.1755909090909091,47.1282,-99.24133399999998,591.0,583.0,374.90000000000003,-15.031428571428572,2003.0,36.0
0.0,1857.51,174.23000000000002,-5.17,-30.21,108.89714285714285,0.1695454545454545,47.1282,-99.24133399999998,591.0,583.0,374.90000000000003,-15.272857142857143,2003.0,43.0
