prcp(mm/day),srad(W/m2),swe(kg/m2),tmax(C),tmin(C),vp(Pa),fapar(-),lat,lon,elev_measured(m),elev_Daymet(m),CO2(ppm),t(C),year_mean,yday_mean
23.23,1805.3799999999999,0.0,23.45,-3.81,676.6771428571428,0.341,33.40123,-97.57000000000001,272.0,277.0,369.09000000000003,8.189285714285715,2000.0,4.0
0.0,2084.0699999999997,0.0,23.1,-0.86,747.5214285714285,0.332,33.40123,-97.57000000000001,272.0,277.0,369.09000000000003,10.68642857142857,2000.0,11.0
0.0,2044.3500000000001,0.0,23.11,-1.97,853.8814285714286,0.3161428571428571,33.40123,-97.57000000000001,272.0,277.0,369.09000000000003,11.103571428571428,2000.0,18.0
23.43,1319.11,0.0,16.34,-4.66,582.9085714285713,0.314,33.40123,-97.57000000000001,272.0,277.0,369.09000000000003,2.8964285714285714,2000.0,25.0
0.0,2277.46,0.0,16.59,-6.45,500.8671428571429,0.387,33.40123,-97.57000000000001,272.0,277.0,368.8957142857143,4.071428571428571,2000.0,32.0
0.0,2565.71,0.0,24.87,-4.44,725.3928571428571,0.385,33.40123,-97.57000000000001,272.0,277.0,368.75,10.55642857142857,2000.0,39.0
0.0,2455.73,0.0,24.39,-0.83,874.9957142857144,0.3723333333333333,33.40123,-97.57000000000001,272.0,277.0,368.75,12.146428571428572,2000.0,46.0
22.86,2171.88,0.0,23.69,-1.22,1110.3671428571429,0.429,33.40123,-97.57000000000001,272.0,277.0,368.75,14.203571428571431,2000.0,53.0
22.37,2262.6600000000003,0.0,23.63,1.62,937.18,0.387,33.40123,-97.57000000000001,272.0,277.0,368.87,12.789285714285715,2000.0,60.0
52.83,2294.11,0.0,24.36,0.44,1018.36,0.507,33.40123,-97.57000000000001,272.0,277.0,369.03000000000003,13.327857142857143,2000.0,67.0
2.8,2548.6299999999997,0.0,20.57,-0.66,843.2157142857143,0.494,33.40123,-97.57000000000001,272.0,277.0,369.03000000000003,10.213571428571429,2000.0,74.0
19.830000000000002,2611.96,0.0,28.13,1.69,1074.4314285714286,0.517,33.40123,-97.57000000000001,272.0,277.0,369.03000000000003,14.310714285714285,2000.0,81.0
0.0,2980.53,0.0,29.03,5.15,1213.7042857142858,0.511,33.40123,-97.57000000000001,272.0,277.0,369.03000000000003,16.625714285714288,2000.0,88.0
15.63,2897.3,0.0,28.66,0.81,1023.6857142857143,0.532,33.40123,-97.57000000000001,272.0,277.0,369.0,14.642857142857142,2000.0,95.0
22.520000000000003,2629.95,0.0,22.74,2.69,1111.1442857142858,0.5572,33.40123,-97.57000000000001,272.0,277.0,369.0,14.274285714285714,2000.0,102.0
19.91,3054.85,0.0,29.3,7.77,1310.7885714285715,0.598,33.40123,-97.57000000000001,272.0,277.0,369.0,17.677857142857142,2000.0,109.0
15.330000000000002,3120.1199999999994,0.0,26.8,7.77,1313.2042857142856,0.5710000000000001,33.40123,-97.57000000000001,272.0,277.0,369.0,18.462857142857143,2000.0,116.0
57.949999999999996,2185.6,0.0,26.24,8.94,1513.7857142857142,0.56,33.40123,-97.57000000000001,272.0,277.0,368.72142857142865,18.167142857142856,2000.0,123.0
0.0,2919.2000000000003,0.0,31.62,12.76,2121.79,0.557,33.40123,-97.57000000000001,272.0,277.0,368.61000000000007,24.13714285714286,2000.0,130.0
28.13,3025.229999999999,0.0,31.26,8.32,1685.751428571429,0.5700000000000001,33.40123,-97.57000000000001,272.0,277.0,368.61000000000007,21.374285714285712,2000.0,137.0
13.22,3098.3799999999997,0.0,37.02,12.65,2231.477142857143,0.5445,33.40123,-97.57000000000001,272.0,277.0,368.61000000000007,26.14428571428572,2000.0,144.0
12.45,2944.59,0.0,34.82,16.15,2309.9914285714285,0.52175,33.40123,-97.57000000000001,272.0,277.0,368.80428571428575,26.458571428571428,2000.0,151.0
37.01,2552.83,0.0,29.92,13.46,1902.6185714285718,0.508,33.40123,-97.57000000000001,272.0,277.0,369.29,22.24857142857143,2000.0,158.0
27.18,2361.8599999999997,0.0,30.88,16.89,2401.1742857142854,0.5161538461538462,33.40123,-97.57000000000001,272.0,277.0,369.29,25.04357142857143,2000.0,165.0
13.49,2478.76,0.0,33.29,19.12,2564.8257142857146,0.540923076923077,33.40123,-97.57000000000001,272.0,277.0,369.29,26.135714285714283,2000.0,172.0
15.25,2265.9300000000003,0.0,34.02,19.99,2630.0014285714287,0.548,33.40123,-97.57000000000001,272.0,277.0,369.29,26.147142857142853,2000.0,179.0
14.11,2882.33,0.0,35.38,20.57,2628.5457142857144,0.4776,33.40123,-97.57000000000001,272.0,277.0,369.38000000000005,27.55285714285714,2000.0,186.0
3.37,3166.4800000000005,0.0,39.01,22.01,2871.55,0.464,33.40123,-97.57000000000001,272.0,277.0,369.38000000000005,30.48285714285714,2000.0,193.0
0.0,3296.6600000000003,0.0,40.53,22.38,2796.3271428571425,0.452,33.40123,-97.57000000000001,272.0,277.0,369.38000000000005,31.35928571428571,2000.0,200.0
0.0,3160.88,0.0,36.4,18.14,2353.8699999999994,0.428,33.40123,-97.57000000000001,272.0,277.0,369.38000000000005,27.512857142857143,2000.0,207.0
0.0,3167.9100000000003,0.0,39.57,18.29,2195.3385714285714,0.3842857142857143,33.40123,-97.57000000000001,272.0,277.0,369.5057142857142,28.62428571428572,2000.0,214.0
0.0,2778.36,0.0,39.64,20.91,2751.6714285714284,0.386,33.40123,-97.57000000000001,272.0,277.0,369.59999999999997,31.239285714285717,2000.0,221.0
0.0,3093.8700000000003,0.0,40.47,19.04,2308.3885714285716,0.3544375,33.40123,-97.57000000000001,272.0,277.0,369.59999999999997,30.52785714285714,2000.0,228.0
0.0,2897.9300000000003,0.0,39.41,21.92,2317.412857142857,0.362,33.40123,-97.57000000000001,272.0,277.0,369.59999999999997,30.558571428571423,2000.0,235.0
0.0,2845.0,0.0,41.79,22.87,2379.78,0.3792083333333333,33.40123,-97.57000000000001,272.0,277.0,369.6485714285714,31.839285714285715,2000.0,242.0
0.0,2821.7399999999993,0.0,43.17,19.5,1836.8428571428572,0.3964166666666666,33.40123,-97.57000000000001,272.0,277.0,369.94,30.08214285714286,2000.0,249.0
