prcp(mm/day),srad(W/m2),swe(kg/m2),tmax(C),tmin(C),vp(Pa),fapar(-),lat,lon,elev_measured(m),elev_Daymet(m),CO2(ppm),t(C),year_mean,yday_mean
100.05999999999999,2263.52,0.0,17.74,6.92,1068.5914285714284,,19.55309,-155.31731,1685.0,1742.0,382.98,12.380714285714287,2007.0,53.0
129.42000000000002,2241.82,0.0,18.62,6.9,1076.967142857143,,19.55309,-155.31731,1685.0,1742.0,382.9057142857142,12.195714285714287,2007.0,60.0
8.780000000000001,3136.8399999999992,0.0,21.64,7.33,1123.8585714285716,,19.55309,-155.31731,1685.0,1742.0,382.84999999999997,14.340714285714286,2007.0,67.0
28.580000000000002,2725.6400000000003,0.0,19.22,7.88,1141.6028571428571,,19.55309,-155.31731,1685.0,1742.0,382.84999999999997,13.714285714285712,2007.0,74.0
24.35,2958.6800000000003,0.0,20.23,7.58,1093.3685714285714,,19.55309,-155.31731,1685.0,1742.0,382.84999999999997,13.658571428571426,2007.0,81.0
7.74,3335.75,0.0,19.17,6.26,1060.7,,19.55309,-155.31731,1685.0,1742.0,382.94714285714286,13.254999999999999,2007.0,88.0
13.02,3605.859999999999,0.0,19.79,5.46,969.6114285714286,,19.55309,-155.31731,1685.0,1742.0,383.53000000000003,12.800714285714287,2007.0,95.0
168.83,2746.89,0.0,20.29,7.97,1136.0657142857144,,19.55309,-155.31731,1685.0,1742.0,383.53000000000003,14.255714285714287,2007.0,102.0
169.76,2161.0299999999997,0.0,18.57,8.5,1171.4471428571428,,19.55309,-155.31731,1685.0,1742.0,383.53000000000003,13.31357142857143,2007.0,109.0
48.870000000000005,3040.01,0.0,20.18,5.98,1053.0700000000002,,19.55309,-155.31731,1685.0,1742.0,383.53000000000003,13.370714285714284,2007.0,116.0
19.580000000000002,3184.84,0.0,21.1,7.92,1147.4714285714285,,19.55309,-155.31731,1685.0,1742.0,383.18714285714293,14.734285714285715,2007.0,123.0
20.43,2922.48,0.0,22.03,7.86,1133.0028571428572,,19.55309,-155.31731,1685.0,1742.0,383.13000000000005,14.104285714285714,2007.0,130.0
35.63,2922.35,0.0,20.06,8.46,1175.8171428571427,,19.55309,-155.31731,1685.0,1742.0,383.13000000000005,14.325000000000001,2007.0,137.0
