prcp(mm/day),srad(W/m2),swe(kg/m2),tmax(C),tmin(C),vp(Pa),fapar(-),lat,lon,elev_measured(m),elev_Daymet(m),CO2(ppm),t(C),year_mean,yday_mean
25.89,2734.37,0.0,34.4,17.19,2525.565714285714,0.59,39.100774,-96.56307500000001,414.0,399.0,369.38000000000005,27.201428571428572,2000.0,186.0
0.0,2903.84,0.0,37.34,17.6,2686.5328571428577,0.59,39.100774,-96.56307500000001,414.0,399.0,369.38000000000005,28.687857142857144,2000.0,193.0
29.130000000000003,2193.51,0.0,37.45,18.58,2428.924285714286,0.5785,39.100774,-96.56307500000001,414.0,399.0,369.38000000000005,25.972857142857144,2000.0,200.0
21.75,2695.2000000000003,0.0,34.56,14.86,2083.7057142857143,0.605,39.100774,-96.56307500000001,414.0,399.0,369.38000000000005,24.122142857142858,2000.0,207.0
0.0,2972.49,0.0,34.9,16.95,2123.3214285714284,0.575,39.100774,-96.56307500000001,414.0,399.0,369.5057142857142,24.86357142857143,2000.0,214.0
3.56,2748.79,0.0,39.69,21.67,2835.5342857142855,0.5563571428571429,39.100774,-96.56307500000001,414.0,399.0,369.59999999999997,30.20214285714286,2000.0,221.0
11.51,2578.32,0.0,39.4,15.64,2618.338571428572,0.5548571428571429,39.100774,-96.56307500000001,414.0,399.0,369.59999999999997,28.662142857142857,2000.0,228.0
6.74,2679.1400000000003,0.0,40.35,16.58,2425.7542857142857,0.49325,39.100774,-96.56307500000001,414.0,399.0,369.59999999999997,28.41428571428571,2000.0,235.0
0.0,2815.85,0.0,41.04,18.42,2638.0642857142857,0.4391111111111111,39.100774,-96.56307500000001,414.0,399.0,369.6485714285714,30.71071428571429,2000.0,242.0
2.45,2548.27,0.0,42.27,15.48,2265.365714285714,0.445,39.100774,-96.56307500000001,414.0,399.0,369.94,27.386428571428574,2000.0,249.0
0.0,2616.78,0.0,38.38,10.16,1985.7028571428568,0.4417692307692307,39.100774,-96.56307500000001,414.0,399.0,369.94,25.221428571428568,2000.0,256.0
12.280000000000001,2404.9399999999996,0.0,35.37,4.13,1370.5671428571427,0.4385384615384615,39.100774,-96.56307500000001,414.0,399.0,369.94,20.444285714285712,2000.0,263.0
16.59,2184.26,0.0,29.21,2.41,926.8071428571429,0.4353076923076923,39.100774,-96.56307500000001,414.0,399.0,369.94,14.052857142857144,2000.0,270.0
27.799999999999997,1803.84,0.0,33.11,0.26,1387.5057142857142,0.427,39.100774,-96.56307500000001,414.0,399.0,370.12,17.865714285714287,2000.0,277.0
5.12,2275.06,0.0,26.88,-5.75,762.9928571428571,0.406,39.100774,-96.56307500000001,414.0,399.0,370.15000000000003,9.448571428571428,2000.0,284.0
0.0,2015.8699999999997,0.0,28.59,5.92,1190.6442857142854,0.3325,39.100774,-96.56307500000001,414.0,399.0,370.15000000000003,17.130714285714284,2000.0,291.0
39.879999999999995,1008.29,0.0,24.29,12.27,1608.8785714285711,0.3013529411764706,39.100774,-96.56307500000001,414.0,399.0,370.15000000000003,17.70357142857143,2000.0,298.0
28.380000000000003,1435.8600000000001,0.0,25.04,2.96,1304.2485714285715,0.2906470588235294,39.100774,-96.56307500000001,414.0,399.0,370.27,15.665000000000001,2000.0,305.0
24.67,1395.71,0.0,17.26,-7.04,585.1585714285715,0.266,39.100774,-96.56307500000001,414.0,399.0,370.42999999999995,3.3628571428571425,2000.0,312.0
1.62,1722.4299999999998,0.0,13.12,-10.31,372.39428571428573,0.241,39.100774,-96.56307500000001,414.0,399.0,370.42999999999995,-0.9707142857142859,2000.0,319.0
0.0,1850.91,0.0,10.93,-10.13,372.5842857142857,0.241,39.100774,-96.56307500000001,414.0,399.0,370.42999999999995,0.44857142857142857,2000.0,326.0
0.0,1562.63,0.0,13.68,-7.76,447.3157142857143,0.231,39.100774,-96.56307500000001,414.0,399.0,370.42571428571426,2.0185714285714287,2000.0,333.0
1.48,1465.08,2.9299999999999997,16.41,-9.69,419.07428571428574,0.197,39.100774,-96.56307500000001,414.0,399.0,370.40000000000003,0.7049999999999998,2000.0,340.0
10.93,1265.28,43.4,6.81,-18.45,257.7671428571429,0.2005,39.100774,-96.56307500000001,414.0,399.0,370.40000000000003,-7.795714285714285,2000.0,347.0
0.0,1649.5700000000002,76.58,-0.78,-22.39,175.4542857142857,0.204,39.100774,-96.56307500000001,414.0,399.0,370.40000000000003,-10.426428571428572,2000.0,354.0
1.95,1553.3400000000001,86.33,3.08,-18.77,191.49,0.2075,39.100774,-96.56307500000001,414.0,399.0,370.40000000000003,-9.712142857142856,2000.0,361.0
0.0,1656.55,12.89,11.67,-22.64,272.55285714285714,0.211,39.100774,-96.56307500000001,414.0,399.0,370.2628571428572,-4.627142857142856,2000.857142857143,55.142857142857146
3.28,1444.51,0.0,14.38,-7.46,462.9857142857143,0.213,39.100774,-96.56307500000001,414.0,399.0,370.24000000000007,2.480714285714286,2001.0,10.0
0.0,1327.5000000000002,0.0,3.69,-16.92,330.58428571428567,0.227,39.100774,-96.56307500000001,414.0,399.0,370.24000000000007,-3.52,2001.0,17.0
3.36,1902.78,10.08,11.55,-13.5,237.07571428571427,0.224,39.100774,-96.56307500000001,414.0,399.0,370.24000000000007,-1.8742857142857143,2001.0,24.0
17.33,1510.1100000000001,78.1,7.4,-17.66,368.55571428571426,0.1985384615384615,39.100774,-96.56307500000001,414.0,399.0,370.4714285714286,-2.564285714285714,2001.0,31.0
32.260000000000005,1994.48,44.68,16.01,-20.89,366.68,0.201,39.100774,-96.56307500000001,414.0,399.0,370.78000000000003,-0.4678571428571429,2001.0,38.0
3.26,1706.6799999999996,45.43000000000001,4.55,-13.86,340.9214285714285,0.18825,39.100774,-96.56307500000001,414.0,399.0,370.78000000000003,-4.462142857142857,2001.0,45.0
51.58,2170.67,22.299999999999997,10.65,-11.16,403.87857142857143,0.1659375,39.100774,-96.56307500000001,414.0,399.0,370.78000000000003,-0.08928571428571416,2001.0,52.0
9.26,2280.59,33.15,7.96,-12.27,377.6685714285714,0.182875,39.100774,-96.56307500000001,414.0,399.0,370.7285714285714,-1.727142857142857,2001.0,59.0
6.02,2673.3700000000003,19.150000000000002,14.68,-5.13,463.93857142857144,0.204,39.100774,-96.56307500000001,414.0,399.0,370.65999999999997,2.0614285714285714,2001.0,66.0
28.869999999999997,2454.23,0.0,19.55,-5.72,621.4085714285713,0.2095,39.100774,-96.56307500000001,414.0,399.0,370.65999999999997,5.707142857142857,2001.0,73.0
0.0,2960.3199999999997,0.0,18.46,-4.41,590.2457142857144,0.213,39.100774,-96.56307500000001,414.0,399.0,370.65999999999997,6.245,2001.0,80.0
5.83,2915.87,0.0,17.75,-8.94,525.3614285714285,0.2188,39.100774,-96.56307500000001,414.0,399.0,370.65999999999997,4.413571428571428,2001.0,87.0
7.220000000000001,2440.54,0.0,26.34,-1.57,1088.8514285714284,0.2652857142857143,39.100774,-96.56307500000001,414.0,399.0,370.21,13.73642857142857,2001.0,94.0
46.5,2701.0,0.0,28.95,2.96,1096.9214285714286,0.323,39.100774,-96.56307500000001,414.0,399.0,370.21,15.546428571428573,2001.0,101.0
26.03,2956.83,0.0,29.17,-2.13,928.8171428571429,0.3663333333333333,39.100774,-96.56307500000001,414.0,399.0,370.21,12.331428571428571,2001.0,108.0
3.28,3188.86,0.0,30.33,1.47,1148.3542857142857,0.539,39.100774,-96.56307500000001,414.0,399.0,370.21,16.79357142857143,2001.0,115.0
64.7,2133.72,0.0,30.74,12.68,1670.8700000000001,0.558,39.100774,-96.56307500000001,414.0,399.0,370.6242857142857,20.01285714285714,2001.0,122.0
26.299999999999997,2878.71,0.0,29.54,7.11,1352.8757142857141,0.608,39.100774,-96.56307500000001,414.0,399.0,370.79,18.435000000000002,2001.0,129.0
4.84,2726.98,0.0,32.99,11.99,1929.3214285714287,0.635,39.100774,-96.56307500000001,414.0,399.0,370.79,23.254285714285714,2001.0,136.0
22.54,2909.95,0.0,25.33,5.32,1115.3085714285714,0.5922727272727273,39.100774,-96.56307500000001,414.0,399.0,370.79,14.57642857142857,2001.0,143.0
67.66,2753.76,0.0,29.53,7.9,1294.232857142857,0.632,39.100774,-96.56307500000001,414.0,399.0,370.8128571428571,17.684285714285714,2001.0,150.0
61.28,2330.34,0.0,27.94,11.42,1636.6285714285714,0.633,39.100774,-96.56307500000001,414.0,399.0,370.86999999999995,19.256428571428575,2001.0,157.0
25.4,2821.33,0.0,33.17,10.86,2085.9985714285717,0.634,39.100774,-96.56307500000001,414.0,399.0,370.86999999999995,24.48928571428571,2001.0,164.0
73.42,2779.63,0.0,32.69,11.89,1801.384285714286,0.633,39.100774,-96.56307500000001,414.0,399.0,370.86999999999995,21.853571428571428,2001.0,171.0
0.0,3015.72,0.0,31.59,17.15,2067.895714285714,0.638,39.100774,-96.56307500000001,414.0,399.0,370.86999999999995,24.29214285714286,2001.0,178.0
3.33,2914.96,0.0,37.84,18.03,2442.7028571428573,0.619,39.100774,-96.56307500000001,414.0,399.0,370.84999999999997,27.44714285714286,2001.0,185.0
0.0,2704.6099999999997,0.0,36.5,15.77,2473.8842857142854,0.591,39.100774,-96.56307500000001,414.0,399.0,370.84999999999997,26.592857142857138,2001.0,192.0
33.24,2677.26,0.0,38.87,17.7,2715.12,0.588,39.100774,-96.56307500000001,414.0,399.0,370.84999999999997,29.066428571428567,2001.0,199.0
68.07,2223.8599999999997,0.0,39.62,20.83,2761.5085714285715,0.5712727272727273,39.100774,-96.56307500000001,414.0,399.0,370.84999999999997,28.46428571428571,2001.0,206.0
0.0,2662.23,0.0,36.57,20.55,2859.647142857143,0.627,39.100774,-96.56307500000001,414.0,399.0,370.9357142857143,29.327142857142857,2001.0,213.0
8.31,2810.95,0.0,36.98,15.54,2389.0171428571425,0.613,39.100774,-96.56307500000001,414.0,399.0,371.0,26.909999999999997,2001.0,220.0
5.970000000000001,2838.1800000000003,0.0,32.81,15.62,1955.0228571428574,0.621,39.100774,-96.56307500000001,414.0,399.0,371.0,23.957142857142856,2001.0,227.0
116.84,2535.53,0.0,37.92,11.44,2157.4885714285715,0.629,39.100774,-96.56307500000001,414.0,399.0,371.0,25.467857142857145,2001.0,234.0
2.35,2610.9199999999996,0.0,33.05,13.44,1960.792857142857,0.644,39.100774,-96.56307500000001,414.0,399.0,371.0385714285714,23.826428571428576,2001.0,241.0
22.450000000000003,2219.8500000000004,0.0,33.05,14.77,1992.3257142857144,0.6502,39.100774,-96.56307500000001,414.0,399.0,371.27,23.695714285714285,2001.0,248.0
11.65,2639.83,0.0,30.15,9.25,1411.74,0.675,39.100774,-96.56307500000001,414.0,399.0,371.27,19.314999999999998,2001.0,255.0
97.98,1942.3899999999999,0.0,28.79,11.17,1608.4357142857145,0.653,39.100774,-96.56307500000001,414.0,399.0,371.27,19.554285714285715,2001.0,262.0
0.0,2636.09,0.0,25.43,3.26,1058.4857142857143,0.651,39.100774,-96.56307500000001,414.0,399.0,371.27,14.766428571428568,2001.0,269.0
21.46,2441.7900000000004,0.0,28.52,0.8,1076.8857142857144,0.631,39.100774,-96.56307500000001,414.0,399.0,371.49285714285713,15.405714285714284,2001.0,276.0
3.46,2109.3599999999997,0.0,23.57,3.2,1106.4314285714286,0.588,39.100774,-96.56307500000001,414.0,399.0,371.53000000000003,14.557857142857143,2001.0,283.0
21.3,2136.5499999999997,0.0,23.97,-0.17,773.0642857142857,0.512,39.100774,-96.56307500000001,414.0,399.0,371.53000000000003,10.860714285714284,2001.0,290.0
0.0,1952.1799999999998,0.0,25.48,-3.3,917.027142857143,0.42975,39.100774,-96.56307500000001,414.0,399.0,371.53000000000003,11.778571428571428,2001.0,297.0
0.0,1892.82,0.0,24.16,3.07,1107.0842857142857,0.359,39.100774,-96.56307500000001,414.0,399.0,371.6585714285714,15.399285714285714,2001.0,304.0
0.0,1903.5599999999997,0.0,26.18,-4.64,905.2028571428572,0.3095,39.100774,-96.56307500000001,414.0,399.0,371.83,13.096428571428575,2001.0,311.0
4.79,1381.44,0.0,22.57,-0.21,1084.007142857143,0.322,39.100774,-96.56307500000001,414.0,399.0,371.83,13.890714285714287,2001.0,318.0
15.59,1275.27,0.0,18.22,-6.1,793.5457142857142,0.281,39.100774,-96.56307500000001,414.0,399.0,371.83,8.777142857142858,2001.0,325.0
0.0,1148.56,0.0,13.9,-6.08,502.7885714285714,0.28,39.100774,-96.56307500000001,414.0,399.0,371.87142857142857,1.6978571428571427,2001.0,332.0
0.0,1624.6100000000001,0.0,21.41,-4.11,697.2157142857144,0.286,39.100774,-96.56307500000001,414.0,399.0,372.11999999999995,8.99642857142857,2001.0,339.0
5.5600000000000005,1299.7500000000002,0.0,13.62,-5.55,548.3914285714285,0.251,39.100774,-96.56307500000001,414.0,399.0,372.11999999999995,4.363571428571428,2001.0,346.0
0.0,1486.5700000000002,0.0,13.3,-5.89,486.3985714285715,0.239,39.100774,-96.56307500000001,414.0,399.0,372.11999999999995,3.569285714285715,2001.0,353.0
0.0,1399.31,0.0,6.11,-13.95,296.2728571428571,0.234,39.100774,-96.56307500000001,414.0,399.0,372.11999999999995,-3.725,2001.0,360.0
0.0,1465.8000000000002,0.0,9.64,-17.69,237.4614285714286,0.244,39.100774,-96.56307500000001,414.0,399.0,372.31285714285707,-6.110714285714286,2001.7142857142858,106.28571428571429
0.0,1635.2700000000002,0.0,17.67,-13.95,422.37,0.258,39.100774,-96.56307500000001,414.0,399.0,372.38999999999993,3.06,2002.0,9.0
4.84,1336.5499999999997,9.68,13.41,-8.8,415.48999999999995,0.244,39.100774,-96.56307500000001,414.0,399.0,372.38999999999993,-0.08785714285714295,2002.0,16.0
0.0,2081.49,11.95,19.06,-8.45,371.2557142857143,0.233,39.100774,-96.56307500000001,414.0,399.0,372.38999999999993,4.506428571428572,2002.0,23.0
22.63,1426.2400000000002,96.85999999999999,17.48,-13.43,314.3314285714286,0.2142,39.100774,-96.56307500000001,414.0,399.0,372.38142857142856,-2.263571428571429,2002.0,30.0
2.55,1914.29,145.63,14.94,-10.38,338.21999999999997,0.239,39.100774,-96.56307500000001,414.0,399.0,372.36000000000007,0.5764285714285712,2002.0,37.0
0.0,2433.93,95.13,13.47,-7.82,261.7242857142857,0.271,39.100774,-96.56307500000001,414.0,399.0,372.36000000000007,2.8957142857142855,2002.0,44.0
4.65,2328.1800000000003,16.93,19.67,-6.94,341.31428571428575,0.246,39.100774,-96.56307500000001,414.0,399.0,372.36000000000007,6.660714285714285,2002.0,51.0
3.5100000000000002,2161.16,3.0999999999999996,17.19,-15.8,254.25571428571428,0.2463333333333333,39.100774,-96.56307500000001,414.0,399.0,372.27142857142866,-3.1092857142857144,2002.0,58.0
7.22,2816.16,1.53,18.99,-17.4,212.00571428571428,0.251,39.100774,-96.56307500000001,414.0,399.0,372.05000000000007,1.6135714285714289,2002.0,65.0
0.0,2747.74,0.0,21.69,-7.47,301.5442857142857,0.2473333333333333,39.100774,-96.56307500000001,414.0,399.0,372.05000000000007,6.242857142857143,2002.0,72.0
4.03,2597.4700000000003,0.0,15.81,-13.41,321.2628571428572,0.235,39.100774,-96.56307500000001,414.0,399.0,372.05000000000007,3.4864285714285725,2002.0,79.0
1.9,2636.49,0.0,21.42,-7.47,359.43285714285713,0.246,39.100774,-96.56307500000001,414.0,399.0,372.05000000000007,6.635714285714286,2002.0,86.0
0.0,2972.27,0.0,27.23,-6.11,325.3442857142857,0.2443636363636363,39.100774,-96.56307500000001,414.0,399.0,372.17857142857144,7.933571428571428,2002.0,93.0
36.71,2300.63,0.0,24.19,1.75,842.4585714285713,0.249,39.100774,-96.56307500000001,414.0,399.0,372.19999999999993,13.355714285714285,2002.0,100.0
36.26,2368.7400000000002,0.0,32.08,8.83,1230.7614285714287,0.269,39.100774,-96.56307500000001,414.0,399.0,372.19999999999993,19.825000000000006,2002.0,107.0
23.42,2493.53,0.0,25.6,0.19,858.8285714285713,0.369,39.100774,-96.56307500000001,414.0,399.0,372.19999999999993,12.732857142857142,2002.0,114.0
0.0,3099.0,0.0,24.75,2.8,845.7257142857143,0.433,39.100774,-96.56307500000001,414.0,399.0,372.2685714285714,13.338571428571429,2002.0,121.0
79.86,2389.71,0.0,28.77,6.51,1334.02,0.5680000000000001,39.100774,-96.56307500000001,414.0,399.0,372.32000000000005,18.124285714285712,2002.0,128.0
12.52,2784.58,0.0,25.27,4.01,1132.6014285714286,0.614,39.100774,-96.56307500000001,414.0,399.0,372.32000000000005,15.14857142857143,2002.0,135.0
21.08,2575.79,0.0,23.82,6.21,1187.0942857142857,0.616,39.100774,-96.56307500000001,414.0,399.0,372.32000000000005,14.718571428571428,2002.0,142.0
27.18,2928.6200000000003,0.0,33.01,8.47,1791.7271428571428,0.652,39.100774,-96.56307500000001,414.0,399.0,372.4114285714286,22.46,2002.0,149.0
5.65,2787.17,0.0,33.17,12.09,1959.4814285714285,0.633,39.100774,-96.56307500000001,414.0,399.0,372.96,22.907857142857146,2002.0,156.0
14.940000000000001,2492.03,0.0,32.37,11.23,2124.9842857142858,0.6171818181818182,39.100774,-96.56307500000001,414.0,399.0,372.96,23.662857142857142,2002.0,163.0
0.0,2950.48,0.0,32.51,11.21,2146.7757142857145,0.5618181818181819,39.100774,-96.56307500000001,414.0,399.0,372.96,24.495714285714282,2002.0,170.0
0.0,3091.69,0.0,35.51,17.82,2314.895714285714,0.582,39.100774,-96.56307500000001,414.0,399.0,372.96,26.802857142857142,2002.0,177.0
0.0,2724.1000000000004,0.0,34.93,19.86,2465.328571428571,0.5632571428571429,39.100774,-96.56307500000001,414.0,399.0,373.2085714285714,26.57,2002.0,184.0
3.17,2659.2,0.0,38.72,17.69,2471.2414285714285,0.5600571428571429,39.100774,-96.56307500000001,414.0,399.0,373.25,26.97714285714286,2002.0,191.0
0.0,3203.44,0.0,39.18,15.29,2222.0685714285714,0.5568571428571429,39.100774,-96.56307500000001,414.0,399.0,373.25,27.478571428571428,2002.0,198.0
39.49,2958.7799999999997,0.0,40.1,16.84,2365.9357142857143,0.553657142857143,39.100774,-96.56307500000001,414.0,399.0,373.25,29.154285714285717,2002.0,205.0
23.41,2734.18,0.0,36.72,19.2,2467.3985714285714,0.5760000000000001,39.100774,-96.56307500000001,414.0,399.0,373.1171428571429,27.937857142857144,2002.0,212.0
1.07,2716.7799999999997,0.0,37.44,17.15,2373.5385714285717,0.5716923076923077,39.100774,-96.56307500000001,414.0,399.0,372.94,27.40285714285714,2002.0,219.0
65.59,2063.76,0.0,34.81,12.9,2008.532857142857,0.614,39.100774,-96.56307500000001,414.0,399.0,372.94,23.846428571428568,2002.0,226.0
30.919999999999998,2045.0200000000002,0.0,34.56,17.99,2484.284285714286,0.6194999999999999,39.100774,-96.56307500000001,414.0,399.0,372.94,26.58142857142857,2002.0,233.0
7.23,2626.02,0.0,31.68,17.08,2062.087142857143,0.655,39.100774,-96.56307500000001,414.0,399.0,372.94,24.402142857142856,2002.0,240.0
0.0,2875.48,0.0,36.43,17.73,2217.99,0.64275,39.100774,-96.56307500000001,414.0,399.0,374.02,27.244285714285716,2002.0,247.0
40.0,2083.95,0.0,33.05,13.77,1906.0728571428572,0.64725,39.100774,-96.56307500000001,414.0,399.0,374.02,22.15142857142857,2002.0,254.0
29.24,2515.9500000000003,0.0,31.9,7.13,1420.4914285714283,0.668,39.100774,-96.56307500000001,414.0,399.0,374.02,19.239285714285717,2002.0,261.0
0.0,2702.67,0.0,31.95,6.75,1180.6828571428573,0.654,39.100774,-96.56307500000001,414.0,399.0,374.02,17.383571428571425,2002.0,268.0
88.44,1776.9599999999998,0.0,33.23,4.53,1633.6814285714286,0.554,39.100774,-96.56307500000001,414.0,399.0,373.7842857142858,19.65142857142857,2002.0,275.0
2.54,2247.43,0.0,22.87,2.18,1021.4642857142859,0.558,39.100774,-96.56307500000001,414.0,399.0,373.69,13.853571428571428,2002.0,282.0
13.24,2164.9399999999996,0.0,22.48,-0.79,709.7785714285714,0.56,39.100774,-96.56307500000001,414.0,399.0,373.69,9.171428571428573,2002.0,289.0
40.36,1269.9099999999999,0.0,18.43,-0.83,651.8114285714286,0.501,39.100774,-96.56307500000001,414.0,399.0,373.69,5.2942857142857145,2002.0,296.0
26.44,761.5900000000001,0.0,7.38,-2.53,692.09,0.3666666666666666,39.100774,-96.56307500000001,414.0,399.0,373.8471428571429,3.3507142857142864,2002.0,303.0
2.81,1950.5900000000001,0.0,21.13,-3.98,671.3100000000001,0.3503333333333333,39.100774,-96.56307500000001,414.0,399.0,374.24000000000007,7.982857142857142,2002.0,310.0
5.83,1770.9699999999998,0.0,18.58,-3.35,630.9300000000001,0.312,39.100774,-96.56307500000001,414.0,399.0,374.24000000000007,6.590000000000001,2002.0,317.0
0.0,1920.82,0.0,17.42,-4.19,576.6685714285716,0.272,39.100774,-96.56307500000001,414.0,399.0,374.24000000000007,6.937857142857143,2002.0,324.0
0.0,1372.77,0.0,15.39,-6.85,475.9628571428571,0.238,39.100774,-96.56307500000001,414.0,399.0,374.24000000000007,1.655714285714286,2002.0,331.0
0.0,1387.9299999999998,0.0,12.27,-8.63,394.39571428571435,0.24,39.100774,-96.56307500000001,414.0,399.0,374.65999999999997,0.24999999999999994,2002.0,338.0
1.95,1330.05,0.0,14.91,-8.09,496.75428571428574,0.243,39.100774,-96.56307500000001,414.0,399.0,374.65999999999997,2.7342857142857144,2002.0,345.0
0.0,1506.81,0.0,19.18,-7.7,527.0185714285715,0.253,39.100774,-96.56307500000001,414.0,399.0,374.65999999999997,4.852142857142858,2002.0,352.0
0.0,1468.28,0.0,12.05,-11.21,333.90714285714284,0.247,39.100774,-96.56307500000001,414.0,399.0,374.65999999999997,-1.7085714285714286,2002.0,359.0
0.0,1522.06,0.0,15.26,-7.84,424.70857142857136,0.243,39.100774,-96.56307500000001,414.0,399.0,374.6428571428572,2.3007142857142857,2002.5714285714287,157.42857142857142
0.0,1480.17,0.0,21.54,-10.25,435.30571428571426,0.257,39.100774,-96.56307500000001,414.0,399.0,374.63000000000005,2.106428571428571,2003.0,8.0
4.15,1443.3899999999999,16.6,8.19,-16.85,298.4857142857143,0.2339999999999999,39.100774,-96.56307500000001,414.0,399.0,374.63000000000005,-4.526428571428572,2003.0,15.0
0.89,1797.6799999999998,32.61,15.2,-21.42,244.90285714285716,0.23,39.100774,-96.56307500000001,414.0,399.0,374.63000000000005,-5.6292857142857144,2003.0,22.0
3.51,1816.4499999999998,33.86,16.99,-11.43,392.1185714285715,0.222,39.100774,-96.56307500000001,414.0,399.0,374.66857142857145,0.5285714285714286,2003.0,29.0
5.33,1787.82,11.2,18.42,-17.03,352.7242857142857,0.2178,39.100774,-96.56307500000001,414.0,399.0,374.90000000000003,-1.9878571428571428,2003.0,36.0
26.240000000000002,2048.2699999999995,69.4,12.2,-9.15,393.8,0.27225,39.100774,-96.56307500000001,414.0,399.0,374.90000000000003,1.4542857142857142,2003.0,43.0
0.0,2537.96,111.98,13.76,-10.71,378.39,0.277,39.100774,-96.56307500000001,414.0,399.0,374.90000000000003,2.1821428571428574,2003.0,50.0
3.55,1791.47,99.10999999999999,3.69,-18.92,286.65999999999997,0.2564,39.100774,-96.56307500000001,414.0,399.0,374.86285714285714,-7.149285714285713,2003.0,57.0
1.64,2662.6099999999997,103.61,10.16,-13.14,293.13571428571424,0.259,39.100774,-96.56307500000001,414.0,399.0,374.63999999999993,-1.7985714285714287,2003.0,64.0
