uid,namedLocation,domainID,siteID,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,plotType,nlcdClass,plotID,subplotID,endDate,boutNumber,eventID,samplingProtocolVersion,divDataType,targetTaxaPresent,otherVariablesPresent,taxonID,scientificName,taxonRank,family,nativeStatusCode,identificationQualifier,taxonIDRemarks,morphospeciesID,morphospeciesIDRemarks,identificationReferences,otherVariables,percentCover,heightPlantOver300cm,heightPlantSpecies,remarks,measuredBy,recordedBy,samplingImpractical,samplingImpracticalRemarks,biophysicalCriteria
"0cd95728-43a9-4b44-a9e8-4fdd2ed228ae","TOOL_001.basePlot.div","D18","TOOL",68.585776,-149.543180,"WGS84",20.10,804.5,0.1,"distributed","dwarfScrub","TOOL_001","32.4.1","2021-07-03",1,"TOOL_001.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","ERVA4","Eriophorum vaginatum L.","species","Cyperaceae","N",,,,,,,10.00,"N",,,"0000-0003-2913-1517","0000-0003-2157-7100","OK",,"OK - no known exceptions"
"ee6f5cf4-659a-41d5-b110-74448f457b00","TOOL_001.basePlot.div","D18","TOOL",68.585776,-149.543180,"WGS84",20.10,804.5,0.1,"distributed","dwarfScrub","TOOL_001","32.2.1","2021-07-03",1,"TOOL_001.1.2021","NEON.DOC.014042vL","otherVariables","Y","Y",,,,,,,,,,,"lichen",2.00,,,,"0000-0003-2913-1517","0000-0003-2157-7100","OK",,"OK - no known exceptions"
"0fa33865-b956-48f9-95d6-15a7df0141e8","TOOL_001.basePlot.div","D18","TOOL",68.585776,-149.543180,"WGS84",20.10,804.5,0.1,"distributed","dwarfScrub","TOOL_001","40.1.1","2021-07-03",1,"TOOL_001.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","ANPO","Andromeda polifolia L.","species","Ericaceae","N",,,,,,,1.00,"N",,,"0000-0003-2913-1517","0000-0003-2157-7100","OK",,"OK - no known exceptions"
"22383f9f-574a-430e-841c-23b45872e54a","TOOL_001.basePlot.div","D18","TOOL",68.585776,-149.543180,"WGS84",20.10,804.5,0.1,"distributed","dwarfScrub","TOOL_001","31.1.1","2021-07-03",1,"TOOL_001.1.2021","NEON.DOC.014042vL","otherVariables","Y","Y",,,,,,,,,,,"litter",13.00,,,,"0000-0003-2157-7100","0000-0003-2913-1517","OK",,"OK - no known exceptions"
"52add637-c3fb-4950-ac2d-2c08e5a832ed","TOOL_001.basePlot.div","D18","TOOL",68.585776,-149.543180,"WGS84",20.10,804.5,0.1,"distributed","dwarfScrub","TOOL_001","41.4.1","2021-07-03",1,"TOOL_001.1.2021","NEON.DOC.014042vL","otherVariables","Y","Y",,,,,,,,,,,"lichen",5.00,,,,"0000-0003-2157-7100","0000-0003-2913-1517","OK",,"OK - no known exceptions"
"ada20d94-65f5-4b23-975f-27785b1d52a6","TOOL_001.basePlot.div","D18","TOOL",68.585776,-149.543180,"WGS84",20.10,804.5,0.1,"distributed","dwarfScrub","TOOL_001","32.4.1","2021-07-03",1,"TOOL_001.1.2021","NEON.DOC.014042vL","otherVariables","Y","Y",,,,,,,,,,,"standingDeadHerbaceous",13.00,,,,"0000-0003-2913-1517","0000-0003-2157-7100","OK",,"OK - no known exceptions"
"32e3e636-50a4-4319-ae19-5521e4546cb1","TOOL_001.basePlot.div","D18","TOOL",68.585776,-149.543180,"WGS84",20.10,804.5,0.1,"distributed","dwarfScrub","TOOL_001","40.1.1","2021-07-03",1,"TOOL_001.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","BEGL/BENA","Betula glandulosa/nana","speciesGroup","Betulaceae","N",,,,,,,5.00,"N",,,"0000-0003-2913-1517","0000-0003-2157-7100","OK",,"OK - no known exceptions"
"0380aca9-5499-43cb-b5e1-afefb7921bf4","TOOL_001.basePlot.div","D18","TOOL",68.585776,-149.543180,"WGS84",20.10,804.5,0.1,"distributed","dwarfScrub","TOOL_001","40.1.1","2021-07-03",1,"TOOL_001.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","VAVI","Vaccinium vitis-idaea L.","species","Ericaceae","N",,,,,,,17.00,"N",,,"0000-0003-2913-1517","0000-0003-2157-7100","OK",,"OK - no known exceptions"
"9cdd6308-1806-4cfa-ad8d-12a4eede6e3a","TOOL_001.basePlot.div","D18","TOOL",68.585776,-149.543180,"WGS84",20.10,804.5,0.1,"distributed","dwarfScrub","TOOL_001","41.4.1","2021-07-03",1,"TOOL_001.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","PELA4","Pedicularis lapponica L.","species","Scrophulariaceae","N",,,,,,,1.00,"N",,,"0000-0003-2157-7100","0000-0003-2913-1517","OK",,"OK - no known exceptions"
"803bc797-95da-4ccb-918c-020942c211e8","TOOL_001.basePlot.div","D18","TOOL",68.585776,-149.543180,"WGS84",20.10,804.5,0.1,"distributed","dwarfScrub","TOOL_001","41.4.1","2021-07-03",1,"TOOL_001.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","CATE11","Cassiope tetragona (L.) D. Don","species","Ericaceae","N",,,,,,,7.00,"N",,,"0000-0003-2157-7100","0000-0003-2913-1517","OK",,"OK - no known exceptions"
