date,wssRHMean,wssRHMinimum,wssRHMaximum,wssRHVariance,wssRHStdErMean,wssRHNumPts,RHQF,wssDewTempMean,wssDewTempMinimum,wssDewTempMaximum,wssDewTempVariance,wssDewTempStdErMean,wssDewTempNumPts,dewTempQF
"2017-06-01",83.68,65.22,97.78,101.96,0.05,43200.0,0,19.328,17.300,21.250,0.486,0.003,43200.0,0
"2017-06-02",84.37,61.42,98.92,123.93,0.06,35727.0,0,20.647,18.840,23.250,0.322,0.003,43200.0,0
"2017-06-03",88.63,70.56,98.47,56.79,0.04,43200.0,0,20.821,19.250,22.430,0.493,0.003,43200.0,0
"2017-06-04",83.58,54.27,98.54,201.98,0.07,41400.0,0,21.086,18.650,22.430,0.658,0.004,43200.0,0
"2017-06-05",86.60,55.30,98.24,131.02,0.06,43200.0,0,21.066,18.980,22.730,0.408,0.003,43200.0,0
"2017-06-06",94.48,82.94,99.05,17.30,0.02,35747.0,0,20.687,19.750,22.120,0.302,0.003,43200.0,0
"2017-06-07",72.75,34.91,98.77,539.35,0.12,39993.0,0,17.074,9.500,21.120,12.561,0.017,43200.0,0
"2017-06-08",59.73,41.69,80.56,135.84,0.06,43200.0,0,12.630,11.280,15.380,0.640,0.004,43200.0,0
"2017-06-09",59.66,37.51,82.27,174.14,0.06,43200.0,0,13.657,11.980,16.290,0.386,0.003,43200.0,0
"2017-06-10",56.38,38.54,77.72,88.36,0.05,43200.0,0,15.359,12.970,19.340,1.719,0.006,43200.0,0
"2017-06-11",61.08,43.61,80.84,77.59,0.04,43200.0,0,17.607,16.160,20.810,1.487,0.006,43200.0,0
"2017-06-12",77.51,48.50,98.65,234.94,0.07,43200.0,0,20.871,19.000,22.110,0.540,0.004,43200.0,0
"2017-06-13",85.47,55.71,98.88,203.53,0.07,43200.0,0,20.718,18.040,22.370,0.398,0.003,43200.0,0
"2017-06-14",83.10,49.59,98.89,249.18,0.08,41355.0,0,20.980,18.910,22.170,0.366,0.003,43197.0,0
"2017-06-15",79.98,47.40,97.97,168.07,0.06,43199.0,0,21.392,18.350,23.280,1.264,0.005,43199.0,0
"2017-06-16",88.22,62.77,98.98,142.22,0.06,43200.0,0,20.009,18.040,23.350,2.316,0.007,43200.0,0
"2017-06-17",77.29,50.27,97.43,213.17,0.07,43200.0,0,18.930,17.120,23.020,0.980,0.005,43200.0,0
"2017-06-18",82.11,57.07,98.89,210.47,0.07,39950.0,0,21.870,19.670,23.200,0.681,0.004,43200.0,0
"2017-06-19",83.42,59.50,97.58,77.10,0.04,43200.0,0,21.334,19.890,24.440,1.134,0.005,43200.0,0
"2017-06-20",92.00,76.51,98.55,27.79,0.03,43200.0,0,22.108,20.850,23.370,0.136,0.002,43200.0,0
"2017-06-21",96.62,88.38,98.75,4.40,0.01,40867.0,0,20.954,19.770,22.310,0.538,0.004,43200.0,0
"2017-06-22",97.22,92.31,98.87,2.57,0.01,38918.0,0,22.829,21.930,23.960,0.295,0.003,43164.0,0
"2017-06-23",91.31,68.23,98.67,75.20,0.05,34930.0,0,23.078,21.780,24.650,0.370,0.003,38839.0,0
"2017-06-24",88.29,67.73,99.19,98.51,0.05,33260.0,1,22.120,21.060,23.970,0.176,0.002,43200.0,0
"2017-06-25",74.38,43.73,87.79,132.73,0.06,43200.0,0,17.784,11.790,23.500,6.175,0.012,43200.0,0
"2017-06-26",62.96,35.15,88.49,333.84,0.09,41958.0,0,14.531,10.380,17.070,2.776,0.008,41956.0,0
"2017-06-27",55.25,38.43,77.03,100.16,0.05,41528.0,0,15.238,13.010,18.020,0.459,0.003,41528.0,0
"2017-06-28",61.96,46.01,80.00,93.71,0.05,41967.0,0,16.901,14.740,20.490,1.208,0.005,41967.0,0
"2017-06-29",90.69,71.00,98.54,44.40,0.03,42013.0,0,21.263,18.550,22.770,0.652,0.004,42013.0,0
"2017-06-30",94.81,66.47,98.58,32.11,0.03,40410.0,0,22.401,21.460,24.320,0.229,0.002,42244.0,0
