date,wssRHMean,wssRHMinimum,wssRHMaximum,wssRHVariance,wssRHStdErMean,wssRHNumPts,RHQF,wssDewTempMean,wssDewTempMinimum,wssDewTempMaximum,wssDewTempVariance,wssDewTempStdErMean,wssDewTempNumPts,dewTempQF
"2017-12-01",38.45,22.47,57.32,83.45,0.04,43200.0,0,-7.004,-10.395,-4.068,2.428,0.007,43200.0,0
"2017-12-02",48.72,24.51,76.36,193.03,0.07,43200.0,0,-4.870,-7.181,-3.407,0.351,0.003,43200.0,0
"2017-12-03",40.85,21.01,60.78,79.07,0.04,43200.0,0,-5.379,-7.244,-3.241,0.676,0.004,43200.0,0
"2017-12-04",46.06,25.81,72.40,119.53,0.05,43200.0,0,-8.371,-14.292,0.856,12.403,0.017,43200.0,0
"2017-12-05",47.81,18.92,76.13,270.78,0.08,43200.0,0,-12.870,-14.962,-11.397,0.606,0.004,43200.0,0
"2017-12-06",41.22,26.52,57.03,47.94,0.03,43198.0,0,-12.585,-15.897,-9.635,1.659,0.006,43198.0,0
"2017-12-07",54.49,32.33,80.01,185.88,0.07,43200.0,0,-11.983,-15.214,-8.826,4.208,0.010,43200.0,0
"2017-12-08",27.90,10.28,52.78,169.92,0.06,43200.0,0,-12.307,-17.666,-7.507,8.151,0.014,43200.0,0
"2017-12-09",17.19,8.81,25.06,21.18,0.02,43200.0,0,-15.409,-17.869,-13.648,0.736,0.004,43200.0,0
"2017-12-10",16.83,6.75,26.58,32.24,0.03,43200.0,0,-16.516,-19.575,-13.003,2.810,0.008,43200.0,0
"2017-12-11",13.86,10.17,25.14,7.79,0.01,43200.0,0,-16.600,-19.061,-11.351,5.046,0.011,43200.0,0
"2017-12-12",29.27,11.86,48.10,120.94,0.05,42507.0,0,-10.735,-12.407,-8.763,0.560,0.004,42507.0,0
"2017-12-13",20.49,12.31,33.30,20.30,0.02,43200.0,0,-13.119,-16.449,-10.483,2.398,0.007,43200.0,0
"2017-12-14",62.75,28.54,87.01,248.59,0.08,43200.0,0,-6.545,-10.554,-2.841,4.097,0.010,43200.0,0
"2017-12-15",45.26,14.69,84.06,483.30,0.11,43200.0,0,-10.827,-15.806,-6.307,3.236,0.009,43196.0,0
"2017-12-16",23.68,9.15,50.97,80.86,0.04,43200.0,0,-12.571,-19.467,-6.911,10.831,0.016,43200.0,0
"2017-12-17",86.46,50.97,98.43,170.45,0.06,43200.0,0,-3.704,-7.589,-2.412,0.792,0.004,43200.0,0
"2017-12-18",66.15,25.42,94.57,469.03,0.10,43200.0,0,-6.324,-10.557,-2.072,1.742,0.006,43200.0,0
"2017-12-19",42.30,30.74,56.21,23.08,0.02,42279.0,0,-7.490,-9.110,-5.438,0.766,0.004,42279.0,0
"2017-12-20",41.45,12.70,69.47,310.08,0.08,43200.0,0,-8.146,-13.103,-5.241,4.426,0.010,43200.0,0
"2017-12-21",65.78,19.42,83.53,403.36,0.10,43200.0,0,-10.210,-13.831,-4.190,8.800,0.014,43200.0,0
"2017-12-22",75.80,47.02,92.27,186.26,0.07,43200.0,0,-12.573,-17.034,-6.598,7.434,0.013,43200.0,0
"2017-12-23",78.27,59.41,89.33,49.31,0.03,43200.0,0,-9.818,-13.095,-6.848,1.623,0.006,43200.0,0
"2017-12-24",64.70,41.32,88.74,147.96,0.06,43200.0,0,-16.570,-21.316,-11.669,3.675,0.009,43200.0,0
"2017-12-25",70.09,55.95,83.41,52.36,0.03,43200.0,0,-14.071,-15.923,-12.206,0.925,0.005,43200.0,0
"2017-12-26",86.09,81.77,89.64,1.42,0.01,43200.0,0,-15.860,-17.615,-12.627,1.698,0.006,43200.0,0
"2017-12-27",75.12,30.14,90.75,411.16,0.10,43200.0,0,-14.107,-20.146,-6.535,17.460,0.020,43200.0,0
"2017-12-28",44.39,19.22,75.25,250.93,0.08,43200.0,0,-8.972,-12.643,-6.062,4.293,0.010,43198.0,0
"2017-12-29",39.58,11.33,84.08,677.40,0.13,43200.0,0,-9.643,-14.042,-5.891,4.055,0.010,43198.0,0
"2017-12-30",87.58,82.25,93.36,4.34,0.01,43100.0,0,-13.877,-16.813,-8.898,4.743,0.010,43100.0,0
"2017-12-31",83.25,69.19,96.21,59.12,0.04,43200.0,0,-11.183,-15.091,-7.455,8.504,0.014,43200.0,0
