uid,namedLocation,domainID,siteID,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,plotType,nlcdClass,plotID,subplotID,endDate,boutNumber,eventID,samplingProtocolVersion,divDataType,targetTaxaPresent,otherVariablesPresent,taxonID,scientificName,taxonRank,family,nativeStatusCode,identificationQualifier,taxonIDRemarks,morphospeciesID,morphospeciesIDRemarks,identificationReferences,otherVariables,percentCover,heightPlantOver300cm,heightPlantSpecies,remarks,measuredBy,recordedBy,samplingImpractical,samplingImpracticalRemarks,biophysicalCriteria
"7d315431-4d20-43e6-a8e3-91c8ef55b0f2","SCBI_008.basePlot.div","D02","SCBI",38.887763,-78.147164,"WGS84",20.29,336.7,0.4,"distributed","deciduousForest","SCBI_008","32.2.1","2021-06-08",1,"SCBI_008.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","POCEL","Polygonum cespitosum Blume var. longisetum (Bruijn) A.N. Steward","variety","Polygonaceae","I",,,,,,,2.00,"N",,,"0000-0003-1337-5330","0000-0001-9356-3117","OK",,"OK - no known exceptions"
"a612eab0-f798-44ae-a7ab-4e286b57995d","SCBI_002.basePlot.div","D02","SCBI",38.895214,-78.142704,"WGS84",20.29,316.0,1.0,"distributed","deciduousForest","SCBI_002","32.2.1","2021-06-08",1,"SCBI_002.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","ULMUS","Ulmus sp.","genus","Ulmaceae","UNK",,,,,,,0.50,"N",,,"0000-0003-1337-5330","0000-0001-9356-3117","OK",,"OK - no known exceptions"
"1b770137-cbd3-4a4f-9858-1cdd3708c593","SCBI_002.basePlot.div","D02","SCBI",38.895214,-78.142704,"WGS84",20.29,316.0,1.0,"distributed","deciduousForest","SCBI_002","32.4.1","2021-06-08",1,"SCBI_002.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","LIBE3","Lindera benzoin (L.) Blume","species","Lauraceae","N",,,,,,,0.50,"N",,,"0000-0003-1337-5330","0000-0001-9356-3117","OK",,"OK - no known exceptions"
"ad784a74-ef80-4295-b944-fb04263bbf01","SCBI_002.basePlot.div","D02","SCBI",38.895214,-78.142704,"WGS84",20.29,316.0,1.0,"distributed","deciduousForest","SCBI_002","32.4.1","2021-06-08",1,"SCBI_002.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","FRAM2","Fraxinus americana L.","species","Oleaceae","N","cf. species",,,,,,1.00,"N",,,"0000-0003-1337-5330","0000-0001-9356-3117","OK",,"OK - no known exceptions"
"c1c29621-6219-4db8-b194-3ad45a7d9af5","SCBI_002.basePlot.div","D02","SCBI",38.895214,-78.142704,"WGS84",20.29,316.0,1.0,"distributed","deciduousForest","SCBI_002","32.4.1","2021-06-08",1,"SCBI_002.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","PAPE5","Parietaria pensylvanica Muhl. ex Willd.","species","Urticaceae","N",,,,,,,1.00,"N",,,"0000-0003-1337-5330","0000-0001-9356-3117","OK",,"OK - no known exceptions"
"0c39a86e-dfb8-42ed-886d-ff82f83221ce","SCBI_008.basePlot.div","D02","SCBI",38.887763,-78.147164,"WGS84",20.29,336.7,0.4,"distributed","deciduousForest","SCBI_008","40.1.1","2021-06-08",1,"SCBI_008.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","STPU","Stellaria pubera Michx.","species","Caryophyllaceae","N",,,,,,,1.00,"N",,,"0000-0003-1337-5330","0000-0001-9356-3117","OK",,"OK - no known exceptions"
"4c0fbe55-4b31-4098-a204-8bdb7e527b94","SCBI_008.basePlot.div","D02","SCBI",38.887763,-78.147164,"WGS84",20.29,336.7,0.4,"distributed","deciduousForest","SCBI_008","32.4.1","2021-06-08",1,"SCBI_008.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","GAAP2","Galium aparine L.","species","Rubiaceae","N",,,,,,,0.50,"N",,,"0000-0003-1337-5330","0000-0001-9356-3117","OK",,"OK - no known exceptions"
"382f0786-6561-4ac0-9f8d-5bd2a1c81533","SCBI_008.basePlot.div","D02","SCBI",38.887763,-78.147164,"WGS84",20.29,336.7,0.4,"distributed","deciduousForest","SCBI_008","40.3.1","2021-06-08",1,"SCBI_008.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","ALPE4","Alliaria petiolata (M. Bieb.) Cavara & Grande","species","Brassicaceae","I",,,,,,,5.00,"N",,,"0000-0003-1337-5330","0000-0001-9356-3117","OK",,"OK - no known exceptions"
"f16dea7f-7483-4c0a-8041-408ee5c755bb","SCBI_002.basePlot.div","D02","SCBI",38.895214,-78.142704,"WGS84",20.29,316.0,1.0,"distributed","deciduousForest","SCBI_002","40.3.1","2021-06-08",1,"SCBI_002.1.2021","NEON.DOC.014042vL","otherVariables","Y","Y",,,,,,,,,,,"lichen",0.50,,,,"0000-0003-1337-5330","0000-0001-9356-3117","OK",,"OK - no known exceptions"
"3ddcbdfb-22f7-450b-b3ba-6aac184480e1","SCBI_002.basePlot.div","D02","SCBI",38.895214,-78.142704,"WGS84",20.29,316.0,1.0,"distributed","deciduousForest","SCBI_002","40.3.1","2021-06-08",1,"SCBI_002.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","IMCA","Impatiens capensis Meerb.","species","Balsaminaceae","N",,,,,,,3.00,"N",,,"0000-0003-1337-5330","0000-0001-9356-3117","OK",,"OK - no known exceptions"
"a9f4f62b-920a-49dd-acc5-01a5c6fb170b","SCBI_008.basePlot.div","D02","SCBI",38.887763,-78.147164,"WGS84",20.29,336.7,0.4,"distributed","deciduousForest","SCBI_008","32.4.1","2021-06-08",1,"SCBI_008.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","FRAM2","Fraxinus americana L.","species","Oleaceae","N","cf. species",,,,,,28.00,"N",,,"0000-0003-1337-5330","0000-0001-9356-3117","OK",,"OK - no known exceptions"
"f3a4972b-36cc-4e84-9c59-12e44be8f3cd","SCBI_008.basePlot.div","D02","SCBI",38.887763,-78.147164,"WGS84",20.29,336.7,0.4,"distributed","deciduousForest","SCBI_008","31.1.1","2021-06-08",1,"SCBI_008.1.2021","NEON.DOC.014042vL","otherVariables","Y","Y",,,,,,,,,,,"rock",2.00,,,,"0000-0003-1337-5330","0000-0001-9356-3117","OK",,"OK - no known exceptions"
"282c75eb-e2b2-4e25-9dc5-a6861759d079","SCBI_008.basePlot.div","D02","SCBI",38.887763,-78.147164,"WGS84",20.29,336.7,0.4,"distributed","deciduousForest","SCBI_008","41.4.1","2021-06-08",1,"SCBI_008.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","CILUC","Circaea lutetiana L. ssp. canadensis (L.) Asch. & Magnus","subspecies","Onagraceae","N",,,,,,,5.00,"N",,,"0000-0003-1337-5330","0000-0001-9356-3117","OK",,"OK - no known exceptions"
"fbcdbc91-a178-4a62-8990-7ee17b2e9a50","SCBI_002.basePlot.div","D02","SCBI",38.895214,-78.142704,"WGS84",20.29,316.0,1.0,"distributed","deciduousForest","SCBI_002","32.4.1","2021-06-08",1,"SCBI_002.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","BOVI","Botrychium virginianum (L.) Sw.","species","Ophioglossaceae","N",,,,,,,0.50,"N",,,"0000-0003-1337-5330","0000-0001-9356-3117","OK",,"OK - no known exceptions"
"14909d44-02b0-4831-835f-6e74a71188a6","SCBI_008.basePlot.div","D02","SCBI",38.887763,-78.147164,"WGS84",20.29,336.7,0.4,"distributed","deciduousForest","SCBI_008","40.3.1","2021-06-08",1,"SCBI_008.1.2021","NEON.DOC.014042vL","otherVariables","Y","Y",,,,,,,,,,,"lichen",0.50,,,,"0000-0003-1337-5330","0000-0001-9356-3117","OK",,"OK - no known exceptions"
"e6ea4e81-89f3-4d17-8cf8-9dbf4c313a2d","SCBI_002.basePlot.div","D02","SCBI",38.895214,-78.142704,"WGS84",20.29,316.0,1.0,"distributed","deciduousForest","SCBI_002","32.2.1","2021-06-08",1,"SCBI_002.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","POVI2","Polygonum virginianum L.","species","Polygonaceae","N",,,,,,,6.00,"N",,,"0000-0003-1337-5330","0000-0001-9356-3117","OK",,"OK - no known exceptions"
"24067294-1f88-42d5-b190-7cef2f2abc04","SCBI_002.basePlot.div","D02","SCBI",38.895214,-78.142704,"WGS84",20.29,316.0,1.0,"distributed","deciduousForest","SCBI_002","40.3.1","2021-06-08",1,"SCBI_002.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","POVI2","Polygonum virginianum L.","species","Polygonaceae","N",,,,,,,0.50,"N",,,"0000-0003-1337-5330","0000-0001-9356-3117","OK",,"OK - no known exceptions"
"833e760c-1743-4d79-aba6-09dc24b3c5d7","SCBI_002.basePlot.div","D02","SCBI",38.895214,-78.142704,"WGS84",20.29,316.0,1.0,"distributed","deciduousForest","SCBI_002","40.1.1","2021-06-08",1,"SCBI_002.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","PIPU2","Pilea pumila (L.) A. Gray","species","Urticaceae","N",,,,,,,0.50,"N",,,"0000-0003-1337-5330","0000-0001-9356-3117","OK",,"OK - no known exceptions"
"5471c0ff-4464-4fbb-8b0e-8f12d7c4294b","SCBI_008.basePlot.div","D02","SCBI",38.887763,-78.147164,"WGS84",20.29,336.7,0.4,"distributed","deciduousForest","SCBI_008","32.4.1","2021-06-08",1,"SCBI_008.1.2021","NEON.DOC.014042vL","otherVariables","Y","Y",,,,,,,,,,,"litter",91.00,,,,"0000-0003-1337-5330","0000-0001-9356-3117","OK",,"OK - no known exceptions"
