date,wssWindSpeedMean,wssWindSpeedMinimum,wssWindSpeedMaximum,wssWindSpeedVariance,wssWindSpeedStdErMean,wssWindSpeedNumPts,windSpeedQF
"2018-11-01",0.49,0.00,2.79,0.06,0.00,86373.0,0
"2018-11-02",0.87,0.00,4.45,0.37,0.00,86377.0,0
"2018-11-03",1.29,0.00,8.36,1.21,0.00,86371.0,0
"2018-11-04",0.72,0.00,3.73,0.20,0.00,86376.0,0
"2018-11-05",1.88,0.00,6.69,1.02,0.00,86371.0,0
"2018-11-06",0.48,0.00,3.18,0.12,0.00,86378.0,0
"2018-11-07",0.89,0.00,3.71,0.25,0.00,86370.0,0
"2018-11-08",1.29,0.07,4.72,0.27,0.00,86375.0,0
"2018-11-09",1.02,0.00,5.54,0.81,0.00,86288.0,0
"2018-11-10",1.82,0.01,7.09,1.45,0.00,86377.0,0
"2018-11-11",1.25,0.00,4.43,0.33,0.00,86372.0,0
"2018-11-12",1.84,0.06,5.84,0.50,0.00,86375.0,0
"2018-11-13",0.75,0.00,4.97,0.33,0.00,86369.0,0
"2018-11-14",1.46,0.19,3.87,0.18,0.00,86375.0,0
"2018-11-15",1.74,0.00,60.01,0.80,0.00,83493.0,0
"2018-11-16",1.07,0.00,800.32,9.64,0.01,69963.0,1
"2018-11-17",2.08,0.00,7.33,0.94,0.00,86372.0,0
"2018-11-18",1.27,0.00,5.33,0.60,0.00,86377.0,0
"2018-11-19",1.24,0.00,4.39,0.39,0.00,86372.0,0
"2018-11-20",1.04,0.04,5.03,0.40,0.00,86372.0,0
"2018-11-21",1.96,0.08,5.50,0.53,0.00,86369.0,0
"2018-11-22",2.36,0.22,7.01,0.47,0.00,86373.0,0
"2018-11-23",2.88,0.00,8.07,1.80,0.00,86375.0,0
"2018-11-24",0.78,0.00,4.33,0.20,0.00,86365.0,0
"2018-11-25",3.24,0.10,9.05,1.21,0.00,86260.0,0
"2018-11-26",0.97,0.00,5.30,0.41,0.00,86378.0,0
"2018-11-27",0.99,0.00,3.49,0.23,0.00,86370.0,0
"2018-11-28",1.15,0.02,4.79,0.27,0.00,86376.0,0
"2018-11-29",0.89,0.00,3.88,0.25,0.00,86373.0,0
"2018-11-30",1.85,0.03,7.37,0.87,0.00,86376.0,0
