date,wssWindSpeedMean,wssWindSpeedMinimum,wssWindSpeedMaximum,wssWindSpeedVariance,wssWindSpeedStdErMean,wssWindSpeedNumPts,windSpeedQF
"2016-07-01",0.27,0.00,1.03,0.02,0.00,86372.0,0
"2016-07-02",0.26,0.00,1.51,0.02,0.00,86372.0,0
"2016-07-03",0.28,0.00,2.46,0.03,0.00,86371.0,0
"2016-07-04",0.30,0.00,1.65,0.04,0.00,86381.0,0
"2016-07-05",0.23,0.00,2.38,0.02,0.00,86373.0,0
"2016-07-06",0.23,0.00,2.24,0.03,0.00,86376.0,0
"2016-07-07",0.30,0.00,2.50,0.04,0.00,86375.0,0
"2016-07-08",0.32,0.00,3.03,0.04,0.00,85471.0,0
"2016-07-09",0.27,0.00,1.51,0.02,0.00,86376.0,0
"2016-07-10",0.23,0.00,0.92,0.02,0.00,86378.0,0
"2016-07-11",0.26,0.00,1.92,0.02,0.00,86372.0,0
"2016-07-12",0.27,0.00,2.89,0.03,0.00,86377.0,0
"2016-07-13",0.27,0.00,1.37,0.02,0.00,86375.0,0
"2016-07-14",0.29,0.00,2.62,0.03,0.00,86376.0,0
"2016-07-15",0.26,0.00,1.44,0.02,0.00,85711.0,0
"2016-07-16",0.26,0.00,1.09,0.02,0.00,86373.0,0
"2016-07-17",0.24,0.00,1.59,0.02,0.00,86377.0,0
"2016-07-18",0.24,0.00,1.24,0.02,0.00,86372.0,0
"2016-07-19",0.25,0.00,1.35,0.03,0.00,86369.0,0
"2016-07-20",0.30,0.00,1.79,0.03,0.00,86370.0,0
"2016-07-21",0.29,0.00,1.86,0.03,0.00,86379.0,0
"2016-07-22",0.26,0.00,1.80,0.03,0.00,86379.0,0
"2016-07-23",0.30,0.00,1.85,0.03,0.00,86373.0,0
"2016-07-24",0.26,0.00,1.80,0.02,0.00,86375.0,0
"2016-07-25",0.30,0.00,1.73,0.03,0.00,86373.0,0
"2016-07-26",0.26,0.00,1.91,0.02,0.00,86379.0,0
"2016-07-27",0.30,0.00,2.16,0.03,0.00,86374.0,0
"2016-07-28",0.30,0.00,1.88,0.03,0.00,84518.0,0
"2016-07-29",,,,-0.00,,0.0,1
"2016-07-30",,,,-0.00,,0.0,1
"2016-07-31",,,,-0.00,,0.0,1
