date,wssWindSpeedMean,wssWindSpeedMinimum,wssWindSpeedMaximum,wssWindSpeedVariance,wssWindSpeedStdErMean,wssWindSpeedNumPts,windSpeedQF
"2020-08-01",0.76,0.00,5.16,0.34,0.00,86370.0,0
"2020-08-02",0.92,0.00,7.42,0.65,0.00,86375.0,0
"2020-08-03",0.60,0.00,7.02,0.31,0.00,86370.0,0
"2020-08-04",0.64,0.00,6.31,0.27,0.00,86374.0,0
"2020-08-05",0.64,0.00,5.29,0.27,0.00,86370.0,0
"2020-08-06",0.61,0.00,4.62,0.21,0.00,86371.0,0
"2020-08-07",0.51,0.00,4.15,0.14,0.00,86367.0,0
"2020-08-08",0.64,0.00,12.33,0.28,0.00,86370.0,0
"2020-08-09",0.65,0.00,5.39,0.27,0.00,86372.0,0
"2020-08-10",0.66,0.00,4.97,0.30,0.00,86370.0,0
"2020-08-11",0.66,0.00,5.16,0.27,0.00,86373.0,0
"2020-08-12",0.69,0.00,5.47,0.30,0.00,86375.0,0
"2020-08-13",0.62,0.00,6.20,0.24,0.00,86374.0,0
"2020-08-14",0.70,0.00,5.38,0.26,0.00,86372.0,0
"2020-08-15",0.79,0.00,5.69,0.34,0.00,86374.0,0
"2020-08-16",0.77,0.00,8.14,0.51,0.00,86065.0,0
"2020-08-17",0.71,0.00,5.62,0.31,0.00,86372.0,0
"2020-08-18",0.98,0.00,5.51,0.43,0.00,86370.0,0
"2020-08-19",0.70,0.00,5.04,0.27,0.00,86374.0,0
"2020-08-20",0.62,0.00,6.68,0.25,0.00,86373.0,0
"2020-08-21",0.90,0.00,9.49,0.57,0.00,86374.0,0
"2020-08-22",0.68,0.00,5.09,0.30,0.00,86373.0,0
"2020-08-23",0.90,0.00,8.35,0.59,0.00,86374.0,0
"2020-08-24",0.56,0.00,4.52,0.16,0.00,86371.0,0
"2020-08-25",0.58,0.00,4.09,0.18,0.00,86373.0,0
"2020-08-26",0.61,0.00,5.00,0.22,0.00,86374.0,0
"2020-08-27",0.59,0.00,5.54,0.21,0.00,86376.0,0
"2020-08-28",0.59,0.00,5.35,0.24,0.00,86374.0,0
"2020-08-29",0.67,0.00,7.12,0.36,0.00,86375.0,0
"2020-08-30",0.49,0.00,3.91,0.13,0.00,86374.0,0
"2020-08-31",0.48,0.00,4.11,0.16,0.00,86376.0,0
