date,wssWindSpeedMean,wssWindSpeedMinimum,wssWindSpeedMaximum,wssWindSpeedVariance,wssWindSpeedStdErMean,wssWindSpeedNumPts,windSpeedQF
"2017-11-01",0.51,0.00,5.63,0.19,0.00,86362.0,0
"2017-11-02",0.59,0.00,4.36,0.19,0.00,86366.0,0
"2017-11-03",0.51,0.00,4.10,0.13,0.00,86382.0,0
"2017-11-04",0.45,0.00,3.40,0.11,0.00,86366.0,0
"2017-11-05",0.57,0.00,6.49,0.22,0.00,86360.0,0
"2017-11-06",0.51,0.00,3.20,0.09,0.00,86379.0,0
"2017-11-07",0.48,0.00,3.12,0.09,0.00,86362.0,0
"2017-11-08",0.68,0.00,4.45,0.26,0.00,86387.0,0
"2017-11-09",0.49,0.00,3.10,0.11,0.00,86339.0,0
"2017-11-10",0.59,0.00,4.22,0.14,0.00,86354.0,0
"2017-11-11",0.56,0.00,3.98,0.13,0.00,86368.0,0
"2017-11-12",0.51,0.00,2.68,0.07,0.00,86362.0,0
"2017-11-13",0.55,0.00,3.03,0.09,0.00,86382.0,0
"2017-11-14",0.59,0.00,3.93,0.12,0.00,82777.0,0
"2017-11-15",0.59,0.00,3.75,0.11,0.00,82773.0,0
"2017-11-16",0.59,0.00,4.10,0.13,0.00,82760.0,0
"2017-11-17",0.72,0.00,6.54,0.32,0.00,82771.0,0
"2017-11-18",0.60,0.00,4.31,0.22,0.00,86367.0,0
"2017-11-19",0.61,0.00,5.21,0.28,0.00,86150.0,0
"2017-11-20",0.53,0.00,3.89,0.14,0.00,86340.0,0
"2017-11-21",0.54,0.00,3.28,0.09,0.00,85718.0,0
"2017-11-22",0.58,0.00,4.38,0.18,0.00,86382.0,0
"2017-11-23",0.55,0.00,4.01,0.14,0.00,86384.0,0
"2017-11-24",0.60,0.00,4.27,0.14,0.00,86373.0,0
"2017-11-25",0.56,0.00,3.35,0.10,0.00,86373.0,0
"2017-11-26",0.52,0.00,2.79,0.07,0.00,86080.0,0
"2017-11-27",0.63,0.00,4.98,0.18,0.00,81850.0,0
"2017-11-28",0.50,0.00,4.33,0.08,0.00,86364.0,0
"2017-11-29",0.46,0.00,3.70,0.11,0.00,82782.0,0
"2017-11-30",0.40,0.00,2.55,0.06,0.00,82784.0,0
