date,wssWindSpeedMean,wssWindSpeedMinimum,wssWindSpeedMaximum,wssWindSpeedVariance,wssWindSpeedStdErMean,wssWindSpeedNumPts,windSpeedQF
"2021-05-01",0.16,0.00,1.56,0.02,0.00,86374.0,0
"2021-05-02",0.18,0.00,1.99,0.02,0.00,86383.0,0
"2021-05-03",0.16,0.00,1.36,0.02,0.00,86369.0,0
"2021-05-04",0.14,0.00,1.79,0.01,0.00,86378.0,0
"2021-05-05",0.16,0.00,2.37,0.02,0.00,86364.0,0
"2021-05-06",0.17,0.00,2.90,0.02,0.00,86374.0,0
"2021-05-07",0.15,0.00,1.25,0.01,0.00,86365.0,0
"2021-05-08",0.15,0.00,1.66,0.01,0.00,86372.0,0
"2021-05-09",0.13,0.00,1.63,0.01,0.00,86380.0,0
"2021-05-10",0.15,0.00,1.49,0.01,0.00,86364.0,0
"2021-05-11",0.14,0.00,1.74,0.01,0.00,86372.0,0
"2021-05-12",0.14,0.00,1.62,0.01,0.00,86380.0,0
"2021-05-13",0.14,0.00,1.49,0.01,0.00,86382.0,0
"2021-05-14",0.14,0.00,1.58,0.02,0.00,86383.0,0
"2021-05-15",0.14,0.00,1.92,0.01,0.00,86372.0,0
"2021-05-16",0.13,0.00,2.02,0.01,0.00,86372.0,0
"2021-05-17",0.17,0.00,2.01,0.02,0.00,86383.0,0
"2021-05-18",0.18,0.00,1.76,0.02,0.00,86372.0,0
"2021-05-19",0.15,0.00,1.40,0.02,0.00,86379.0,0
"2021-05-20",0.19,0.00,1.48,0.02,0.00,57584.0,1
"2021-05-21",0.19,0.00,2.46,0.03,0.00,86377.0,0
"2021-05-22",0.16,0.00,2.07,0.02,0.00,86360.0,0
"2021-05-23",0.12,0.00,2.32,0.01,0.00,86381.0,0
"2021-05-24",0.12,0.00,1.25,0.01,0.00,86385.0,0
"2021-05-25",0.11,0.00,1.70,0.01,0.00,86385.0,0
"2021-05-26",0.15,0.00,2.30,0.02,0.00,86370.0,0
"2021-05-27",0.18,0.00,2.22,0.03,0.00,86377.0,0
"2021-05-28",0.17,0.00,2.19,0.02,0.00,86376.0,0
"2021-05-29",0.14,0.00,1.74,0.01,0.00,86370.0,0
"2021-05-30",0.11,0.00,0.87,0.01,0.00,86378.0,0
"2021-05-31",0.11,0.00,1.36,0.01,0.00,86371.0,0
