date,wssWindSpeedMean,wssWindSpeedMinimum,wssWindSpeedMaximum,wssWindSpeedVariance,wssWindSpeedStdErMean,wssWindSpeedNumPts,windSpeedQF
"2018-10-01",0.74,0.00,6.16,0.23,0.00,83893.0,0
"2018-10-02",0.68,0.00,5.75,0.29,0.00,86370.0,0
"2018-10-03",0.63,0.00,7.95,0.30,0.00,82556.0,0
"2018-10-04",0.70,0.00,5.64,0.35,0.00,86373.0,0
"2018-10-05",0.76,0.00,5.69,0.40,0.00,86379.0,0
"2018-10-06",0.51,0.00,4.98,0.20,0.00,86374.0,0
"2018-10-07",1.99,0.01,8.22,0.93,0.00,86370.0,0
"2018-10-08",1.77,0.02,7.32,0.58,0.00,86377.0,0
"2018-10-09",0.54,0.00,4.17,0.18,0.00,86371.0,0
"2018-10-10",0.89,0.00,6.27,0.42,0.00,86368.0,0
"2018-10-11",0.52,0.00,4.27,0.17,0.00,86378.0,0
"2018-10-12",0.49,0.00,3.13,0.10,0.00,86371.0,0
"2018-10-13",0.72,0.00,7.11,0.50,0.00,86368.0,0
"2018-10-14",1.32,0.00,5.65,0.57,0.00,86382.0,0
"2018-10-15",1.00,0.00,6.69,0.72,0.00,86375.0,0
"2018-10-16",0.69,0.00,4.35,0.26,0.00,86196.0,0
"2018-10-17",0.69,0.00,3.79,0.20,0.00,86375.0,0
"2018-10-18",0.48,0.00,3.86,0.13,0.00,86376.0,0
"2018-10-19",0.61,0.00,4.15,0.24,0.00,86366.0,0
"2018-10-20",0.62,0.00,4.45,0.19,0.00,86368.0,0
"2018-10-21",0.49,0.00,5.39,0.16,0.00,86381.0,0
"2018-10-22",0.51,0.00,4.10,0.15,0.00,86376.0,0
"2018-10-23",,,,-0.00,,0.0,1
"2018-10-24",0.58,0.00,4.38,0.20,0.00,86371.0,0
"2018-10-25",0.74,0.00,6.17,0.47,0.00,86371.0,0
"2018-10-26",0.53,0.00,3.96,0.11,0.00,86372.0,0
"2018-10-27",0.54,0.00,4.86,0.22,0.00,86378.0,0
"2018-10-28",0.61,0.00,3.86,0.14,0.00,86379.0,0
"2018-10-29",0.98,0.00,6.86,0.89,0.00,86375.0,0
"2018-10-30",1.35,0.00,6.20,0.74,0.00,86370.0,0
"2018-10-31",0.81,0.00,4.81,0.32,0.00,85346.0,0
