date,wssWindSpeedMean,wssWindSpeedMinimum,wssWindSpeedMaximum,wssWindSpeedVariance,wssWindSpeedStdErMean,wssWindSpeedNumPts,windSpeedQF
"2021-02-01",0.95,0.00,5.17,0.29,0.00,86369.0,0
"2021-02-02",1.07,0.00,6.20,0.35,0.00,86371.0,0
"2021-02-03",0.64,0.00,4.07,0.15,0.00,86373.0,0
"2021-02-04",0.33,0.00,3.02,0.12,0.00,86368.0,0
"2021-02-05",0.50,0.00,3.90,0.13,0.00,86374.0,0
"2021-02-06",0.59,0.00,3.80,0.13,0.00,86260.0,0
"2021-02-07",0.59,0.00,3.96,0.16,0.00,86369.0,0
"2021-02-08",0.54,0.00,3.17,0.11,0.00,86373.0,0
"2021-02-09",0.37,0.00,3.16,0.07,0.00,86372.0,0
"2021-02-10",0.34,0.00,2.55,0.07,0.00,86369.0,0
"2021-02-11",0.42,0.00,3.25,0.10,0.00,86376.0,0
"2021-02-12",0.41,0.00,3.44,0.13,0.00,86373.0,0
"2021-02-13",0.52,0.00,3.02,0.09,0.00,86371.0,0
"2021-02-14",0.43,0.00,4.00,0.09,0.00,86375.0,0
"2021-02-15",0.45,0.00,3.15,0.07,0.00,84203.0,0
"2021-02-16",0.83,0.00,4.89,0.26,0.00,86124.0,0
"2021-02-17",0.48,0.00,3.11,0.10,0.00,86370.0,0
"2021-02-18",0.67,0.00,5.61,0.24,0.00,86373.0,0
"2021-02-19",0.62,0.00,3.92,0.15,0.00,86374.0,0
"2021-02-20",0.56,0.00,3.36,0.15,0.00,86372.0,0
"2021-02-21",0.64,0.00,4.90,0.22,0.00,86369.0,0
"2021-02-22",0.47,0.00,3.90,0.21,0.00,86371.0,0
"2021-02-23",0.50,0.00,3.78,0.16,0.00,86368.0,0
"2021-02-24",0.40,0.00,3.57,0.20,0.00,86372.0,0
"2021-02-25",0.36,0.00,3.46,0.17,0.00,86372.0,0
"2021-02-26",0.42,0.00,3.45,0.14,0.00,86371.0,0
"2021-02-27",0.45,0.00,3.17,0.15,0.00,86371.0,0
"2021-02-28",0.52,0.00,4.32,0.22,0.00,86372.0,0
