date,wssWindSpeedMean,wssWindSpeedMinimum,wssWindSpeedMaximum,wssWindSpeedVariance,wssWindSpeedStdErMean,wssWindSpeedNumPts,windSpeedQF
"2016-10-01",0.90,0.00,5.07,0.35,0.00,86371.0,0
"2016-10-02",1.19,0.00,5.54,0.51,0.00,86371.0,0
"2016-10-03",1.54,0.00,9.14,1.73,0.00,86364.0,0
"2016-10-04",2.17,0.00,7.94,1.27,0.00,86371.0,0
"2016-10-05",1.01,0.00,5.44,0.43,0.00,86371.0,0
"2016-10-06",1.43,0.00,6.26,0.71,0.00,86377.0,0
"2016-10-07",0.90,0.00,4.89,0.47,0.00,86368.0,0
"2016-10-08",0.94,0.00,4.67,0.42,0.00,86376.0,0
"2016-10-09",0.98,0.00,4.52,0.36,0.00,86373.0,0
"2016-10-10",1.13,0.00,5.68,0.50,0.00,86365.0,0
"2016-10-11",1.43,0.00,8.01,1.21,0.00,86374.0,0
"2016-10-12",1.75,0.00,8.70,1.33,0.00,86369.0,0
"2016-10-13",0.83,0.00,5.21,0.42,0.00,85468.0,0
"2016-10-14",0.87,0.00,5.29,0.62,0.00,86380.0,0
"2016-10-15",1.00,0.00,5.02,0.42,0.00,86366.0,0
"2016-10-16",1.38,0.00,7.51,1.07,0.00,86372.0,0
"2016-10-17",2.58,0.00,12.11,6.04,0.01,86375.0,0
"2016-10-18",2.06,0.00,9.39,1.87,0.00,86375.0,0
"2016-10-19",2.16,0.00,7.49,1.97,0.00,86375.0,0
"2016-10-20",1.51,0.00,5.94,0.55,0.00,86375.0,0
"2016-10-21",0.91,0.00,4.93,0.45,0.00,86368.0,0
"2016-10-22",0.81,0.00,4.56,0.24,0.00,86373.0,0
"2016-10-23",1.16,0.00,5.04,0.42,0.00,86368.0,0
"2016-10-24",0.95,0.00,4.74,0.41,0.00,86377.0,0
"2016-10-25",1.54,0.00,7.42,1.47,0.00,86374.0,0
"2016-10-26",1.44,0.02,5.05,0.35,0.00,86364.0,0
"2016-10-27",1.03,0.00,4.70,0.41,0.00,86347.0,0
"2016-10-28",0.89,0.00,4.98,0.26,0.00,86378.0,0
"2016-10-29",1.30,0.00,5.80,0.88,0.00,86367.0,0
"2016-10-30",0.80,0.00,4.01,0.26,0.00,86372.0,0
"2016-10-31",1.38,0.00,7.76,1.82,0.00,86380.0,0
