date,wssWindSpeedMean,wssWindSpeedMinimum,wssWindSpeedMaximum,wssWindSpeedVariance,wssWindSpeedStdErMean,wssWindSpeedNumPts,windSpeedQF
"2021-01-01",0.51,0.00,4.39,0.13,0.00,86371.0,0
"2021-01-02",0.31,0.00,3.50,0.06,0.00,86377.0,0
"2021-01-03",0.27,0.00,3.41,0.07,0.00,86377.0,0
"2021-01-04",0.21,0.00,3.00,0.04,0.00,86372.0,0
"2021-01-05",0.22,0.00,2.22,0.05,0.00,86378.0,0
"2021-01-06",0.43,0.00,5.66,0.16,0.00,86375.0,0
"2021-01-07",0.60,0.00,3.92,0.14,0.00,86372.0,0
"2021-01-08",0.37,0.00,3.43,0.08,0.00,86375.0,0
"2021-01-09",0.19,0.00,1.76,0.03,0.00,86374.0,0
"2021-01-10",0.22,0.00,2.75,0.04,0.00,86377.0,0
"2021-01-11",0.35,0.00,2.88,0.06,0.00,86377.0,0
"2021-01-12",0.23,0.00,3.29,0.06,0.00,86373.0,0
"2021-01-13",0.30,0.00,2.10,0.06,0.00,86372.0,0
"2021-01-14",0.53,0.00,5.81,0.32,0.00,86373.0,0
"2021-01-15",0.66,0.00,6.35,0.38,0.00,86374.0,0
"2021-01-16",0.30,0.00,2.93,0.07,0.00,86374.0,0
"2021-01-17",0.26,0.00,4.12,0.08,0.00,86383.0,0
"2021-01-18",0.24,0.00,2.90,0.08,0.00,86379.0,0
"2021-01-19",0.41,0.00,4.18,0.09,0.00,86371.0,0
"2021-01-20",0.22,0.00,2.33,0.03,0.00,86373.0,0
"2021-01-21",0.19,0.00,1.67,0.02,0.00,86368.0,0
"2021-01-22",0.21,0.00,1.81,0.03,0.00,86373.0,0
"2021-01-23",0.17,0.00,2.10,0.02,0.00,86300.0,0
"2021-01-24",0.21,0.00,1.85,0.02,0.00,86378.0,0
"2021-01-25",0.49,0.00,3.81,0.14,0.00,86377.0,0
"2021-01-26",0.29,0.00,2.74,0.05,0.00,86376.0,0
"2021-01-27",0.43,0.00,4.25,0.15,0.00,86377.0,0
"2021-01-28",0.22,0.00,2.47,0.04,0.00,86372.0,0
"2021-01-29",0.27,0.00,3.19,0.08,0.00,86375.0,0
"2021-01-30",0.61,0.00,5.49,0.28,0.00,86372.0,0
"2021-01-31",0.76,0.00,5.39,0.24,0.00,86373.0,0
