date,wssWindSpeedMean,wssWindSpeedMinimum,wssWindSpeedMaximum,wssWindSpeedVariance,wssWindSpeedStdErMean,wssWindSpeedNumPts,windSpeedQF
"2021-09-01",0.24,0.00,2.07,0.03,0.00,86342.0,0
"2021-09-02",0.21,0.00,1.89,0.02,0.00,86339.0,0
"2021-09-03",0.20,0.00,1.38,0.02,0.00,86352.0,0
"2021-09-04",0.23,0.00,3.23,0.03,0.00,86023.0,0
"2021-09-05",0.22,0.00,1.91,0.02,0.00,86342.0,0
"2021-09-06",0.24,0.00,2.81,0.04,0.00,86349.0,0
"2021-09-07",0.20,0.00,2.76,0.02,0.00,86345.0,0
"2021-09-08",0.20,0.00,1.28,0.02,0.00,86347.0,0
"2021-09-09",0.21,0.00,1.65,0.03,0.00,86343.0,0
"2021-09-10",0.21,0.00,1.47,0.02,0.00,86344.0,0
"2021-09-11",0.28,0.00,2.93,0.04,0.00,86346.0,0
"2021-09-12",0.24,0.00,3.12,0.04,0.00,86344.0,0
"2021-09-13",0.28,0.00,2.10,0.02,0.00,86288.0,0
"2021-09-14",0.22,0.00,2.42,0.03,0.00,76373.0,0
"2021-09-15",0.25,0.00,2.56,0.03,0.00,86344.0,0
"2021-09-16",0.24,0.00,3.26,0.02,0.00,86344.0,0
"2021-09-17",0.24,0.00,2.00,0.03,0.00,86337.0,0
"2021-09-18",0.28,0.00,3.13,0.05,0.00,86342.0,0
"2021-09-19",0.17,0.00,2.50,0.03,0.00,86341.0,0
"2021-09-20",0.27,0.00,2.94,0.04,0.00,86338.0,0
"2021-09-21",0.28,0.00,3.76,0.04,0.00,86340.0,0
"2021-09-22",0.22,0.00,1.93,0.02,0.00,86331.0,0
"2021-09-23",0.29,0.00,3.34,0.04,0.00,86356.0,0
"2021-09-24",0.39,0.00,3.70,0.10,0.00,86334.0,0
"2021-09-25",0.16,0.00,1.31,0.02,0.00,86345.0,0
"2021-09-26",0.20,0.00,1.72,0.03,0.00,86344.0,0
"2021-09-27",0.18,0.00,1.92,0.02,0.00,86337.0,0
"2021-09-28",0.27,0.00,1.98,0.03,0.00,86345.0,0
"2021-09-29",0.19,0.00,1.14,0.01,0.00,86338.0,0
"2021-09-30",0.17,0.00,2.45,0.01,0.00,86347.0,0
