date,wssWindSpeedMean,wssWindSpeedMinimum,wssWindSpeedMaximum,wssWindSpeedVariance,wssWindSpeedStdErMean,wssWindSpeedNumPts,windSpeedQF
"2021-02-01",0.37,0.00,2.42,0.05,0.00,86260.0,0
"2021-02-02",0.58,0.00,4.69,0.10,0.00,80419.0,0
"2021-02-03",0.98,0.00,6.35,0.68,0.00,86367.0,0
"2021-02-04",0.93,0.00,5.97,0.48,0.00,86370.0,0
"2021-02-05",0.73,0.00,8.77,0.83,0.00,86368.0,0
"2021-02-06",1.16,0.00,8.93,1.70,0.00,86370.0,0
"2021-02-07",0.65,0.00,6.84,0.31,0.00,86369.0,0
"2021-02-08",0.89,0.00,5.39,0.42,0.00,86371.0,0
"2021-02-09",0.68,0.00,6.21,0.43,0.00,86370.0,0
"2021-02-10",0.56,0.00,5.35,0.31,0.00,86370.0,0
"2021-02-11",0.56,0.00,4.38,0.15,0.00,86373.0,0
"2021-02-12",0.77,0.00,5.20,0.46,0.00,86372.0,0
"2021-02-13",0.41,0.00,3.63,0.14,0.00,86298.0,0
"2021-02-14",1.50,0.00,6.11,0.49,0.00,86370.0,0
"2021-02-15",0.48,0.00,2.42,0.11,0.00,86369.0,0
"2021-02-16",1.45,0.00,7.65,1.16,0.00,86372.0,0
"2021-02-17",1.67,0.00,7.27,1.00,0.00,86371.0,0
"2021-02-18",0.81,0.00,4.93,0.34,0.00,86372.0,0
"2021-02-19",0.44,0.00,2.33,0.09,0.00,86371.0,0
"2021-02-20",0.96,0.00,6.70,0.67,0.00,86370.0,0
"2021-02-21",0.81,0.00,5.35,0.38,0.00,86289.0,0
"2021-02-22",0.45,0.00,2.82,0.10,0.00,86369.0,0
"2021-02-23",1.00,0.00,7.14,1.16,0.00,86372.0,0
"2021-02-24",1.07,0.00,6.50,0.79,0.00,86299.0,0
"2021-02-25",1.28,0.00,6.45,0.63,0.00,86255.0,0
"2021-02-26",0.63,0.00,7.28,0.40,0.00,86372.0,0
"2021-02-27",1.19,0.00,9.28,0.83,0.00,86370.0,0
"2021-02-28",0.58,0.00,4.28,0.23,0.00,86376.0,0
