date,wssWindSpeedMean,wssWindSpeedMinimum,wssWindSpeedMaximum,wssWindSpeedVariance,wssWindSpeedStdErMean,wssWindSpeedNumPts,windSpeedQF
"2017-10-01",0.21,0.00,2.41,0.03,0.00,86375.0,0
"2017-10-02",0.25,0.00,2.79,0.05,0.00,86375.0,0
"2017-10-03",0.21,0.00,2.18,0.02,0.00,86381.0,0
"2017-10-04",0.20,0.00,1.51,0.02,0.00,86371.0,0
"2017-10-05",0.18,0.00,1.43,0.02,0.00,86375.0,0
"2017-10-06",0.24,0.00,2.17,0.04,0.00,86373.0,0
"2017-10-07",0.35,0.00,2.64,0.05,0.00,86381.0,0
"2017-10-08",0.22,0.00,1.88,0.03,0.00,86375.0,0
"2017-10-09",0.29,0.00,3.25,0.08,0.00,86370.0,0
"2017-10-10",0.55,0.00,4.61,0.10,0.00,86376.0,0
"2017-10-11",0.20,0.00,1.92,0.02,0.00,86367.0,0
"2017-10-12",0.22,0.00,2.14,0.04,0.00,86374.0,0
"2017-10-13",0.23,0.00,3.01,0.05,0.00,82780.0,0
"2017-10-14",0.29,0.00,2.86,0.07,0.00,86373.0,0
"2017-10-15",0.53,0.00,3.94,0.13,0.00,86369.0,0
"2017-10-16",0.21,0.00,1.66,0.03,0.00,86376.0,0
"2017-10-17",0.23,0.00,2.59,0.03,0.00,86374.0,0
"2017-10-18",0.23,0.00,2.52,0.04,0.00,86378.0,0
"2017-10-19",0.22,0.00,1.86,0.03,0.00,86371.0,0
"2017-10-20",0.25,0.00,2.82,0.06,0.00,86375.0,0
"2017-10-21",0.38,0.00,2.95,0.06,0.00,86375.0,0
"2017-10-22",0.45,0.00,4.72,0.09,0.00,86377.0,0
"2017-10-23",0.25,0.00,2.43,0.05,0.00,86375.0,0
"2017-10-24",0.23,0.00,3.52,0.05,0.00,59396.0,1
"2017-10-25",,,,-0.00,,0.0,1
"2017-10-26",,,,-0.00,,0.0,1
"2017-10-27",,,,-0.00,,0.0,1
"2017-10-28",,,,-0.00,,0.0,1
"2017-10-29",,,,-0.00,,0.0,1
"2017-10-30",,,,-0.00,,0.0,1
"2017-10-31",,,,-0.00,,0.0,1
