date,wssWindSpeedMean,wssWindSpeedMinimum,wssWindSpeedMaximum,wssWindSpeedVariance,wssWindSpeedStdErMean,wssWindSpeedNumPts,windSpeedQF
"2017-08-01",1.01,0.00,5.13,0.38,0.00,86371.0,0
"2017-08-02",0.46,0.00,4.27,0.19,0.00,86375.0,0
"2017-08-03",1.00,0.00,4.92,0.32,0.00,86375.0,0
"2017-08-04",0.35,0.00,2.81,0.08,0.00,86369.0,0
"2017-08-05",0.30,0.00,3.08,0.13,0.00,86380.0,0
"2017-08-06",0.48,0.00,2.67,0.09,0.00,86371.0,0
"2017-08-07",0.34,0.00,2.67,0.06,0.00,64173.0,1
"2017-08-08",0.44,0.00,4.18,0.10,0.00,74052.0,0
"2017-08-09",0.71,0.00,8.33,0.37,0.00,81596.0,0
"2017-08-10",1.26,0.00,4.96,0.32,0.00,82462.0,0
"2017-08-11",0.36,0.00,3.47,0.15,0.00,84977.0,0
"2017-08-12",0.62,0.00,4.64,0.43,0.00,86372.0,0
"2017-08-13",0.55,0.00,4.11,0.18,0.00,86306.0,0
"2017-08-14",0.51,0.00,3.31,0.18,0.00,86373.0,0
"2017-08-15",0.77,0.00,4.27,0.36,0.00,86375.0,0
"2017-08-16",1.45,0.00,5.47,0.62,0.00,86371.0,0
"2017-08-17",0.54,0.00,3.18,0.10,0.00,86371.0,0
"2017-08-18",0.95,0.00,5.02,0.32,0.00,85471.0,0
"2017-08-19",0.73,0.00,4.40,0.37,0.00,86374.0,0
"2017-08-20",1.01,0.00,4.30,0.34,0.00,86373.0,0
"2017-08-21",0.93,0.00,7.59,0.84,0.00,86335.0,0
"2017-08-22",1.13,0.04,5.00,0.40,0.00,86371.0,0
"2017-08-23",0.52,0.00,3.67,0.20,0.00,86370.0,0
"2017-08-24",1.45,0.01,5.14,0.57,0.00,86373.0,0
"2017-08-25",1.15,0.00,3.90,0.21,0.00,85474.0,0
"2017-08-26",0.62,0.00,3.70,0.14,0.00,86373.0,0
"2017-08-27",0.88,0.00,4.20,0.36,0.00,86374.0,0
"2017-08-28",0.62,0.00,3.26,0.20,0.00,86371.0,0
"2017-08-29",0.70,0.00,4.09,0.22,0.00,86371.0,0
"2017-08-30",0.64,0.00,3.49,0.21,0.00,86372.0,0
"2017-08-31",1.39,0.01,6.72,0.98,0.00,86377.0,0
