date,wssWindSpeedMean,wssWindSpeedMinimum,wssWindSpeedMaximum,wssWindSpeedVariance,wssWindSpeedStdErMean,wssWindSpeedNumPts,windSpeedQF
"2019-09-01",0.13,0.00,1.31,0.01,0.00,86377.0,0
"2019-09-02",0.13,0.00,1.07,0.01,0.00,86372.0,0
"2019-09-03",0.13,0.00,1.05,0.01,0.00,86226.0,0
"2019-09-04",0.13,0.00,0.97,0.01,0.00,86375.0,0
"2019-09-05",0.14,0.00,1.19,0.01,0.00,86379.0,0
"2019-09-06",0.14,0.00,1.06,0.01,0.00,86375.0,0
"2019-09-07",0.15,0.00,1.91,0.02,0.00,86378.0,0
"2019-09-08",0.17,0.00,1.73,0.02,0.00,86376.0,0
"2019-09-09",0.19,0.00,2.32,0.03,0.00,86371.0,0
"2019-09-10",0.20,0.00,2.14,0.03,0.00,86377.0,0
"2019-09-11",0.22,0.00,2.05,0.03,0.00,86370.0,0
"2019-09-12",0.23,0.00,2.73,0.04,0.00,86124.0,0
"2019-09-13",0.16,0.00,1.53,0.02,0.00,86375.0,0
"2019-09-14",0.17,0.00,2.11,0.02,0.00,86373.0,0
"2019-09-15",0.17,0.00,1.41,0.02,0.00,86377.0,0
"2019-09-16",0.17,0.00,1.88,0.02,0.00,86366.0,0
"2019-09-17",0.18,0.00,1.94,0.03,0.00,86372.0,0
"2019-09-18",0.17,0.00,1.49,0.02,0.00,86370.0,0
"2019-09-19",0.16,0.00,1.44,0.02,0.00,86370.0,0
"2019-09-20",0.21,0.00,2.10,0.04,0.00,86373.0,0
"2019-09-21",0.32,0.00,3.15,0.05,0.00,86370.0,0
"2019-09-22",0.30,0.00,2.67,0.04,0.00,86370.0,0
"2019-09-23",0.15,0.00,1.72,0.02,0.00,86371.0,0
"2019-09-24",0.16,0.00,2.44,0.02,0.00,86376.0,0
"2019-09-25",0.17,0.00,1.88,0.02,0.00,86282.0,0
"2019-09-26",0.19,0.00,2.09,0.02,0.00,86373.0,0
"2019-09-27",0.22,0.00,2.56,0.03,0.00,86372.0,0
"2019-09-28",0.22,0.00,2.27,0.02,0.00,86372.0,0
"2019-09-29",0.23,0.00,2.28,0.03,0.00,86373.0,0
"2019-09-30",0.22,0.00,2.10,0.03,0.00,86376.0,0
