date,wssWindSpeedMean,wssWindSpeedMinimum,wssWindSpeedMaximum,wssWindSpeedVariance,wssWindSpeedStdErMean,wssWindSpeedNumPts,windSpeedQF
"2018-07-01",0.18,0.00,2.21,0.03,0.00,86379.0,0
"2018-07-02",0.21,0.00,1.78,0.03,0.00,86374.0,0
"2018-07-03",0.17,0.00,1.46,0.02,0.00,86374.0,0
"2018-07-04",0.17,0.00,2.25,0.01,0.00,86381.0,0
"2018-07-05",0.15,0.00,2.17,0.02,0.00,86373.0,0
"2018-07-06",0.19,0.00,3.14,0.03,0.00,86381.0,0
"2018-07-07",0.18,0.00,2.66,0.03,0.00,86377.0,0
"2018-07-08",0.15,0.00,1.19,0.01,0.00,46791.0,1
"2018-07-09",0.19,0.00,2.23,0.03,0.00,86373.0,0
"2018-07-10",0.20,0.00,2.15,0.02,0.00,79178.0,0
"2018-07-11",0.16,0.00,1.87,0.02,0.00,86381.0,0
"2018-07-12",0.14,0.00,2.02,0.02,0.00,86383.0,0
"2018-07-13",0.16,0.00,1.38,0.02,0.00,86378.0,0
"2018-07-14",0.17,0.00,2.68,0.02,0.00,86376.0,0
"2018-07-15",0.14,0.00,1.98,0.01,0.00,86375.0,0
"2018-07-16",0.15,0.00,1.92,0.02,0.00,86373.0,0
"2018-07-17",0.17,0.00,2.80,0.03,0.00,86329.0,0
"2018-07-18",0.19,0.00,1.90,0.03,0.00,86375.0,0
"2018-07-19",0.22,0.00,2.67,0.04,0.00,86374.0,0
"2018-07-20",0.21,0.00,2.23,0.03,0.00,86378.0,0
"2018-07-21",0.18,0.00,2.22,0.02,0.00,86375.0,0
"2018-07-22",0.17,0.00,2.32,0.02,0.00,86374.0,0
"2018-07-23",0.15,0.00,1.67,0.02,0.00,86374.0,0
"2018-07-24",0.15,0.00,1.87,0.02,0.00,86382.0,0
"2018-07-25",0.15,0.00,2.78,0.02,0.00,86377.0,0
"2018-07-26",0.16,0.00,1.98,0.02,0.00,86373.0,0
"2018-07-27",0.16,0.00,2.15,0.02,0.00,86372.0,0
"2018-07-28",0.17,0.00,2.09,0.02,0.00,86381.0,0
"2018-07-29",0.14,0.00,1.38,0.02,0.00,86374.0,0
"2018-07-30",0.14,0.00,1.42,0.01,0.00,86375.0,0
"2018-07-31",0.16,0.00,1.86,0.02,0.00,86378.0,0
