date,wssWindSpeedMean,wssWindSpeedMinimum,wssWindSpeedMaximum,wssWindSpeedVariance,wssWindSpeedStdErMean,wssWindSpeedNumPts,windSpeedQF
"2019-05-01",0.66,0.00,4.31,0.15,0.00,85056.0,0
"2019-05-02",0.68,0.00,3.20,0.12,0.00,85278.0,0
"2019-05-03",0.65,0.00,3.66,0.15,0.00,86369.0,0
"2019-05-04",0.60,0.00,3.30,0.12,0.00,86374.0,0
"2019-05-05",0.72,0.00,3.13,0.15,0.00,86376.0,0
"2019-05-06",0.70,0.00,2.87,0.10,0.00,86363.0,0
"2019-05-07",0.71,0.00,3.90,0.12,0.00,86374.0,0
"2019-05-08",0.63,0.00,3.14,0.11,0.00,86366.0,0
"2019-05-09",0.49,0.00,2.52,0.09,0.00,86375.0,0
"2019-05-10",0.42,0.00,2.04,0.08,0.00,86371.0,0
"2019-05-11",0.49,0.00,2.84,0.14,0.00,86374.0,0
"2019-05-12",0.62,0.00,3.01,0.12,0.00,86373.0,0
"2019-05-13",0.66,0.00,3.10,0.12,0.00,86368.0,0
"2019-05-14",0.61,0.00,3.35,0.11,0.00,86377.0,0
"2019-05-15",0.47,0.00,2.54,0.07,0.00,86370.0,0
"2019-05-16",0.45,0.00,2.38,0.08,0.00,85130.0,0
"2019-05-17",0.48,0.00,2.93,0.10,0.00,86373.0,0
"2019-05-18",0.51,0.00,2.83,0.11,0.00,86373.0,0
"2019-05-19",0.52,0.00,3.01,0.10,0.00,86368.0,0
"2019-05-20",0.52,0.00,2.87,0.11,0.00,85414.0,0
"2019-05-21",0.56,0.00,3.00,0.12,0.00,86377.0,0
"2019-05-22",0.53,0.00,2.78,0.09,0.00,86376.0,0
"2019-05-23",0.21,0.00,1.00,0.01,0.00,6960.0,1
"2019-05-24",,,,-0.00,,0.0,1
"2019-05-25",,,,-0.00,,0.0,1
"2019-05-26",,,,-0.00,,0.0,1
"2019-05-27",,,,-0.00,,0.0,1
"2019-05-28",,,,-0.00,,0.0,1
"2019-05-29",,,,-0.00,,0.0,1
"2019-05-30",0.48,0.00,2.57,0.10,0.00,38297.0,1
"2019-05-31",0.53,0.00,3.79,0.17,0.00,86377.0,0
