date,wssWindSpeedMean,wssWindSpeedMinimum,wssWindSpeedMaximum,wssWindSpeedVariance,wssWindSpeedStdErMean,wssWindSpeedNumPts,windSpeedQF
"2017-07-14",1.16,0.00,5.01,0.43,0.00,86353.0,0
"2017-07-15",1.14,0.00,6.69,0.45,0.00,86342.0,0
"2017-07-16",0.85,0.00,4.88,0.22,0.00,86347.0,0
"2017-07-17",1.96,0.01,7.11,0.88,0.00,86366.0,0
"2017-07-18",1.90,0.01,7.90,1.16,0.00,86365.0,0
"2017-07-19",1.72,0.01,7.88,1.24,0.00,86352.0,0
"2017-07-20",1.36,0.00,7.35,0.77,0.00,86348.0,0
"2017-07-21",1.73,0.00,8.15,0.99,0.00,86353.0,0
"2017-07-22",1.80,0.00,6.40,0.98,0.00,86344.0,0
"2017-07-23",1.10,0.00,5.85,0.54,0.00,86342.0,0
"2017-07-24",1.79,0.00,6.60,0.78,0.00,86356.0,0
"2017-07-25",1.18,0.00,5.99,0.43,0.00,86341.0,0
"2017-07-26",1.05,0.00,4.88,0.37,0.00,86336.0,0
"2017-07-27",1.33,0.00,8.31,0.71,0.00,86352.0,0
"2017-07-28",1.20,0.00,8.21,0.45,0.00,86345.0,0
"2017-07-29",1.21,0.00,6.35,0.49,0.00,86348.0,0
"2017-07-30",0.88,0.00,4.11,0.32,0.00,86362.0,0
"2017-07-31",1.42,0.01,5.88,0.35,0.00,86340.0,0
