date,wssWindSpeedMean,wssWindSpeedMinimum,wssWindSpeedMaximum,wssWindSpeedVariance,wssWindSpeedStdErMean,wssWindSpeedNumPts,windSpeedQF
"2017-02-01",3.11,0.19,7.62,1.29,0.00,86312.0,0
"2017-02-02",3.53,0.55,7.09,0.69,0.00,86374.0,0
"2017-02-03",2.31,0.21,4.96,0.51,0.00,86377.0,0
"2017-02-04",2.01,0.00,7.09,2.32,0.01,86079.0,0
"2017-02-05",1.60,0.01,5.59,0.90,0.00,86371.0,0
"2017-02-06",1.91,0.03,5.75,0.62,0.00,86024.0,0
"2017-02-07",3.87,0.17,8.23,1.00,0.00,80734.0,1
"2017-02-08",2.73,0.45,7.36,0.69,0.00,86012.0,0
"2017-02-09",3.26,0.70,7.76,1.17,0.01,46308.0,1
"2017-02-10",,,,-0.00,,0.0,1
"2017-02-11",,,,-0.00,,0.0,1
"2017-02-12",,,,-0.00,,0.0,1
"2017-02-13",,,,-0.00,,0.0,1
"2017-02-14",,,,-0.00,,0.0,1
"2017-02-15",,,,-0.00,,0.0,1
"2017-02-16",,,,-0.00,,0.0,1
"2017-02-17",2.68,0.96,5.11,0.36,0.00,18496.0,1
"2017-02-18",1.59,0.00,5.24,0.85,0.00,86377.0,0
"2017-02-19",1.74,0.03,5.36,0.64,0.00,86372.0,0
"2017-02-20",1.71,0.00,6.76,1.42,0.00,86372.0,0
"2017-02-21",1.37,0.03,5.97,0.72,0.00,78931.0,0
"2017-02-22",1.89,0.00,7.57,1.52,0.00,86374.0,0
"2017-02-23",1.41,0.01,7.69,0.82,0.00,86372.0,0
"2017-02-24",2.24,0.12,6.13,1.04,0.00,86376.0,0
"2017-02-25",1.55,0.02,5.62,0.56,0.00,86379.0,0
"2017-02-26",1.12,0.00,7.31,0.79,0.00,86379.0,0
"2017-02-27",0.83,0.00,5.65,0.60,0.00,86368.0,0
"2017-02-28",1.42,0.00,4.44,0.43,0.00,86378.0,0
