date,wssWindSpeedMean,wssWindSpeedMinimum,wssWindSpeedMaximum,wssWindSpeedVariance,wssWindSpeedStdErMean,wssWindSpeedNumPts,windSpeedQF
"2019-11-01",0.32,0.00,1.54,0.04,0.00,86373.0,0
"2019-11-02",0.33,0.00,1.39,0.05,0.00,86363.0,0
"2019-11-03",0.35,0.00,1.41,0.05,0.00,86380.0,0
"2019-11-04",0.37,0.00,1.23,0.04,0.00,86376.0,0
"2019-11-05",0.27,0.00,1.57,0.04,0.00,86253.0,0
"2019-11-06",0.34,0.00,1.46,0.04,0.00,86368.0,0
"2019-11-07",0.36,0.00,1.52,0.04,0.00,86378.0,0
"2019-11-08",0.36,0.00,1.21,0.04,0.00,86373.0,0
"2019-11-09",0.34,0.00,1.80,0.04,0.00,86371.0,0
"2019-11-10",0.40,0.00,6.01,0.06,0.00,86365.0,0
"2019-11-11",0.39,0.00,1.52,0.07,0.00,86377.0,0
"2019-11-12",0.37,0.00,1.65,0.05,0.00,86374.0,0
"2019-11-13",0.26,0.00,1.49,0.03,0.00,86370.0,0
"2019-11-14",0.31,0.00,1.38,0.05,0.00,86372.0,0
"2019-11-15",0.41,0.00,1.32,0.05,0.00,86365.0,0
"2019-11-16",0.37,0.00,1.82,0.04,0.00,86377.0,0
"2019-11-17",0.25,0.00,1.64,0.02,0.00,86376.0,0
"2019-11-18",0.30,0.00,1.83,0.03,0.00,86375.0,0
"2019-11-19",0.25,0.00,1.02,0.03,0.00,86371.0,0
"2019-11-20",0.23,0.00,1.83,0.02,0.00,86374.0,0
"2019-11-21",0.25,0.00,2.24,0.02,0.00,86375.0,0
"2019-11-22",0.31,0.00,2.73,0.04,0.00,86372.0,0
"2019-11-23",0.36,0.00,2.43,0.05,0.00,86369.0,0
"2019-11-24",0.23,0.00,2.54,0.02,0.00,86370.0,0
"2019-11-25",0.18,0.00,1.80,0.02,0.00,86378.0,0
"2019-11-26",0.26,0.00,1.16,0.03,0.00,86356.0,0
"2019-11-27",0.30,0.00,1.11,0.03,0.00,86370.0,0
"2019-11-28",0.19,0.00,1.87,0.02,0.00,86380.0,0
"2019-11-29",0.34,0.00,1.58,0.04,0.00,86376.0,0
"2019-11-30",0.26,0.00,2.07,0.03,0.00,86375.0,0
