uid,namedLocation,domainID,siteID,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,plotType,nlcdClass,plotID,subplotID,endDate,boutNumber,eventID,samplingProtocolVersion,targetTaxaPresent,taxonID,scientificName,taxonRank,family,nativeStatusCode,identificationQualifier,taxonIDRemarks,morphospeciesID,morphospeciesIDRemarks,identificationReferences,additionalSpecies,remarks,measuredBy,recordedBy,samplingImpractical,samplingImpracticalRemarks,biophysicalCriteria
"29f46867-23b4-4827-a3f5-4d02bac95312","YELL_002.basePlot.div","D12","YELL",44.932467,-110.634896,"WGS84",20.01,2125.1,0.0,"distributed","shrubScrub","YELL_002","31","2021-06-21",1,"YELL_002.1.2021","NEON.DOC.014042vL","Y","2PLANT","Unknown plant","kingdom",,"UNK",,"Small indistinct","Hotdogleaf _2021","Alt linear leaf 3cm long .3cm wide",,"Y",,"0000-0002-3973-0882","0000-0001-7752-1312","OK",,"OK - no known exceptions"
"35920bfb-dceb-4af8-b6d5-06f7f4976480","YELL_002.basePlot.div","D12","YELL",44.932467,-110.634896,"WGS84",20.01,2125.1,0.0,"distributed","shrubScrub","YELL_002","31.1.10","2021-06-21",1,"YELL_002.1.2021","NEON.DOC.014042vL","Y","FRVI","Fragaria virginiana Duchesne","species","Rosaceae","N",,,,,,"Y",,"0000-0002-3973-0882","0000-0001-7752-1312","OK",,"OK - no known exceptions"
"b6791bc8-b170-4f64-b639-339b401f4914","YELL_002.basePlot.div","D12","YELL",44.932467,-110.634896,"WGS84",20.01,2125.1,0.0,"distributed","shrubScrub","YELL_002","31","2021-06-21",1,"YELL_002.1.2021","NEON.DOC.014042vL","Y","COPA3","Collinsia parviflora Lindl.","species","Scrophulariaceae","N",,,,,,"Y",,"0000-0002-3973-0882","0000-0001-7752-1312","OK",,"OK - no known exceptions"
"4463e8c3-7e0a-4426-a36e-d9f49f064964","YELL_002.basePlot.div","D12","YELL",44.932467,-110.634896,"WGS84",20.01,2125.1,0.0,"distributed","shrubScrub","YELL_002","31","2021-06-21",1,"YELL_002.1.2021","NEON.DOC.014042vL","Y","MARE11","Mahonia repens (Lindl.) G. Don","species","Berberidaceae","N",,,,,,"Y",,"0000-0002-3973-0882","0000-0001-7752-1312","OK",,"OK - no known exceptions"
"8ba9987a-c0aa-4166-a43b-ccd426edf7fb","YELL_002.basePlot.div","D12","YELL",44.932467,-110.634896,"WGS84",20.01,2125.1,0.0,"distributed","shrubScrub","YELL_002","31.1.10","2021-06-21",1,"YELL_002.1.2021","NEON.DOC.014042vL","Y","HECO26","Hesperostipa comata (Trin. & Rupr.) Barkworth","species","Poaceae","N",,,,,,"Y",,"0000-0002-3973-0882","0000-0001-7752-1312","OK",,"OK - no known exceptions"
"e8f4d0da-a18d-4a21-b658-4f76485e80f7","YELL_002.basePlot.div","D12","YELL",44.932467,-110.634896,"WGS84",20.01,2125.1,0.0,"distributed","shrubScrub","YELL_002","31.1.10","2021-06-21",1,"YELL_002.1.2021","NEON.DOC.014042vL","Y","ARCO5","Arenaria congesta Nutt.","species","Caryophyllaceae","N",,,,,,"Y",,"0000-0002-3973-0882","0000-0001-7752-1312","OK",,"OK - no known exceptions"
"b4e9d725-ac03-4a2e-af4e-69b48bbeb058","YELL_002.basePlot.div","D12","YELL",44.932467,-110.634896,"WGS84",20.01,2125.1,0.0,"distributed","shrubScrub","YELL_002","31","2021-06-21",1,"YELL_002.1.2021","NEON.DOC.014042vL","Y","ROACS","Rosa acicularis Lindl. ssp. sayi (Schwein.) W.H. Lewis","subspecies","Rosaceae","N",,,,,,"Y",,"0000-0002-3973-0882","0000-0001-7752-1312","OK",,"OK - no known exceptions"
"332e29ec-a7b5-4527-8faa-4ae38286dad5","YELL_002.basePlot.div","D12","YELL",44.932467,-110.634896,"WGS84",20.01,2125.1,0.0,"distributed","shrubScrub","YELL_002","31.1.10","2021-06-21",1,"YELL_002.1.2021","NEON.DOC.014042vL","Y","ANTENSPP","Antennaria spp.","genus","Asteraceae","N",,,,,,"Y",,"0000-0002-3973-0882","0000-0001-7752-1312","OK",,"OK - no known exceptions"
"b2ebd31c-d6ff-4b9d-b2f1-20971f0465d9","YELL_002.basePlot.div","D12","YELL",44.932467,-110.634896,"WGS84",20.01,2125.1,0.0,"distributed","shrubScrub","YELL_002","31","2021-06-21",1,"YELL_002.1.2021","NEON.DOC.014042vL","Y","LIDA","Linaria dalmatica (L.) Mill.","species","Scrophulariaceae","I",,,,,,"Y",,"0000-0002-3973-0882","0000-0001-7752-1312","OK",,"OK - no known exceptions"
"287d1d0a-1bd7-4ea7-a6f1-22ccc9d24fe9","YELL_002.basePlot.div","D12","YELL",44.932467,-110.634896,"WGS84",20.01,2125.1,0.0,"distributed","shrubScrub","YELL_002","31.1.10","2021-06-21",1,"YELL_002.1.2021","NEON.DOC.014042vL","Y","BRASSI","Brassicaceae sp.","family","Brassicaceae","UNK",,,"Purplestarrymustard_2021","Stellate hairs rosette purple under",,"Y","Photo #112-1372 to ...4","0000-0002-3973-0882","0000-0001-7752-1312","OK",,"OK - no known exceptions"
"7f6f2dfc-7888-41da-8988-97ddaeeeaf4b","YELL_002.basePlot.div","D12","YELL",44.932467,-110.634896,"WGS84",20.01,2125.1,0.0,"distributed","shrubScrub","YELL_002","31.1.10","2021-06-21",1,"YELL_002.1.2021","NEON.DOC.014042vL","Y","BROMU","Bromus sp.","genus","Poaceae","UNK","cf. genus",,,,,"Y",,"0000-0002-3973-0882","0000-0001-7752-1312","OK",,"OK - no known exceptions"
"4bdf18ce-ccb4-4f55-8ac4-878096b71206","YELL_002.basePlot.div","D12","YELL",44.932467,-110.634896,"WGS84",20.01,2125.1,0.0,"distributed","shrubScrub","YELL_002","31.1.10","2021-06-21",1,"YELL_002.1.2021","NEON.DOC.014042vL","Y","LUSE4","Lupinus sericeus Pursh","species","Fabaceae","N",,,,,,"Y",,"0000-0002-3973-0882","0000-0001-7752-1312","OK",,"OK - no known exceptions"
"deb0a5bd-bf43-457b-9a39-39719c8f3335","YELL_002.basePlot.div","D12","YELL",44.932467,-110.634896,"WGS84",20.01,2125.1,0.0,"distributed","shrubScrub","YELL_002","31","2021-06-21",1,"YELL_002.1.2021","NEON.DOC.014042vL","Y","LIRU4","Lithospermum ruderale Douglas ex Lehm.","species","Boraginaceae","N",,,,,,"Y",,"0000-0002-3973-0882","0000-0001-7752-1312","OK",,"OK - no known exceptions"
"2a921da7-8316-4ce9-89a4-4310c580b618","YELL_002.basePlot.div","D12","YELL",44.932467,-110.634896,"WGS84",20.01,2125.1,0.0,"distributed","shrubScrub","YELL_002","31","2021-06-21",1,"YELL_002.1.2021","NEON.DOC.014042vL","Y","KOMA","Koeleria macrantha (Ledeb.) Schult.","species","Poaceae","N",,,,,,"Y",,"0000-0002-3973-0882","0000-0001-7752-1312","OK",,"OK - no known exceptions"
"fe6138a6-4251-4efd-ba11-57c55c41e52b","YELL_002.basePlot.div","D12","YELL",44.932467,-110.634896,"WGS84",20.01,2125.1,0.0,"distributed","shrubScrub","YELL_002","31","2021-06-21",1,"YELL_002.1.2021","NEON.DOC.014042vL","Y","ASTERA","Asteraceae sp.","family","Asteraceae","UNK",,,,,,"Y",,"0000-0002-3973-0882","0000-0001-7752-1312","OK",,"OK - no known exceptions"
