date,wssPrecipTotal,precipQF
"2021-09-01",0.600,0
"2021-09-02",0.270,0
"2021-09-03",0.390,0
"2021-09-04",0.500,0
"2021-09-05",0.520,0
"2021-09-06",0.580,0
"2021-09-07",0.670,0
"2021-09-08",0.320,0
"2021-09-09",0.370,0
"2021-09-10",0.690,0
"2021-09-11",0.840,0
"2021-09-12",0.570,0
"2021-09-13",0.920,0
"2021-09-14",0.570,0
"2021-09-15",0.870,0
"2021-09-16",0.820,0
"2021-09-17",0.430,0
"2021-09-18",0.840,0
"2021-09-19",4.010,0
"2021-09-20",2.380,0
"2021-09-21",0.470,0
"2021-09-22",0.390,0
"2021-09-23",0.420,0
"2021-09-24",0.320,0
"2021-09-25",0.400,0
"2021-09-26",0.560,0
"2021-09-27",0.670,0
"2021-09-28",0.770,0
"2021-09-29",0.720,0
"2021-09-30",0.480,0
