date,wssPrecipTotal,precipQF
"2017-03-01",0.410,0
"2017-03-02",0.290,0
"2017-03-03",1.920,0
"2017-03-04",2.690,0
"2017-03-05",1.420,0
"2017-03-06",1.400,0
"2017-03-07",0.480,0
"2017-03-08",1.770,0
"2017-03-09",0.610,0
"2017-03-10",1.340,0
"2017-03-11",2.880,0
"2017-03-12",2.220,0
"2017-03-13",1.900,0
"2017-03-14",46.590,0
"2017-03-15",4.130,0
"2017-03-16",1.580,0
"2017-03-17",1.460,0
"2017-03-18",1.300,0
"2017-03-19",1.390,0
"2017-03-20",1.080,0
"2017-03-21",0.910,0
"2017-03-22",1.340,0
"2017-03-23",1.880,0
"2017-03-24",1.920,0
"2017-03-25",1.620,0
"2017-03-26",0.740,0
"2017-03-27",15.130,0
"2017-03-28",3.630,0
"2017-03-29",7.400,0
"2017-03-30",0.940,1
"2017-03-31",0.000,1
