date,wssPrecipTotal,precipQF
"2021-08-01",0.220,0
"2021-08-02",2.210,0
"2021-08-03",5.790,0
"2021-08-04",11.050,0
"2021-08-05",4.500,0
"2021-08-06",0.770,0
"2021-08-07",2.220,0
"2021-08-08",0.350,0
"2021-08-09",0.290,0
"2021-08-10",0.820,0
"2021-08-11",20.640,0
"2021-08-12",0.520,0
"2021-08-13",0.640,0
"2021-08-14",0.150,0
"2021-08-15",0.200,0
"2021-08-16",3.970,0
"2021-08-17",5.640,0
"2021-08-18",6.500,0
"2021-08-19",4.080,0
"2021-08-20",0.130,0
"2021-08-21",0.110,0
"2021-08-22",0.360,0
"2021-08-23",4.640,0
"2021-08-24",12.790,0
"2021-08-25",1.680,0
"2021-08-26",6.420,0
"2021-08-27",7.170,0
"2021-08-28",2.050,0
"2021-08-29",0.810,0
"2021-08-30",1.810,0
"2021-08-31",1.180,0
