date,wssPrecipTotal,precipQF
"2017-10-01",0.690,0
"2017-10-02",0.650,0
"2017-10-03",0.540,1
"2017-10-04",0.420,0
"2017-10-05",0.260,0
"2017-10-06",0.410,0
"2017-10-07",0.500,0
"2017-10-08",0.490,0
"2017-10-09",0.600,0
"2017-10-10",0.480,1
"2017-10-11",0.380,0
"2017-10-12",0.070,0
"2017-10-13",0.300,1
"2017-10-14",0.980,0
"2017-10-15",0.430,1
"2017-10-16",0.380,1
"2017-10-17",0.310,0
"2017-10-18",0.380,0
"2017-10-19",0.360,0
"2017-10-20",0.390,0
"2017-10-21",1.010,1
"2017-10-22",0.940,1
"2017-10-23",0.520,0
"2017-10-24",0.510,0
"2017-10-25",0.810,1
"2017-10-26",0.740,0
"2017-10-27",0.630,0
"2017-10-28",0.410,0
"2017-10-29",0.590,0
"2017-10-30",0.410,0
"2017-10-31",0.240,0
