date,wssPrecipTotal,precipQF
"2019-04-01",0.140,0
"2019-04-02",0.150,0
"2019-04-03",0.170,0
"2019-04-04",0.120,0
"2019-04-05",2.170,0
"2019-04-06",0.100,0
"2019-04-07",0.410,0
"2019-04-08",1.090,0
"2019-04-09",0.480,0
"2019-04-10",0.140,0
"2019-04-11",0.260,0
"2019-04-12",3.530,0
"2019-04-13",4.490,0
"2019-04-14",18.500,0
"2019-04-15",1.290,0
"2019-04-16",0.080,0
"2019-04-17",0.350,0
"2019-04-18",0.340,0
"2019-04-19",25.610,0
"2019-04-20",1.700,0
"2019-04-21",0.150,0
"2019-04-22",0.400,0
"2019-04-23",0.300,0
"2019-04-24",0.340,0
"2019-04-25",0.320,0
"2019-04-26",5.650,0
"2019-04-27",0.200,0
"2019-04-28",2.470,0
"2019-04-29",0.260,0
"2019-04-30",0.080,0
