date,wssPrecipTotal,precipQF
"2018-02-01",2.660,1
"2018-02-02",4.010,1
"2018-02-03",1.640,1
"2018-02-04",3.390,1
"2018-02-05",2.180,1
"2018-02-06",1.090,1
"2018-02-07",2.570,1
"2018-02-08",3.800,1
"2018-02-09",2.930,1
"2018-02-10",2.160,0
"2018-02-11",1.930,1
"2018-02-12",2.630,1
"2018-02-13",0.780,0
"2018-02-14",1.060,0
"2018-02-15",2.750,1
"2018-02-16",1.500,0
"2018-02-17",3.810,1
"2018-02-18",0.930,0
"2018-02-19",1.250,0
"2018-02-20",16.940,1
"2018-02-21",29.640,1
"2018-02-22",2.700,1
"2018-02-23",3.580,0
"2018-02-24",13.440,0
"2018-02-25",1.970,1
"2018-02-26",1.470,0
"2018-02-27",1.200,0
"2018-02-28",1.350,0
