date,wssPrecipTotal,precipQF
"2018-07-01",15.640,0
"2018-07-02",1.020,0
"2018-07-03",0.390,0
"2018-07-04",4.760,0
"2018-07-05",0.000,0
"2018-07-06",0.350,0
"2018-07-07",0.330,0
"2018-07-08",0.720,0
"2018-07-09",0.340,0
"2018-07-10",0.280,0
"2018-07-11",0.290,0
"2018-07-12",22.950,0
"2018-07-13",3.480,0
"2018-07-14",0.590,0
"2018-07-15",0.470,0
"2018-07-16",0.430,0
"2018-07-17",0.450,0
"2018-07-18",0.360,0
"2018-07-19",0.430,0
"2018-07-20",14.230,0
"2018-07-21",0.810,0
"2018-07-22",0.620,0
"2018-07-23",0.440,0
"2018-07-24",0.380,0
"2018-07-25",2.670,0
"2018-07-26",8.580,0
"2018-07-27",0.960,0
"2018-07-28",2.330,0
"2018-07-29",0.670,0
"2018-07-30",0.520,0
"2018-07-31",0.610,0
