date,wssPrecipTotal,precipQF
"2019-05-01",1.220,0
"2019-05-02",1.520,0
"2019-05-03",1.060,0
"2019-05-04",1.370,1
"2019-05-05",1.780,1
"2019-05-06",1.200,1
"2019-05-07",1.180,1
"2019-05-08",1.350,0
"2019-05-09",1.700,1
"2019-05-10",1.340,1
"2019-05-11",1.150,1
"2019-05-12",1.120,1
"2019-05-13",1.340,1
"2019-05-14",1.470,1
"2019-05-15",1.470,1
"2019-05-16",2.330,1
"2019-05-17",1.910,0
"2019-05-18",0.720,1
"2019-05-19",1.320,1
"2019-05-20",1.320,1
"2019-05-21",1.340,1
"2019-05-22",1.720,1
"2019-05-23",1.330,1
"2019-05-24",1.450,0
"2019-05-25",0.630,1
"2019-05-26",1.330,1
"2019-05-27",1.030,1
"2019-05-28",1.840,1
"2019-05-29",0.480,1
"2019-05-30",1.860,1
"2019-05-31",1.050,1
