date,wssPrecipTotal,precipQF
"2018-03-01",0.800,1
"2018-03-02",0.670,0
"2018-03-03",0.720,1
"2018-03-04",1.330,1
"2018-03-05",0.440,1
"2018-03-06",0.240,1
"2018-03-07",0.310,1
"2018-03-08",0.120,1
"2018-03-09",0.200,0
"2018-03-10",0.300,0
"2018-03-11",0.520,0
"2018-03-12",0.310,0
"2018-03-13",0.090,0
"2018-03-14",1.210,0
"2018-03-15",5.990,1
"2018-03-16",0.900,1
"2018-03-17",1.850,0
"2018-03-18",0.770,1
"2018-03-19",0.730,1
"2018-03-20",0.460,1
"2018-03-21",0.430,0
"2018-03-22",0.250,0
"2018-03-23",1.560,0
"2018-03-24",0.570,0
"2018-03-25",0.530,1
"2018-03-26",0.470,1
"2018-03-27",0.380,1
"2018-03-28",0.480,0
"2018-03-29",0.440,0
"2018-03-30",0.240,1
"2018-03-31",1.130,0
