date,wssPrecipTotal,precipQF
"2022-02-01",3.190,1
"2022-02-02",2.610,1
"2022-02-03",2.050,1
"2022-02-04",3.110,1
"2022-02-05",1.950,1
"2022-02-06",2.230,1
"2022-02-07",2.190,1
"2022-02-08",1.770,1
"2022-02-09",3.150,1
"2022-02-10",1.930,1
"2022-02-11",0.700,1
"2022-02-12",1.250,1
"2022-02-13",1.440,1
"2022-02-14",1.250,1
"2022-02-15",0.000,1
"2022-02-16",1.420,0
"2022-02-17",1.090,0
"2022-02-18",0.490,0
"2022-02-19",0.480,0
"2022-02-20",0.390,0
"2022-02-21",2.800,0
"2022-02-22",1.450,0
"2022-02-23",5.300,0
"2022-02-24",0.920,0
"2022-02-25",0.290,0
"2022-02-26",0.400,0
"2022-02-27",0.220,0
"2022-02-28",0.380,0
