date,wssPrecipTotal,precipQF
"2021-12-01",1.330,1
"2021-12-02",1.340,1
"2021-12-03",0.900,1
"2021-12-04",0.870,1
"2021-12-05",1.370,1
"2021-12-06",0.730,1
"2021-12-07",0.780,1
"2021-12-08",0.190,1
"2021-12-09",0.700,1
"2021-12-10",0.620,1
"2021-12-11",1.860,1
"2021-12-12",1.310,1
"2021-12-13",0.490,1
"2021-12-14",0.280,1
"2021-12-15",0.780,1
"2021-12-16",1.800,1
"2021-12-17",1.220,1
"2021-12-18",1.180,1
"2021-12-19",2.150,1
"2021-12-20",0.950,1
"2021-12-21",0.950,1
"2021-12-22",0.350,1
"2021-12-23",0.500,1
"2021-12-24",0.490,1
"2021-12-25",0.860,1
"2021-12-26",1.760,1
"2021-12-27",1.190,1
"2021-12-28",1.410,1
"2021-12-29",0.670,1
"2021-12-30",2.720,0
"2021-12-31",1.440,1
