date,wssPrecipTotal,precipQF
"2021-06-01",0.900,0
"2021-06-02",0.920,0
"2021-06-03",15.920,0
"2021-06-04",0.670,0
"2021-06-05",0.790,0
"2021-06-06",1.810,0
"2021-06-07",11.630,0
"2021-06-08",0.810,0
"2021-06-09",2.110,0
"2021-06-10",1.980,0
"2021-06-11",8.850,0
"2021-06-12",0.930,0
"2021-06-13",0.850,0
"2021-06-14",0.800,0
"2021-06-15",1.150,0
"2021-06-16",1.230,0
"2021-06-17",1.050,0
"2021-06-18",0.780,0
"2021-06-19",0.790,0
"2021-06-20",0.730,0
"2021-06-21",28.770,0
"2021-06-22",19.450,0
"2021-06-23",1.520,0
"2021-06-24",0.910,0
"2021-06-25",0.850,0
"2021-06-26",1.150,0
"2021-06-27",0.940,0
"2021-06-28",1.380,0
"2021-06-29",1.050,0
"2021-06-30",0.850,0
