date,wssPrecipTotal,precipQF
"2020-10-01",2.100,0
"2020-10-02",5.700,0
"2020-10-03",0.120,0
"2020-10-04",0.070,0
"2020-10-05",0.320,0
"2020-10-06",0.200,0
"2020-10-07",0.100,0
"2020-10-08",0.100,0
"2020-10-09",0.030,0
"2020-10-10",0.050,0
"2020-10-11",0.040,0
"2020-10-12",0.130,0
"2020-10-13",6.290,0
"2020-10-14",0.080,0
"2020-10-15",0.020,0
"2020-10-16",0.000,0
"2020-10-17",0.000,0
"2020-10-18",3.710,0
"2020-10-19",11.060,0
"2020-10-20",0.780,0
"2020-10-21",0.910,0
"2020-10-22",0.230,0
"2020-10-23",2.190,0
"2020-10-24",0.930,0
"2020-10-25",1.200,0
"2020-10-26",4.910,0
"2020-10-27",2.770,0
"2020-10-28",12.740,0
"2020-10-29",12.080,0
"2020-10-30",26.600,0
"2020-10-31",0.280,0
