date,wssPrecipTotal,precipQF
"2019-02-01",0.040,0
"2019-02-02",0.040,0
"2019-02-03",0.100,0
"2019-02-04",0.120,0
"2019-02-05",0.060,0
"2019-02-06",4.500,0
"2019-02-07",2.740,0
"2019-02-08",0.350,1
"2019-02-09",0.000,0
"2019-02-10",0.180,0
"2019-02-11",3.860,0
"2019-02-12",0.670,0
"2019-02-13",0.340,1
"2019-02-14",0.540,0
"2019-02-15",0.130,0
"2019-02-16",0.100,1
"2019-02-17",0.290,0
"2019-02-18",0.190,0
"2019-02-19",6.910,0
"2019-02-20",0.130,0
"2019-02-21",0.000,0
"2019-02-22",0.860,0
"2019-02-23",0.080,0
"2019-02-24",0.070,0
"2019-02-25",0.250,1
"2019-02-26",0.040,0
"2019-02-27",0.340,0
"2019-02-28",0.200,1
