date,wssPrecipTotal,precipQF
"2021-05-01",0.100,0
"2021-05-02",0.130,0
"2021-05-03",0.480,0
"2021-05-04",0.180,0
"2021-05-05",4.440,0
"2021-05-06",0.450,0
"2021-05-07",0.100,0
"2021-05-08",0.020,0
"2021-05-09",0.000,0
"2021-05-10",0.130,0
"2021-05-11",0.040,0
"2021-05-12",0.040,0
"2021-05-13",1.430,0
"2021-05-14",0.300,0
"2021-05-15",0.180,0
"2021-05-16",0.040,0
"2021-05-17",0.020,0
"2021-05-18",0.070,0
"2021-05-19",0.380,0
"2021-05-20",0.530,0
"2021-05-21",3.970,0
"2021-05-22",6.250,0
"2021-05-23",1.150,0
"2021-05-24",0.000,0
"2021-05-25",0.980,0
"2021-05-26",0.000,0
"2021-05-27",0.000,0
"2021-05-28",0.000,0
"2021-05-29",0.000,0
"2021-05-30",0.040,0
"2021-05-31",0.300,0
