date,wssPrecipTotal,precipQF
"2018-10-01",1.330,1
"2018-10-02",1.690,0
"2018-10-03",1.590,0
"2018-10-04",6.500,0
"2018-10-05",6.870,1
"2018-10-06",1.440,1
"2018-10-07",1.430,0
"2018-10-08",1.720,1
"2018-10-09",1.050,1
"2018-10-10",1.000,1
"2018-10-11",1.670,1
"2018-10-12",2.550,1
"2018-10-13",6.000,1
"2018-10-14",2.330,0
"2018-10-15",1.210,0
"2018-10-16",0.970,1
"2018-10-17",0.870,1
"2018-10-18",0.910,1
"2018-10-19",2.220,1
"2018-10-20",1.290,1
"2018-10-21",1.380,1
"2018-10-22",1.250,1
"2018-10-23",1.550,1
"2018-10-24",2.600,0
"2018-10-25",2.010,0
"2018-10-26",2.380,0
"2018-10-27",5.110,0
"2018-10-28",1.510,1
"2018-10-29",9.600,0
"2018-10-30",1.430,1
"2018-10-31",2.210,1
