date,wssPrecipTotal,precipQF
"2018-08-01",7.380,0
"2018-08-02",0.550,0
"2018-08-03",0.910,0
"2018-08-04",0.630,0
"2018-08-05",1.340,0
"2018-08-06",1.350,0
"2018-08-07",1.460,0
"2018-08-08",0.840,0
"2018-08-09",11.930,0
"2018-08-10",1.210,0
"2018-08-11",0.550,0
"2018-08-12",0.850,0
"2018-08-13",4.420,0
"2018-08-14",0.550,0
"2018-08-15",0.780,0
"2018-08-16",0.670,0
"2018-08-17",2.580,0
"2018-08-18",0.390,1
"2018-08-19",0.000,1
"2018-08-20",1.640,1
"2018-08-21",0.630,0
"2018-08-22",1.210,0
"2018-08-23",0.920,0
"2018-08-24",0.720,0
"2018-08-25",0.610,0
"2018-08-26",0.660,0
"2018-08-27",0.840,0
"2018-08-28",0.810,0
"2018-08-29",35.110,0
"2018-08-30",4.540,0
"2018-08-31",2.810,0
