date,wssPrecipTotal,precipQF
"2020-11-01",2.100,0
"2020-11-02",1.380,0
"2020-11-03",0.730,0
"2020-11-04",0.650,0
"2020-11-05",0.500,0
"2020-11-06",0.600,0
"2020-11-07",0.580,0
"2020-11-08",0.560,0
"2020-11-09",0.490,0
"2020-11-10",0.610,0
"2020-11-11",23.960,0
"2020-11-12",2.060,0
"2020-11-13",0.750,0
"2020-11-14",0.600,0
"2020-11-15",2.560,0
"2020-11-16",0.670,0
"2020-11-17",1.170,0
"2020-11-18",0.480,0
"2020-11-19",0.530,0
"2020-11-20",0.540,0
"2020-11-21",0.450,0
"2020-11-22",0.270,0
"2020-11-23",2.650,0
"2020-11-24",0.590,0
"2020-11-25",1.510,0
"2020-11-26",0.830,0
"2020-11-27",0.640,0
"2020-11-28",0.870,0
"2020-11-29",0.470,0
"2020-11-30",6.530,0
