date,wssPrecipTotal,precipQF
"2019-01-01",1.510,0
"2019-01-02",1.230,0
"2019-01-03",0.160,0
"2019-01-04",0.520,0
"2019-01-05",0.550,0
"2019-01-06",0.100,0
"2019-01-07",6.600,0
"2019-01-08",0.500,0
"2019-01-09",0.730,0
"2019-01-10",0.400,0
"2019-01-11",0.420,0
"2019-01-12",0.000,0
"2019-01-13",0.480,0
"2019-01-14",0.520,0
"2019-01-15",0.250,0
"2019-01-16",0.830,0
"2019-01-17",0.740,0
"2019-01-18",1.180,0
"2019-01-19",0.500,0
"2019-01-20",1.040,0
"2019-01-21",1.580,0
"2019-01-22",1.270,0
"2019-01-23",0.000,0
"2019-01-24",1.360,0
"2019-01-25",0.390,0
"2019-01-26",0.640,0
"2019-01-27",1.210,0
"2019-01-28",1.030,0
"2019-01-29",1.070,0
"2019-01-30",0.770,0
"2019-01-31",0.520,0
