date,wssPrecipTotal,precipQF
"2021-03-01",0.080,0
"2021-03-02",0.000,0
"2021-03-03",0.020,0
"2021-03-04",0.120,0
"2021-03-05",0.100,0
"2021-03-06",0.110,0
"2021-03-07",0.060,0
"2021-03-08",0.000,0
"2021-03-09",0.140,0
"2021-03-10",0.120,0
"2021-03-11",0.080,0
"2021-03-12",3.430,0
"2021-03-13",0.060,0
"2021-03-14",0.190,0
"2021-03-15",0.210,0
"2021-03-16",0.090,0
"2021-03-17",0.090,0
"2021-03-18",0.160,0
"2021-03-19",0.190,0
"2021-03-20",0.240,0
"2021-03-21",0.100,0
"2021-03-22",0.050,0
"2021-03-23",0.090,0
"2021-03-24",10.980,0
"2021-03-25",0.130,0
"2021-03-26",0.330,0
"2021-03-27",0.680,0
"2021-03-28",0.380,0
"2021-03-29",0.270,0
"2021-03-30",0.390,0
"2021-03-31",0.250,0
