date,wssPrecipTotal,precipQF
"2021-04-01",2.860,0
"2021-04-02",2.060,0
"2021-04-03",1.430,0
"2021-04-04",0.900,0
"2021-04-05",1.180,0
"2021-04-06",0.960,0
"2021-04-07",1.160,0
"2021-04-08",1.140,0
"2021-04-09",0.820,0
"2021-04-10",1.020,0
"2021-04-11",1.010,0
"2021-04-12",0.370,0
"2021-04-13",0.990,0
"2021-04-14",1.620,0
"2021-04-15",7.010,0
"2021-04-16",16.680,1
"2021-04-17",0.510,1
"2021-04-18",0.870,1
"2021-04-19",1.170,1
"2021-04-20",0.690,1
"2021-04-21",3.270,1
"2021-04-22",1.460,1
"2021-04-23",1.310,1
"2021-04-24",1.720,0
"2021-04-25",1.090,0
"2021-04-26",1.430,1
"2021-04-27",1.010,0
"2021-04-28",4.150,0
"2021-04-29",31.860,0
"2021-04-30",6.910,0
