date,wssPrecipTotal,precipQF
"2018-06-01",0.600,0
"2018-06-02",0.780,0
"2018-06-03",0.720,0
"2018-06-04",0.740,0
"2018-06-05",0.620,0
"2018-06-06",0.660,0
"2018-06-07",0.780,0
"2018-06-08",1.290,0
"2018-06-09",0.690,0
"2018-06-10",0.420,0
"2018-06-11",0.630,0
"2018-06-12",20.580,0
"2018-06-13",0.820,0
"2018-06-14",4.450,0
"2018-06-15",0.760,0
"2018-06-16",1.010,0
"2018-06-17",0.510,0
"2018-06-18",0.790,0
"2018-06-19",0.510,0
"2018-06-20",0.770,0
"2018-06-21",1.130,0
"2018-06-22",1.070,0
"2018-06-23",0.460,1
"2018-06-24",0.000,1
"2018-06-25",0.330,1
"2018-06-26",0.680,0
"2018-06-27",0.690,0
"2018-06-28",11.520,0
"2018-06-29",0.440,0
"2018-06-30",0.820,0
