date,wssPrecipTotal,precipQF
"2017-01-01",1.120,0
"2017-01-02",0.940,0
"2017-01-03",6.280,0
"2017-01-04",0.550,0
"2017-01-05",1.000,0
"2017-01-06",1.090,0
"2017-01-07",23.060,0
"2017-01-08",0.920,0
"2017-01-09",0.750,0
"2017-01-10",1.180,0
"2017-01-11",1.170,0
"2017-01-12",1.210,0
"2017-01-13",0.810,0
"2017-01-14",1.370,0
"2017-01-15",1.210,0
"2017-01-16",1.080,0
"2017-01-17",1.300,0
"2017-01-18",1.010,0
"2017-01-19",1.010,0
"2017-01-20",1.750,0
"2017-01-21",0.940,0
"2017-01-22",5.380,0
"2017-01-23",1.720,0
"2017-01-24",1.190,0
"2017-01-25",0.920,0
"2017-01-26",0.730,0
"2017-01-27",0.710,0
"2017-01-28",0.580,0
"2017-01-29",0.570,0
"2017-01-30",1.320,0
"2017-01-31",0.760,0
