date,wssPrecipTotal,precipQF
"2017-11-01",0.230,1
"2017-11-02",0.160,0
"2017-11-03",0.460,0
"2017-11-04",0.050,1
"2017-11-05",0.210,1
"2017-11-06",1.000,0
"2017-11-07",0.350,0
"2017-11-08",0.310,1
"2017-11-09",0.490,0
"2017-11-10",0.590,1
"2017-11-11",1.280,0
"2017-11-12",0.270,0
"2017-11-13",0.180,0
"2017-11-14",0.020,0
"2017-11-15",0.620,0
"2017-11-16",0.390,0
"2017-11-17",0.060,0
"2017-11-18",0.180,0
"2017-11-19",0.560,1
"2017-11-20",0.130,0
"2017-11-21",0.200,0
"2017-11-22",0.890,1
"2017-11-23",0.330,0
"2017-11-24",0.140,0
"2017-11-25",0.590,0
"2017-11-26",0.100,0
"2017-11-27",0.000,0
"2017-11-28",0.150,0
"2017-11-29",0.500,0
"2017-11-30",0.360,0
