date,wssPrecipTotal,precipQF
"2019-12-01",1.110,1
"2019-12-02",0.420,1
"2019-12-03",0.610,1
"2019-12-04",0.850,1
"2019-12-05",0.530,1
"2019-12-06",0.340,1
"2019-12-07",0.750,1
"2019-12-08",4.530,1
"2019-12-09",0.960,1
"2019-12-10",0.390,1
"2019-12-11",0.380,1
"2019-12-12",0.180,1
"2019-12-13",1.340,1
"2019-12-14",0.900,1
"2019-12-15",1.090,1
"2019-12-16",1.520,0
"2019-12-17",0.710,0
"2019-12-18",0.770,1
"2019-12-19",0.760,1
"2019-12-20",0.430,1
"2019-12-21",0.600,1
"2019-12-22",0.530,1
"2019-12-23",0.400,1
"2019-12-24",1.910,1
"2019-12-25",0.140,1
"2019-12-26",0.730,1
"2019-12-27",1.080,1
"2019-12-28",0.690,1
"2019-12-29",0.720,0
"2019-12-30",0.640,0
"2019-12-31",0.890,0
